name,chrom,start,end,strand,TPM
Trpv4,chr5,114622153,114658421,-,2.2334961246
Zfp619,chr7,39517765,39540415,+,2.2334859265
Trim45,chr3,100922492,100936925,+,2.2325121352
Gpr20,chr15,73694606,73707505,-,2.2325061641
Apold1,chr6,134982000,134986836,+,2.2323901259
Rpl3l,chr17,24727828,24736149,+,2.2322195919
Col9a3,chr2,180598221,180622185,+,2.2300333888
Cd248,chr19,5068077,5070639,+,2.229694411
Smim24,chr10,81393063,81395079,+,2.2281903792
Rnf103,chr6,71493876,71510880,+,2.228004875
Mmp12,chr9,7347373,7360461,+,2.2251343488
Dok4,chr8,94863827,94876312,-,2.2246379193
Cdkl3,chr11,52004220,52084667,+,2.2235821599
Gm12866,chr4,119054789,119069111,-,2.2168187063
Akr1c13,chr13,4191186,4205603,+,2.2165283535
C1rl,chr6,124493112,124510643,+,2.2163369055
Card6,chr15,5097438,5108533,-,2.2159405177
Gm9992,chr17,7363711,7385305,-,2.2147391184
Tchh,chr3,93442329,93449077,+,2.212715198
Snord15a,chr7,99482784,99482932,-,2.2119198883
Sfrp5,chr19,42197970,42202252,-,2.2103342588
Gm16386,chr17,22776229,22817747,-,2.210023629
Slc25a27,chr17,43641899,43667015,-,2.2078199292
Cdk3-ps,chr11,116216001,116220287,+,2.2063444556
Zfp54,chr17,21423226,21435384,+,2.205664001
Stk39,chr2,68210446,68471981,-,2.2043238992
Plek2,chr12,78888696,78906938,-,2.2042149194
Cxx1a,chrX,53642488,53643763,-,2.2028043041
Rab39,chr9,53684109,53706232,-,2.2025933788
Scn3a,chr2,65457117,65567492,-,2.2008647051
Lrrc27,chr7,139212987,139242973,+,2.2002717896
Ccdc63,chr5,122108051,122138062,-,2.2000372332
Steap2,chr5,5664828,5694568,-,2.1992112748
1700049E22Rik,chr6,100527399,100533426,+,2.1976862187
Cyb561d1,chr3,108195770,108200834,-,2.1974519216
Sfi1,chr11,3131849,3193463,-,2.1961896388
Vsig10l,chr7,43463232,43472014,+,2.1858951819
Zfp248,chr6,118427318,118455506,-,2.1855645005
Gulp1,chr1,44551670,44796836,+,2.1845385973
Snx7,chr3,117781496,117868936,-,2.1835890963
Gm4944,chr17,22197264,22225614,-,2.183059646
E030030I06Rik,chr10,22113049,22149270,-,2.1813807942
Mei4,chr9,81863743,82027491,+,2.1811581989
Tspyl4,chr10,34297420,34301320,+,2.1796323861
Gm5577,chr6,87981682,87984180,+,2.17819193
Folr2,chr7,101839987,101857190,-,2.1771932671
Hist3h2ba,chr11,58948910,58949372,+,2.1753270924
Plekhh2,chr17,84511894,84622142,+,2.1738920937
Stpg1,chr4,135495986,135537803,+,2.1710567835
Ptchd3,chr11,121830217,121843436,+,2.167565615
Gm6251,chr10,20208438,20209030,+,2.1666560411
Map6d1,chr16,20233308,20241358,-,2.166329337
Spag4,chr2,156065212,156069499,+,2.1663116382
Plat,chr8,22757721,22782848,+,2.1657857717
Zfp709,chr8,71882067,71892565,+,2.165262015
9230114K14Rik,chr5,52190680,52197984,+,2.1645963949
Proser2,chr2,6098499,6130185,-,2.1607111672
Fgl1,chr8,41191433,41215156,-,2.1589519586
Tgfbr3l,chr8,4248213,4251423,+,2.1581491479
Dyx1c1,chr9,72958784,72973067,+,2.1569145441
Pld2,chr11,70540271,70558110,+,2.1568083703
S1pr1,chr3,115710432,115715055,-,2.1555553568
F630042J09Rik,chr13,67278593,67283361,+,2.1546074805
Zfp563,chr17,33089366,33110704,+,2.1546055608
1500015A07Rik,chr18,61726389,61728253,+,2.1541679293
Slc23a1,chr18,35614603,35627227,-,2.1539340155
AA474331,chr10,39892759,39899238,-,2.1520615849
Sgsh,chr11,119343488,119355510,-,2.1518233418
Twist1,chr12,33957670,33959831,+,2.1501710963
Tspan2os,chr3,102720230,102735417,-,2.1472677865
Klhdc8b,chr9,108447638,108461581,-,2.1464214379
Tmprss5,chr9,49102778,49117587,+,2.1442246783
Prr36,chr8,4209542,4217312,-,2.142389331
Mir7059,chr7,126579473,126579532,-,2.1405098811
Mir8112,chr6,71271670,71271801,+,2.1404128685
Snord71,chr8,109839311,109839375,+,2.1386367869
Mblac1,chr5,138194313,138195621,+,2.1357170155
P2rx2,chr5,110339811,110343035,-,2.1340276097
Gm9112,chrX,102706887,102707670,-,2.1322942142
Tmem181b-ps,chr17,6439001,6450994,-,2.1315166927
4933406J08Rik,chr2,122186271,122206393,+,2.1300183954
Itprip,chr19,47894595,47919299,-,2.1294685966
Olfr316,chr11,58757666,58758587,+,2.1291058342
Apln,chrX,48025145,48034852,-,2.129076967
Fgfr4,chr13,55152817,55168759,+,2.1287151207
Igfbpl1,chr4,45809506,45826827,-,2.1268146219
St7,chr6,17693993,17943023,+,2.1252020895
Eid2b,chr7,28277705,28280129,+,2.1235776509
Chil1,chr1,134182403,134190031,+,2.1225289936
Ffar2,chr7,30818356,30823775,-,2.1207747384
E430018J23Rik,chr7,127390835,127393621,-,2.1191138156
AF357355,chr12,109654626,109654697,+,2.1189946409
Elovl7,chr13,108214403,108287107,+,2.1185055939
Zfp78,chr7,6363307,6382605,+,2.1173396191
Npb,chr11,120608476,120609100,+,2.1151471148
Homer2,chr7,81600480,81706925,-,2.1140804726
Gm6402,chr17,30394824,30396180,-,2.1138758687
Rsph4a,chr10,33905110,33916021,+,2.1123852791
Trp53rkb,chr2,166793766,166799492,+,2.1098955505
Nfkbiz,chr16,55811376,55838641,-,2.1092423382
St7l,chr3,104864505,104930063,+,2.108767687
Camk2a,chr18,60925631,60988152,+,2.1077227253
Akr1c18,chr13,4132626,4150631,-,2.1054082529
Fgf18,chr11,33116977,33147400,-,2.105325042
Hus1b,chr13,30946575,30947761,-,2.1029077343
Ccdc68,chr18,69925558,69969484,+,2.0967252432
AI427809,chr4,53261355,53270232,-,2.0966985856
Epha1,chr6,42358486,42373268,-,2.0913034372
Ocel1,chr8,71371297,71373689,+,2.0878465096
Acot2,chr12,83987860,83993875,+,2.0869445229
Peli3,chr19,4931854,4943092,-,2.0867649648
Tcp11l2,chr10,84576946,84614355,+,2.0864736684
Tmem260,chr14,48446351,48515159,+,2.0860666315
9530077C05Rik,chr9,22411576,22444679,+,2.0840273505
Trp73,chr4,154056248,154140208,-,2.0828928019
Amz1,chr5,140724126,140753312,+,2.0819623988
Stx17,chr4,48124918,48186506,+,2.0808328565
Gatsl2,chr5,134099747,134141758,+,2.0789877397
Prkd1,chr12,50341231,50649223,-,2.0788490416
Npnt,chr3,132881744,132950291,-,2.0774755099
Myh3,chr11,67078299,67102291,+,2.0744259455
Ulk2,chr11,61775597,61855092,-,2.0705021792
Celf2,chr2,6539698,7396198,-,2.0682609548
Ust,chr10,8204752,8518825,-,2.0671015142
Pde4c,chr8,70724063,70751176,+,2.0670802907
St8sia6,chr2,13654935,13793520,-,2.0669857487
Phldb2,chr16,45746230,45844378,-,2.06679964
Cdhr1,chr14,37077848,37098311,-,2.0665403046
4930513N10Rik,chr8,95806829,95821728,+,2.0652562627
Tcp11l1,chr2,104679979,104712162,-,2.0615518149
Gm1976,chr17,94759941,94834799,-,2.0606400562
Gm4532,chr7,127232417,127233130,-,2.0585305029
Nova1,chr12,46694516,46818775,-,2.0572909068
Bpifb1,chr2,154190817,154220343,+,2.0567028412
Tmem116,chr5,121452708,121495421,+,2.0561765645
Ocln,chr13,100497366,100552498,-,2.0560838758
H2-M3,chr17,37270233,37274485,+,2.0538070373
Klhl23,chr2,69822369,69836651,+,2.0534538465
Gm5039,chr12,88320121,88321762,-,2.053400291
Fdx1l,chr9,21067519,21073514,-,2.0500482296
Gm6083,chr5,29537948,29538624,+,2.0478022117
Wscd1,chr11,71750702,71789646,+,2.0462838937
Ttc9b,chr7,27653923,27656207,+,2.0448326485
Gfod1,chr13,43195518,43304172,-,2.0442133007
Myo1g,chr11,6506547,6520958,-,2.0433820105
Gjb1,chrX,101376375,101385629,+,2.0401630568
Tmem241,chr18,11981302,12121537,-,2.0401075251
H2-Oa,chr17,34092378,34095234,+,2.03867606
Efr3b,chr12,3962553,4038915,-,2.0386063871
Ccdc74a,chr16,17646469,17650738,+,2.0369103377
Lipg,chr18,74939321,74961263,-,2.0367958308
Kcnb1,chr2,167095968,167188818,-,2.0352613305
Ush1c,chr7,46195350,46238490,-,2.0350738144
Atp10d,chr5,72203328,72298771,+,2.0345505398
Mir377,chr12,109740509,109740577,+,2.0341572077
Sema4f,chr6,82911884,82939769,-,2.0319434393
Acad10,chr5,121621028,121660510,-,2.0301488542
2610005L07Rik,chr8,20385781,20424814,-,2.0295914119
Aldh1a3,chr7,66390892,66427477,-,2.0290928147
Gbe1,chr16,70313948,70569720,+,2.0290711331
Bcl6,chr16,23965051,23988612,-,2.0277383205
Pih1d2,chr9,50617320,50625000,+,2.0273803395
Pmp22,chr11,63128981,63159547,+,2.0267333019
Sh3rf2,chr18,42053709,42158695,+,2.0263251493
Aldh3b1,chr19,3913490,3929716,-,2.0250814904
Egr1,chr18,34861206,34864956,+,2.0233271128
1810019D21Rik,chr8,106135399,106138722,+,2.0232664089
Doc2a,chr7,126847552,126852705,+,2.0227514067
Heg1,chr16,33684465,33768195,+,2.0225643686
Arid5a,chr1,36307732,36324029,+,2.0224944596
Etaa1os,chr11,17953969,17959581,+,2.0198165585
Mir6991,chr19,7422572,7422642,+,2.0191955752
C330013J21Rik,chr2,177903063,177925650,-,2.0186248803
2310039L15Rik,chr10,95336275,95363216,+,2.0136496692
Pex2,chr3,5560187,5576248,-,2.0115843928
Vopp1,chr6,57752263,57825125,-,2.0114674815
Irx2,chr13,72628977,72634194,+,2.0093130872
Gm2027,chr12,44221355,44224380,+,2.0064527964
Mtap7d3,chrX,56797952,56822325,-,2.0057082359
Rasl11a,chr5,146845070,146847726,+,2.0022213872
9030624G23Rik,chr12,24043201,24097269,-,2.000818993
Eml1,chr12,108371152,108539564,+,1.998589493
Mum1l1,chrX,139210043,139238335,+,1.998496441
Cpeb2,chr5,43233462,43289724,+,1.9984869408
B4galnt2,chr11,95863558,95914871,-,1.9974971486
Hipk4,chr7,27523260,27531174,+,1.9923928631
Itpripl2,chr7,118485111,118491975,-,1.9918404269
Ccdc173,chr2,69758056,69789486,-,1.9914622702
Igll1,chr16,16860670,16863985,-,1.9898985071
Rslcan18,chr13,67096612,67114028,-,1.9865609983
Atp6v0a4,chr6,38048482,38124586,-,1.9833593344
Fgf15,chr7,144896531,144900951,+,1.9830623414
Mir6904,chr1,180587200,180587267,+,1.982948287
Spta1,chr1,174172775,174248449,+,1.9812373213
Coch,chr12,51593340,51605773,+,1.9797154966
Papl,chr7,28607636,28631015,-,1.9788584785
Rhbdl1,chr17,25834464,25837127,-,1.9786543661
Proc,chr18,32123125,32139570,-,1.9786336992
3300002I08Rik,chr2,150310936,150362765,-,1.9777533634
Tgfbr3,chr5,107106569,107289595,-,1.9753195175
Selenbp1,chr3,94933082,94944758,+,1.9725990531
Gdf11,chr10,128884545,128891718,-,1.9723438211
Zfp36l3,chrX,53772685,53776394,-,1.9723146653
Gm14499,chrX,8975717,8976589,-,1.9720398753
Leng9,chr7,4148182,4149872,-,1.9713613669
Mt4,chr8,94137203,94139031,+,1.9704944262
Cpa2,chr6,30541641,30564473,+,1.9694204262
Ccdc24,chr4,117869259,117872470,-,1.9686539964
Plin5,chr17,56111600,56117548,-,1.9683669201
Mir6913,chr10,81386346,81386412,+,1.9672394862
Fam174b,chr7,73740306,73776919,+,1.965314672
Klhdc7a,chr4,139962172,139968026,-,1.964827405
Ldlrad4,chr18,67933256,68255549,+,1.9621283484
Gm6981,chr9,52002060,52048705,-,1.9610853609
Gdap10,chr12,32824115,32826908,+,1.9610433344
Pou4f1,chr14,104462324,104467999,-,1.9594454139
Rcsd1,chr1,165648944,165708094,-,1.9585921866
Col27a1,chr4,63215411,63334990,+,1.9584156845
Ace,chr11,105967944,105989964,+,1.9569285805
Prr22,chr17,56770275,56772134,+,1.9562742489
Hoxc10,chr15,102966795,102971897,+,1.9551436075
Igip,chr18,36300100,36301478,+,1.9529822916
Jph4,chr14,55106825,55116935,-,1.9521672321
Olfr985,chr9,40126923,40128039,-,1.9498891523
Tmem86a,chr7,47050639,47054776,+,1.9496375433
Tnfrsf4,chr4,156013694,156016589,+,1.9480389286
Figf,chrX,164373521,164402650,+,1.9476693019
Msl3l2,chr10,56106916,56116880,+,1.9472212725
Maml2,chr9,13619988,13709533,+,1.9453650827
Casr,chr16,36493695,36562134,-,1.94468569
Ttc28,chr5,110879802,111289779,+,1.9443420239
Slc25a48,chr13,56438354,56472363,+,1.9437299399
Rsph9,chr17,46129276,46144198,-,1.9415307841
Ptgs1,chr2,36230425,36252271,+,1.9407120417
Slc46a3,chr5,147878440,147894802,-,1.9403715511
Mb21d1,chr9,78430517,78443237,-,1.9402459983
Hhat,chr1,192512827,192771219,-,1.9392884398
Lrrc8c,chr5,105519470,105608954,+,1.9389179579
Slc22a23,chr13,34179157,34345182,-,1.9358755703
Tbc1d4,chr14,101442359,101609191,-,1.9331252792
Kctd21,chr7,97332322,97350216,+,1.9315968458
Klhl36,chr8,119862304,119876989,+,1.9297733644
Strip2,chr6,29917012,29959680,+,1.9277624094
Rspo1,chr4,124986429,125009099,+,1.927353632
Nlrp4a,chr7,26435112,26475458,+,1.9268475543
1700047E10Rik,chr14,44191606,44213237,-,1.9255853427
Car5b,chrX,163976821,164028010,-,1.9254235343
Tmod2,chr9,75565621,75611325,-,1.9246570035
Ehbp1l1,chr19,5707373,5726317,-,1.9227802303
Xlr5a,chrX,73107634,73117702,-,1.9219550516
Cntd1,chr11,101279202,101288701,+,1.921946448
Rbm20,chr19,53677305,53867080,+,1.9216556483
Nxph4,chr10,127525472,127534559,-,1.9207585174
Ophn1,chrX,98557514,98890985,-,1.9191496562
Gm20324,chr15,82899079,82905816,+,1.9182933583
Htr5b,chr1,121509772,121528465,-,1.9150202525
Ankrd34a,chr3,96596635,96599778,+,1.9142946548
Phox2a,chr7,101818312,101822726,+,1.9102614091
Rnf39,chr17,36943050,36947986,+,1.9090266327
Lipc,chr9,70798127,70934808,-,1.9058559993
Napsa,chr7,44572444,44586846,+,1.9044139
Scd3,chr19,44203287,44244016,+,1.9042162613
Srsf12,chr4,33208990,33233340,+,1.9025173625
Ganc,chr2,120403895,120460852,+,1.9024752475
Slc38a9,chr13,112660765,112738752,+,1.9016039987
Kndc1,chr7,139894695,139941540,+,1.8984375254
Arhgap26,chr18,38993144,39376285,+,1.8960098007
Crtc3,chr7,80586631,80688877,-,1.8955475852
Kcnn1,chr8,70842048,70857008,-,1.892691896
Cdkn2c,chr4,109660875,109666756,-,1.8924108352
Mc5r,chr18,68337602,68339711,+,1.8916588235
P2rx7,chr5,122643910,122691432,+,1.8900903963
Dpp6,chr5,26817356,27727500,+,1.889806159
Ticam2,chr18,46558230,46574533,-,1.8897518027
Crim1,chr17,78200247,78376592,+,1.8893650053
L1cam,chrX,73853779,73880834,-,1.888567817
Lrfn3,chr7,30355513,30362772,-,1.8869879538
D330023K18Rik,chr2,31151048,31152291,-,1.8858126202
Ppapdc2,chr19,28963919,28966801,+,1.8851507273
Arhgef10,chr8,14911662,15001085,+,1.8844938188
Tdrkh,chr3,94413317,94431499,+,1.884307996
Mir8091,chr19,41588650,41588789,+,1.883782773
5730480H06Rik,chr5,48395572,48414294,+,1.8837672906
Cd34,chr1,194938820,194961292,+,1.8815361666
Naglu,chr11,101070093,101077671,+,1.8809211587
Slc16a14,chr1,84906704,84935083,-,1.8801330796
Pcp4l1,chr1,171173263,171196268,-,1.8793077861
Ugt8a,chr3,125865342,125938550,-,1.8752280693
1810009A15Rik,chr19,8888882,8890759,+,1.8751018457
1700026L06Rik,chr2,28692079,28699651,-,1.8750947841
Myof,chr19,37899035,38043577,-,1.8724157683
Mir19a,chr14,115043999,115044081,+,1.8682918669
Prr5l,chr2,101714284,101838980,-,1.8550574591
Kcnq2,chr2,181075578,181135289,-,1.8547229006
Gm16062,chr11,59810079,59818362,+,1.8521429099
Lingo1,chr9,56618474,56685253,-,1.8515951122
Gfra4,chr2,131039631,131043088,-,1.851194219
2210408I21Rik,chr13,77135535,77613679,+,1.8505044522
Zap70,chr1,36761797,36782820,+,1.8498574615
Ltbp3,chr19,5740903,5758532,+,1.8467580759
Dusp4,chr8,34807609,34819894,+,1.8449009072
Mir6955,chr15,78891839,78891913,+,1.8431285346
Nipal2,chr15,34572798,34678706,-,1.8404258333
Ifitm6,chr7,141015811,141016892,-,1.8386429161
Dpep3,chr8,105973519,105979419,-,1.8368152709
Mir3058,chr10,95559230,95559321,-,1.835756686
Sept5,chr16,18621810,18629938,-,1.8337108858
1700096K18Rik,chr5,25530017,25531466,+,1.8335325062
Crybb3,chr5,113075838,113081584,-,1.8329490752
Mir7027,chr5,114404467,114404539,+,1.8316636122
Inpp4a,chr1,37299837,37410740,+,1.8314261015
Uvssa,chr5,33378695,33419754,+,1.8307808974
Syp,chrX,7638579,7653256,+,1.8274425189
Nol3,chr8,105276446,105281939,+,1.82533671
Ttc9,chr12,81631368,81664941,+,1.8220100572
Xylt1,chr7,117380978,117667630,+,1.8218649937
Mir466f-2,chr7,28452226,28482345,+,1.8201048397
Pcsk1,chr13,75089986,75132498,+,1.8199663118
1700016D06Rik,chr8,11654923,11678750,-,1.8178766208
Gipr,chr7,19157124,19166127,-,1.816020254
Nlrp9b,chr7,20008022,20062938,+,1.8158221437
Tex26,chr5,149439705,149470620,+,1.811862738
Vgll3,chr16,65815632,65863066,+,1.8082384105
Lysmd1,chr3,95134087,95139525,+,1.8080330777
Tmsb15b1,chrX,136974021,136976874,-,1.8075100118
Taf9b,chrX,106206873,106221158,-,1.806699327
Rab39b,chrX,75572044,75578231,-,1.8065192318
Mslnl,chr17,25736039,25748330,+,1.8037893987
Tekt5,chr16,10357951,10395465,-,1.8028868512
Rom1,chr19,8927381,8929356,-,1.8025549475
Gnat1,chr9,107674473,107679592,-,1.8023171451
Wnt6,chr1,74771891,74785319,+,1.8018681571
Lat2,chr5,134600102,134615025,-,1.8011457698
Itpkb,chr1,180330475,180423659,+,1.8006738859
Erap1,chr13,74639871,74691875,+,1.7998270658
Hectd2,chr19,36554638,36621135,+,1.7989160769
Saxo1,chr4,86444697,86558303,-,1.798525146
Spin4,chrX,95022506,95026682,-,1.7984596747
Sfrp4,chr13,19623174,19632823,+,1.7983942203
Tulp1,chr17,28351518,28365143,-,1.796445253
A930024E05Rik,chr5,122989353,122998341,+,1.7948610917
Slc2a4,chr11,69942285,69948190,-,1.794434753
Megf6,chr4,154170712,154275721,+,1.7940591813
Cul9,chr17,46500608,46546388,-,1.7931047398
Col17a1,chr19,47646340,47692042,-,1.792506842
Gm5643,ambiguous,103240453,103244955,+,1.7918383705
A830010M20Rik,chr5,107497744,107512556,+,1.7915930611
Cracr2b,chr7,141461093,141466602,+,1.7895479834
Frmd5,chr2,121545528,121807057,-,1.7888336853
Tas1r1,chr4,152027913,152038490,-,1.7872810394
Ikbke,chr1,131254601,131279563,-,1.7852168045
Dnase1l1,chrX,74273216,74282333,-,1.782763158
Ccdc142,chr6,83101515,83109121,+,1.7823015784
9030625G05Rik,chr18,74972763,74981547,-,1.7819842971
Itgb3,chr11,104607999,104670471,+,1.7816902994
Tnfrsf25,chr4,152115933,152120119,+,1.7813259354
Stk36,chr1,74601454,74636893,+,1.779227488
Lrrc73,chr17,46254164,46257316,+,1.7788271656
Scarf1,chr11,75513540,75526580,+,1.7783754855
Slc5a5,chr8,70882888,70892757,-,1.7780829547
AI854517,chr7,79500025,79534403,+,1.7780427508
Sfxn4,chr19,60837276,60861430,-,1.7775995239
Mcmdc2,chr1,9908637,9940954,+,1.7751753277
5430431A17Rik,chr7,44484516,44485413,+,1.7743106984
Tbc1d32,chr10,56014293,56228689,-,1.7721349585
Cox4i2,chr2,152754172,152765037,+,1.7705088581
Plac1,chrX,53070001,53114405,-,1.770475225
Ntrk1,chr3,87778243,87795162,-,1.7703904826
Abat,chr16,8513428,8621567,+,1.7696483348
Tcf24,chr1,9960162,9967485,-,1.7662350509
8430429K09Rik,chr11,3452436,3479831,+,1.7642415496
0610043K17Rik,chr4,101353782,101399185,+,1.7638328151
1700124L16Rik,chr6,83761758,83762508,-,1.7613974749
Slamf6,chr1,171917536,171943868,+,1.7611734533
Senp7,chr16,56075403,56190031,+,1.7597116959
Ppp1r3e,chr14,54875596,54877538,-,1.7562481981
Gm12992,chr4,131899477,131920029,-,1.7550416749
Fbln5,chr12,101746564,101819119,-,1.7537672224
Hif3a,chr7,17030992,17062427,-,1.7485138399
Cend1,chr7,141426450,141429420,-,1.7468901472
Xlr5b,chrX,73148840,73158399,+,1.7467308833
Fbxo47,chr11,97854306,97884154,-,1.7454515408
C230035I16Rik,chr13,23427975,23431017,-,1.7444765445
Slc25a31,chr3,40708870,40726094,+,1.7440752701
Fbxo41,chr6,85469575,85502994,-,1.7437992012
Hist1h2bm,chr13,21722043,21722526,+,1.7437061927
Shpk,chr11,73199481,73224506,+,1.7423380299
Cela1,chr15,100674421,100687920,-,1.7419397696
Sh2b2,chr5,136218148,136244940,-,1.7416204084
Mir6998,chr2,31612420,31612484,+,1.7383974712
Mir106b,chr5,138165736,138165818,-,1.7382865344
Chst2,chr9,95400925,95407270,-,1.7372813034
Sema3f,chr9,107681501,107710475,-,1.7367456953
Dixdc1,chr9,50662752,50727984,-,1.7358438176
Tmem151b,chr17,45541939,45549677,-,1.7344224506
Thbs1,chr2,118111921,118127133,+,1.7299806436
Car6,chr4,150187015,150201135,-,1.7280189998
Diras1,chr10,81019589,81025377,-,1.7272793186
Nfam1,chr15,82996735,83033397,-,1.7255827025
Cpeb3,chr19,37021290,37207471,-,1.7254064143
Scarna9,chr9,15326288,15326330,-,1.7248359139
Hist1h3g,chr13,23535417,23535909,+,1.7239648911
Clca3b,chr3,144822623,144849302,-,1.7225302155
Fbxo16,chr14,65266700,65321502,+,1.7222373584
4930429B21Rik,chr3,32365488,32367438,+,1.7214603381
Gpr143,chrX,152781920,152808646,+,1.7213935477
Fbxl17,chr17,63045951,63500580,-,1.7206450986
Fes,chr7,80377757,80387946,-,1.7194953981
Ppp3cc,chr14,70217864,70289497,-,1.7189160543
Kalrn,chr16,33969072,34514027,-,1.7180919094
Wdpcp,chr11,21572280,21898686,+,1.7173135917
Dleu7,chr14,62276228,62292979,-,1.7166425483
Mttp,chr3,138089854,138143388,-,1.7157152817
Oas1d,chr5,120914817,120921647,+,1.7139963827
2410012E07Rik,chr14,70852932,70873954,+,1.7137451029
Cabp4,chr19,4135422,4139609,-,1.7137425672
Gpr4,chr7,19212537,19224176,+,1.7127474144
Gulo,chr14,65986786,66009210,-,1.712281512
Pitpnm1,chr19,4099997,4113965,+,1.7099918882
Zfp202,chr9,40192315,40213604,+,1.7097998195
Inadl,chr4,98395825,98719603,+,1.7068387835
Slc16a5,chr11,115462472,115474398,+,1.7057022758
Dnaja4,chr9,54699558,54716317,+,1.7045757358
Mov10l1,chr15,88982993,89055152,+,1.7013675401
Appbp2os,chr11,85235165,85238304,+,1.7009507299
Zfp560,chr9,20345135,20385158,-,1.6993223848
Tle2,chr10,81575286,81590845,+,1.6989794505
Arl11,chr14,61309752,61311936,+,1.6989474375
Gad1,chr2,70562163,70602012,+,1.6953097335
Krt10,chr11,99385255,99389364,-,1.6944444135
Lpp,chr16,24393349,24992578,+,1.6926294954
Pld1,chr3,27938679,28133362,+,1.6924886582
Bnipl,chr3,95241292,95251193,-,1.6914250997
Capn6,chrX,143802236,143827412,-,1.688182616
Cct6b,chr11,82719247,82764321,-,1.6869847301
Sec31b,chr19,44516956,44545848,-,1.6868411218
Srp54a,chr12,55080495,55115367,+,1.6846077428
Ddr2,chr1,169972306,170088944,-,1.6828128847
E330009J07Rik,chr6,40407497,40436133,-,1.6809749361
Spns3,chr11,72498155,72550246,-,1.6808882216
Zfp711,chrX,112600525,112635062,+,1.6785250244
Mir18,chr14,115043850,115043946,+,1.6781351328
Zfp612,chr8,110079733,110092752,+,1.6754927629
Zscan5b,chr7,6222277,6239412,+,1.6752773384
Lgals3bp,chr11,118392751,118401931,-,1.6737362398
Dcdc2a,chr13,25056003,25210706,+,1.6734483944
Phactr2,chr10,13207716,13474396,-,1.6723628323
Snord11,chr1,59704807,59704870,+,1.6720743952
Dusp22,chr13,30660058,30711232,+,1.6717346265
Tdrd7,chr4,45965334,46034765,+,1.6706095038
Mak,chr13,41025119,41079706,-,1.669366451
Alox12e,chr11,70315612,70322518,-,1.6681398993
Nfe2,chr15,103248211,103258403,-,1.6666455428
Fam46c,chr3,100471535,100489192,-,1.6654454768
Pla2g7,chr17,43568450,43612201,+,1.663901219
Atp7b,chr8,21994347,22060074,-,1.6633970967
Gm3636,chr14,6735682,6757057,-,1.6632080286
Zfp672,chr11,58315113,58330339,-,1.658078726
1700008J07Rik,chr7,127510437,127512869,-,1.6572223875
Cnksr2,chrX,157821572,158043110,-,1.6563916061
Fam102b,chr3,108970996,109027607,-,1.6560944279
Epor,chr9,21958898,21963576,-,1.6553346435
Cetn4,chr3,37308626,37312446,-,1.6552381221
Dnajb4,chr3,152183870,152210083,-,1.6545151228
Unc13a,chr8,71626711,71671757,-,1.6536461468
Hdgfrp3,chr7,81881255,81934459,-,1.6534577779
Gpx6,chr13,21312202,21319624,+,1.6511317153
Nfe2l3,chr6,51432669,51458768,+,1.6510409052
9330151L19Rik,chr12,69197210,69199868,+,1.649896469
Srgn,chr10,62494427,62507755,-,1.6478847476
Entpd2,chr2,25395873,25401323,+,1.6468707761
BC025920,chr10,81606307,81609836,+,1.6461352781
Npff,chr15,102523838,102524942,-,1.646031582
Tmem30b,chr12,73543113,73546395,-,1.6451621231
Sstr2,chr11,113619480,113625895,+,1.644411949
Gm1673,chr5,33983473,33985006,+,1.6433934315
Dlk1,chr12,109452822,109463336,+,1.6415681337
Klhl10,chr11,100441923,100457024,+,1.6407690078
Izumo1,chr7,45621810,45627242,+,1.6403779962
Tbx20,chr9,24720811,24774303,-,1.6401663393
Arhgef40,chr14,51984832,52006247,+,1.6370690428
Pcdh1,chr18,38196693,38209762,-,1.6350523053
Tekt2,chr4,126322120,126325199,-,1.6342574325
Aloxe3,chr11,69126376,69149115,+,1.6327143972
1700003M07Rik,chr4,129960373,129965138,+,1.6307127289
Vasn,chr16,4639944,4651166,+,1.6293711248
A930015D03Rik,chr17,35994503,36038174,+,1.6291131391
Enpp5,chr17,44078845,44086561,+,1.6290610454
Foxj1,chr11,116330703,116335354,-,1.625182806
BC053393,chr11,46571512,46589232,+,1.6250823473
Mira,chr6,52214491,52215288,-,1.6244018645
Katnal1,chr5,148871583,148928647,-,1.6242878108
Slc25a24,chr3,109123148,109168409,+,1.6232740324
Rassf4,chr6,116633007,116673836,-,1.622979965
T,chr17,8434422,8442496,+,1.6226396733
Cttnbp2,chr6,18366476,18514825,-,1.6214340709
Mir668,chr12,109734731,109734797,+,1.6199801696
0610040B10Rik,chr5,143329307,143332704,+,1.618387998
Hist1h2bj,chr13,22043229,22043658,+,1.6182898728
Snap91,chr9,86765926,86880449,-,1.6137932007
Tex13,chrX,140808306,140813433,-,1.6116285939
Usp51,chrX,153006468,153009459,+,1.6113741316
4921536K21Rik,chr11,3886087,3895126,-,1.6088674023
Mamdc4,chr2,25563114,25571316,-,1.6081141001
Syt5,chr7,4539764,4546567,-,1.607512555
Rgs11,chr17,26202961,26211324,+,1.6075094159
Gcnt4,chr13,96924688,96950914,+,1.6068283592
Fam184a,chr10,53633144,53750909,-,1.6042663804
Txlnb,chr10,17796218,17845663,+,1.6030102407
Trim43a,chr9,88581035,88588819,+,1.6020703523
Nudt16,chr9,105129337,105131805,-,1.6010773677
Neurog3,chr10,62133089,62134763,+,1.6007394938
Micall2,chr5,139706692,139736333,-,1.6007107324
