name,chr,start,end,max_1kb_coverage
Ezh2_933,chrX,102407811.0,102409461.0,3411.8940000000002
Ezh2_934,chrX,102445011.0,102446761.0,3885.065
Ezh2_935,chrX,102617111.0,102618961.0,4439.527
Ezh2_936,chrX,102930561.0,102932411.0,4746.821
Ezh2_937,chrX,102955961.0,102957861.0,5558.486999999999
Ezh2_938,chrX,103164011.0,103165511.0,3418.6290000000004
Ezh2_939,chrX,103185761.0,103187611.0,5107.832
Ezh2_940,chrX,103271311.0,103273111.0,3517.2209999999995
Ezh2_941,chrX,103321211.0,103323111.0,4774.14
Ezh2_942,chrX,103484361.0,103486361.0,5238.454000000001
Ezh2_943,chrX,103490761.0,103493861.0,8759.863000000001
Ezh2_944,chrX,103512061.0,103513311.0,4182.409000000001
Ezh2_945,chrX,103526361.0,103528361.0,7178.757
Ezh2_946,chrX,103622961.0,103624961.0,4293.463
Ezh2_947,chrX,103688961.0,103690111.0,3306.395
Ezh2_948,chrX,103693161.0,103697061.0,3965.7490000000003
Ezh2_949,chrX,103698811.0,103700861.0,7516.933000000001
Ezh2_950,chrX,103723311.0,103724961.0,3337.04
Ezh2_951,chrX,103743011.0,103744811.0,4637.487
Ezh2_952,chrX,103762611.0,103764211.0,3212.322
Ezh2_953,chrX,103810811.0,103812411.0,3418.783
Ezh2_954,chrX,103819811.0,103823161.0,10843.396999999999
Ezh2_955,chrX,103864161.0,103866261.0,5989.297
Ezh2_956,chrX,103878461.0,103880161.0,3417.95
Ezh2_957,chrX,103903511.0,103905311.0,4247.891
Ezh2_958,chrX,104026311.0,104027461.0,3799.97
Ezh2_959,chrX,104062061.0,104063211.0,3120.2740000000003
Ezh2_960,chrX,104072211.0,104073911.0,3323.493
Ezh2_961,chrX,104091911.0,104093611.0,3762.597
Ezh2_962,chrX,104247911.0,104249761.0,4150.14
Ezh2_963,chrX,104432261.0,104433911.0,3236.491
Ezh2_964,chrX,104477661.0,104479511.0,4724.775
Ezh2_965,chrX,104600311.0,104602011.0,3318.665
Ezh2_966,chrX,104711261.0,104712261.0,3000.993
Ezh2_967,chrX,104812661.0,104814511.0,5003.022
Ezh2_968,chrX,104816961.0,104818611.0,3056.52
Ezh2_969,chrX,104854161.0,104855711.0,3192.9440000000004
Ezh2_970,chrX,104908161.0,104909861.0,3850.474
Ezh2_971,chrX,105019611.0,105022411.0,4739.359
Ezh2_972,chrX,105084861.0,105086561.0,3436.45
Ezh2_973,chrX,105120611.0,105121661.0,3117.73
Ezh2_974,chrX,105182611.0,105184211.0,3155.4120000000003
Ezh2_975,chrX,105206361.0,105207361.0,3054.3259999999996
Ezh2_976,chrX,105412911.0,105414761.0,5160.840999999999
Ezh2_977,chrX,105533711.0,105535511.0,3962.695
Ezh2_978,chrX,105756411.0,105758161.0,4664.623
Ezh2_979,chrX,105761611.0,105768061.0,34435.78
Ezh2_980,chrX,106108061.0,106109761.0,3434.17
Ezh2_981,chrX,106158961.0,106160311.0,3152.52
Ezh2_982,chrX,106180161.0,106181911.0,4162.5509999999995
Ezh2_983,chrX,106218411.0,106221211.0,7866.414000000001
Ezh2_984,chrX,106266061.0,106267761.0,3725.353
Ezh2_985,chrX,106336911.0,106338711.0,3445.5190000000002
Ezh2_986,chrX,106398561.0,106400261.0,3076.344
Ezh2_987,chrX,106479061.0,106480761.0,4058.506
Ezh2_988,chrX,106483661.0,106485911.0,5996.349
Ezh2_989,chrX,106518011.0,106519811.0,4883.67
Ezh2_990,chrX,106553311.0,106555061.0,3232.1490000000003
Ezh2_991,chrX,106604611.0,106606061.0,3950.828
Ezh2_992,chrX,106643161.0,106644861.0,4420.425
Ezh2_993,chrX,106701361.0,106703261.0,5174.6759999999995
Ezh2_994,chrX,106715861.0,106717811.0,5672.82
Ezh2_995,chrX,106920311.0,106922361.0,7151.156999999999
Ezh2_996,chrX,106995811.0,106997611.0,4137.0
Ezh2_997,chrX,107046311.0,107047961.0,3495.05
Ezh2_998,chrX,107323061.0,107324711.0,3210.152
Ezh2_999,chrX,107354661.0,107356061.0,3541.8059999999996
Ezh2_1000,chrX,107402011.0,107403511.0,4442.673
Ezh2_1001,chrX,107508361.0,107510061.0,3429.487
Ezh2_1002,chrX,107625261.0,107627011.0,3273.567
Ezh2_1003,chrX,107676711.0,107678561.0,4385.049
Ezh2_1004,chrX,107818861.0,107820511.0,3458.08
Ezh2_1005,chrX,107920911.0,107922011.0,3224.506
Ezh2_1006,chrX,108294961.0,108296561.0,3243.958
Ezh2_1007,chrX,108430711.0,108432411.0,3538.692
Ezh2_1008,chrX,108441861.0,108443011.0,3010.474
Ezh2_1009,chrX,108495911.0,108497361.0,3117.485
Ezh2_1010,chrX,108628961.0,108630511.0,3379.44
Ezh2_1011,chrX,108686761.0,108688461.0,3796.9159999999997
Ezh2_1012,chrX,108698811.0,108700361.0,3032.16
Ezh2_1013,chrX,108737861.0,108739761.0,5706.312
Ezh2_1014,chrX,108756661.0,108758261.0,3017.511
Ezh2_1015,chrX,108982911.0,108984561.0,3148.8720000000003
Ezh2_1016,chrX,109010711.0,109012511.0,5052.94
Ezh2_1017,chrX,109032011.0,109033911.0,4721.609
Ezh2_1018,chrX,109204611.0,109206061.0,3927.67
Ezh2_1019,chrX,109275261.0,109276961.0,3253.6090000000004
Ezh2_1020,chrX,109294961.0,109296911.0,5928.441
Ezh2_1021,chrX,109398961.0,109400661.0,3792.0679999999998
Ezh2_1022,chrX,109460561.0,109462311.0,3877.678
Ezh2_1023,chrX,109496061.0,109497611.0,3336.75
Ezh2_1024,chrX,109674411.0,109676211.0,4255.338
Ezh2_1025,chrX,109784411.0,109786011.0,3258.742
Ezh2_1026,chrX,109802911.0,109804861.0,5865.619000000001
Ezh2_1027,chrX,110098911.0,110100411.0,3105.645
Ezh2_1028,chrX,110296261.0,110297611.0,3750.55
Ezh2_1029,chrX,110319661.0,110321461.0,4466.726
Ezh2_1030,chrX,110430411.0,110431811.0,4050.4320000000002
Ezh2_1031,chrX,110436461.0,110438511.0,9100.81
Ezh2_1032,chrX,110695461.0,110697361.0,5725.772
Ezh2_1033,chrX,110721911.0,110723561.0,3075.8520000000003
Ezh2_1034,chrX,110751861.0,110753561.0,3893.824
Ezh2_1035,chrX,110813461.0,110818561.0,23121.449
Ezh2_1036,chrX,110921361.0,110923261.0,5649.85
Ezh2_1037,chrX,110927211.0,110928861.0,3548.448
Ezh2_1038,chrX,111509991.0,111511891.0,4961.802
Ezh2_1039,chrX,111519991.0,111521641.0,3276.244
Ezh2_1040,chrX,111528991.0,111530791.0,3655.2529999999997
Ezh2_1041,chrX,111534941.0,111536641.0,5025.1720000000005
Ezh2_1042,chrX,111586341.0,111587591.0,3543.455
Ezh2_1043,chrX,111666141.0,111667941.0,4642.272
Ezh2_1044,chrX,111669241.0,111670641.0,3047.9559999999997
Ezh2_1045,chrX,111792841.0,111794441.0,3056.64
Ezh2_1046,chrX,111889691.0,111891291.0,3244.263
Ezh2_1047,chrX,111893091.0,111897591.0,12196.622
Ezh2_1048,chrX,112138691.0,112139891.0,3145.8520000000003
Ezh2_1049,chrX,112141541.0,112143241.0,3363.5290000000005
Ezh2_1050,chrX,112240241.0,112242191.0,6140.059
Ezh2_1051,chrX,112279841.0,112281691.0,5288.547
Ezh2_1052,chrX,112309541.0,112311341.0,3939.712
Ezh2_1053,chrX,112479741.0,112481091.0,4207.633
Ezh2_1054,chrX,112600141.0,112603441.0,10685.398000000001
Ezh2_1055,chrX,112757891.0,112758941.0,3183.113
Ezh2_1056,chrX,113005341.0,113007141.0,4059.632
Ezh2_1057,chrX,113027141.0,113028841.0,3265.827
Ezh2_1058,chrX,113029991.0,113031891.0,5223.147
Ezh2_1059,chrX,113307491.0,113309191.0,3120.0490000000004
Ezh2_1060,chrX,113518541.0,113520191.0,3063.882
Ezh2_1061,chrX,113688091.0,113689891.0,4262.13
Ezh2_1062,chrX,113737391.0,113739141.0,3664.158
Ezh2_1063,chrX,114213191.0,114215891.0,3838.134
Ezh2_1064,chrX,114291891.0,114293041.0,3515.829
Ezh2_1065,chrX,114431791.0,114433491.0,3492.7070000000003
Ezh2_1066,chrX,114586541.0,114588191.0,3485.2090000000003
Ezh2_1067,chrX,114701991.0,114703941.0,6439.951999999999
Ezh2_1068,chrX,114907141.0,114908841.0,3730.046
Ezh2_1069,chrX,115032191.0,115035141.0,3083.4990000000003
Ezh2_1070,chrX,115279591.0,115281691.0,6996.991999999999
Ezh2_1071,chrX,115287591.0,115289591.0,6608.846
Ezh2_1072,chrX,115488191.0,115489791.0,3178.475
Ezh2_1073,chrX,115674191.0,115675891.0,3689.52
Ezh2_1074,chrX,115735041.0,115736491.0,3053.259
Ezh2_1075,chrX,115934441.0,115935541.0,3222.515
Ezh2_1076,chrX,115945791.0,115947091.0,3336.83
Ezh2_1077,chrX,116433341.0,116435591.0,5913.161999999999
Ezh2_1078,chrX,116532591.0,116534141.0,3647.3940000000002
Ezh2_1079,chrX,116555491.0,116557191.0,4057.634
Ezh2_1080,chrX,116731491.0,116733241.0,3825.913
Ezh2_1081,chrX,116803941.0,116805741.0,4586.017
Ezh2_1082,chrX,117021491.0,117022491.0,3024.9629999999997
Ezh2_1083,chrX,117201141.0,117202741.0,3187.364
Ezh2_1084,chrX,117571091.0,117572891.0,4768.809
Ezh2_1085,chrX,117586841.0,117588641.0,4018.865
Ezh2_1086,chrX,117911991.0,117913591.0,3235.599
Ezh2_1087,chrX,118301841.0,118303541.0,3873.947
Ezh2_1088,chrX,118570691.0,118572341.0,3531.485
Ezh2_1089,chrX,118589791.0,118591391.0,3339.2090000000003
Ezh2_1090,chrX,118806241.0,118808041.0,4584.673
Ezh2_1091,chrX,118845541.0,118846741.0,3183.368
Ezh2_1092,chrX,118910691.0,118912291.0,3085.553
Ezh2_1093,chrX,118922891.0,118924991.0,6590.749
Ezh2_1094,chrX,119009591.0,119011341.0,4130.649
Ezh2_1095,chrX,119103791.0,119105541.0,4244.887
Ezh2_1096,chrX,119181541.0,119183191.0,3161.032
Ezh2_1097,chrX,119202091.0,119203841.0,4250.65
Ezh2_1098,chrX,119240141.0,119241841.0,3402.223
Ezh2_1099,chrX,119251391.0,119253041.0,3499.948
Ezh2_1100,chrX,119398191.0,119399791.0,3475.4179999999997
Ezh2_1101,chrX,119446041.0,119447491.0,3034.7090000000003
Ezh2_1102,chrX,119515491.0,119517141.0,3835.635
Ezh2_1103,chrX,119521941.0,119523741.0,3782.6420000000003
Ezh2_1104,chrX,119561991.0,119563891.0,4942.731
Ezh2_1105,chrX,119619041.0,119620941.0,4941.241
Ezh2_1106,chrX,119757391.0,119758891.0,3719.263
Ezh2_1107,chrX,119935291.0,119936941.0,3136.757
Ezh2_1108,chrX,119975791.0,119977591.0,4403.957
Ezh2_1109,chrX,120115141.0,120116991.0,4849.404
Ezh2_1110,chrX,120130791.0,120132691.0,5331.696
Ezh2_1111,chrX,120165241.0,120166691.0,4834.6
Ezh2_1112,chrX,120263941.0,120265841.0,5470.368
Ezh2_1113,chrX,120287791.0,120293541.0,17251.325
Ezh2_1114,chrX,120315291.0,120316891.0,3090.591
Ezh2_1115,chrX,120530991.0,120534091.0,5567.9169999999995
Ezh2_1116,chrX,120655191.0,120656991.0,4417.8009999999995
Ezh2_1117,chrX,120892541.0,120894191.0,3731.0840000000003
Ezh2_1118,chrX,120948541.0,120950241.0,3529.739
Ezh2_1119,chrX,121091641.0,121092741.0,3390.448
Ezh2_1120,chrX,121250791.0,121252191.0,3128.0959999999995
Ezh2_1121,chrX,121454341.0,121456041.0,3995.93
Ezh2_1122,chrX,121623291.0,121624841.0,3061.633
Ezh2_1123,chrX,121742941.0,121744591.0,3728.5890000000004
Ezh2_1124,chrX,121905591.0,121907341.0,4059.8779999999997
Ezh2_1125,chrX,122006741.0,122008441.0,3755.663
Ezh2_1126,chrX,122037741.0,122039541.0,4139.095
Ezh2_1127,chrX,122087941.0,122089691.0,3855.272
Ezh2_1128,chrX,122119091.0,122120741.0,3209.757
Ezh2_1129,chrX,122138791.0,122140041.0,3189.2529999999997
Ezh2_1130,chrX,122164191.0,122165991.0,3242.2740000000003
Ezh2_1131,chrX,122200191.0,122201791.0,3086.1479999999997
Ezh2_1132,chrX,122385691.0,122387441.0,4347.82
Ezh2_1133,chrX,122493541.0,122495191.0,3034.599
Ezh2_1134,chrX,122509591.0,122511291.0,3940.282
Ezh2_1135,chrX,122515241.0,122518791.0,4639.651
Ezh2_1136,chrX,122660591.0,122662291.0,3514.187
Ezh2_1137,chrX,122811341.0,122813041.0,3426.014
Ezh2_1138,chrX,122859191.0,122860641.0,3202.59
Ezh2_1139,chrX,122913691.0,122915541.0,4926.309
Ezh2_1140,chrX,122961341.0,122963391.0,6537.299
Ezh2_1141,chrX,123031041.0,123032491.0,3000.653
Ezh2_1142,chrX,123034991.0,123036941.0,5827.8640000000005
Ezh2_1143,chrX,123375791.0,123377541.0,3928.362
Ezh2_1144,chrX,123449241.0,123450891.0,3518.94
Ezh2_1145,chrX,123546541.0,123548191.0,3799.07
Ezh2_1146,chrX,123675941.0,123677541.0,5465.6359999999995
Ezh2_1147,chrX,123848541.0,123850141.0,3314.869
Ezh2_1148,chrX,124099191.0,124100841.0,3460.784
Ezh2_1149,chrX,124158841.0,124160191.0,4126.016
Ezh2_1150,chrX,126002255.0,126003655.0,3068.94
Ezh2_1151,chrX,126024455.0,126026105.0,3560.783
Ezh2_1152,chrX,126166255.0,126168005.0,4566.28
Ezh2_1153,chrX,126332555.0,126333605.0,3536.5879999999997
Ezh2_1154,chrX,126408905.0,126410355.0,3095.824
Ezh2_1155,chrX,126502555.0,126504055.0,3324.685
Ezh2_1156,chrX,126628855.0,126630455.0,4654.3640000000005
Ezh2_1157,chrX,126851933.0,126853633.0,3279.78
Ezh2_1158,chrX,126864168.0,126866068.0,4571.153
Ezh2_1159,chrX,126977068.0,126978718.0,3399.934
Ezh2_1160,chrX,127066318.0,127068018.0,3346.742
Ezh2_1161,chrX,127234568.0,127236168.0,3049.163
Ezh2_1162,chrX,127408968.0,127410718.0,3539.1240000000003
Ezh2_1163,chrX,127460768.0,127462018.0,3044.445
Ezh2_1164,chrX,127599668.0,127601368.0,3865.224
Ezh2_1165,chrX,127963264.0,127965164.0,5616.325
Ezh2_1166,chrX,128057564.0,128059164.0,3363.634
Ezh2_1167,chrX,128159964.0,128161664.0,3265.7340000000004
Ezh2_1168,chrX,128296864.0,128298514.0,3499.863
Ezh2_1169,chrX,128312714.0,128314114.0,4004.236
Ezh2_1170,chrX,128451814.0,128455864.0,4632.108
Ezh2_1171,chrX,128483314.0,128485014.0,3753.0240000000003
Ezh2_1172,chrX,128725664.0,128727364.0,3994.035
Ezh2_1173,chrX,128813714.0,128815314.0,3319.7670000000003
Ezh2_1174,chrX,128869514.0,128871264.0,3637.3790000000004
Ezh2_1175,chrX,128969364.0,128971064.0,4087.022
Ezh2_1176,chrX,129069864.0,129071614.0,4164.57
Ezh2_1177,chrX,129102514.0,129104364.0,4696.221
Ezh2_1178,chrX,129224814.0,129226564.0,4408.47
Ezh2_1179,chrX,129228214.0,129229614.0,3054.3259999999996
Ezh2_1180,chrX,129612514.0,129614614.0,6203.772
Ezh2_1181,chrX,130056714.0,130058364.0,3304.778
Ezh2_1182,chrX,130203714.0,130204914.0,3880.0170000000003
Ezh2_1183,chrX,130601464.0,130603214.0,3368.658
Ezh2_1184,chrX,130774614.0,130776564.0,5638.543000000001
Ezh2_1185,chrX,131038464.0,131040164.0,3027.192
Ezh2_1186,chrX,131115514.0,131117164.0,3503.6890000000003
Ezh2_1187,chrX,131193464.0,131195264.0,4235.776
Ezh2_1188,chrX,131384711.0,131386311.0,3163.691
Ezh2_1189,chrX,131519561.0,131521311.0,3498.014
Ezh2_1190,chrX,131607061.0,131609211.0,8698.743
Ezh2_1191,chrX,131852211.0,131853911.0,3557.9640000000004
Ezh2_1192,chrX,131887011.0,131888811.0,4106.289000000001
Ezh2_1193,chrX,132006461.0,132008461.0,6233.009
Ezh2_1194,chrX,132019961.0,132021661.0,3918.946
Ezh2_1195,chrX,132086011.0,132087711.0,3318.495
Ezh2_1196,chrX,132227061.0,132228361.0,4242.603
Ezh2_1197,chrX,132360811.0,132362461.0,3541.0959999999995
Ezh2_1198,chrX,132799411.0,132801761.0,7601.809
Ezh2_1199,chrX,132884561.0,132886211.0,3188.5009999999997
Ezh2_1200,chrX,133196311.0,133198011.0,3166.184
Ezh2_1201,chrX,133209161.0,133211211.0,6999.465999999999
Ezh2_1202,chrX,133419461.0,133421161.0,3682.328
Ezh2_1203,chrX,133424861.0,133425961.0,3471.135
Ezh2_1204,chrX,133660661.0,133662211.0,3444.968
Ezh2_1205,chrX,133670261.0,133672061.0,4576.277
Ezh2_1206,chrX,133683911.0,133692211.0,16911.691000000003
Ezh2_1207,chrX,133755411.0,133757061.0,3277.107
Ezh2_1208,chrX,133801461.0,133806161.0,9379.024
Ezh2_1209,chrX,133833811.0,133835011.0,3166.155
Ezh2_1210,chrX,133896011.0,133897861.0,5252.361
Ezh2_1211,chrX,133912861.0,133914661.0,4269.518
Ezh2_1212,chrX,133928161.0,133929761.0,3233.18
Ezh2_1213,chrX,134162161.0,134163811.0,3382.975
Ezh2_1214,chrX,134403611.0,134406411.0,3435.527
Ezh2_1215,chrX,134473611.0,134475461.0,4806.629
Ezh2_1216,chrX,134492561.0,134493961.0,3152.183
Ezh2_1217,chrX,134669611.0,134671261.0,3218.914
Ezh2_1218,chrX,134756211.0,134757261.0,3011.4309999999996
Ezh2_1219,chrX,134811961.0,134813661.0,3696.962
Ezh2_1220,chrX,134819461.0,134821161.0,4317.385
Ezh2_1221,chrX,134891861.0,134893311.0,3039.712
Ezh2_1222,chrX,134934311.0,134936261.0,6077.8330000000005
Ezh2_1223,chrX,134951511.0,134955511.0,6545.726
Ezh2_1224,chrX,134963411.0,134965061.0,3673.514
Ezh2_1225,chrX,134979511.0,134981161.0,3017.6240000000003
Ezh2_1226,chrX,135024011.0,135025711.0,3553.6609999999996
Ezh2_1227,chrX,135198261.0,135201611.0,4858.6
Ezh2_1228,chrX,135209661.0,135211961.0,7766.941
Ezh2_1229,chrX,135222261.0,135223911.0,3671.73
Ezh2_1230,chrX,135248211.0,135249811.0,3154.035
Ezh2_1231,chrX,135255711.0,135257361.0,3584.688
Ezh2_1232,chrX,135259211.0,135261111.0,4516.843
Ezh2_1233,chrX,135308211.0,135310011.0,4162.621
Ezh2_1234,chrX,135593861.0,135595711.0,4404.57
Ezh2_1235,chrX,135731461.0,135732861.0,4474.293
Ezh2_1236,chrX,135768261.0,135769811.0,3019.073
Ezh2_1237,chrX,135908761.0,135910411.0,3476.203
Ezh2_1238,chrX,136024861.0,136026061.0,3188.737
Ezh2_1239,chrX,136107111.0,136108761.0,3619.7740000000003
Ezh2_1240,chrX,136165111.0,136166361.0,3270.917
Ezh2_1241,chrX,136167611.0,136171711.0,3451.5429999999997
Ezh2_1242,chrX,136366861.0,136368661.0,5682.8769999999995
Ezh2_1243,chrX,136430711.0,136432711.0,5199.6
Ezh2_1244,chrX,136638611.0,136640011.0,3200.466
Ezh2_1245,chrX,136661961.0,136663961.0,5669.469
Ezh2_1246,chrX,136667311.0,136669061.0,3798.74
Ezh2_1247,chrX,136690761.0,136692511.0,4229.221
Ezh2_1248,chrX,136724911.0,136726811.0,5655.81
Ezh2_1249,chrX,136785461.0,136787111.0,3446.025
Ezh2_1250,chrX,136926811.0,136929611.0,7266.624
Ezh2_1251,chrX,136992811.0,136994261.0,3535.821
Ezh2_1252,chrX,137097561.0,137101061.0,20212.818
Ezh2_1253,chrX,137103761.0,137106361.0,15135.77
Ezh2_1254,chrX,137116811.0,137124561.0,14201.876
Ezh2_1255,chrX,137126661.0,137129511.0,4437.825
Ezh2_1256,chrX,137131061.0,137133011.0,5351.661999999999
Ezh2_1257,chrX,137163461.0,137165311.0,4307.859
Ezh2_1258,chrX,137170011.0,137172011.0,6302.225
Ezh2_1259,chrX,137332611.0,137334361.0,3977.417
Ezh2_1260,chrX,137504961.0,137506611.0,3360.755
Ezh2_1261,chrX,137541061.0,137543011.0,5543.354
Ezh2_1262,chrX,137564561.0,137572811.0,17624.506999999998
Ezh2_1263,chrX,137596411.0,137598011.0,3010.1940000000004
Ezh2_1264,chrX,137743161.0,137744561.0,3743.758
Ezh2_1265,chrX,137783311.0,137784811.0,3207.683
Ezh2_1266,chrX,137998461.0,138000061.0,3623.12
Ezh2_1267,chrX,138170311.0,138172111.0,3942.9109999999996
Ezh2_1268,chrX,138385961.0,138386961.0,3097.823
Ezh2_1269,chrX,138412511.0,138414161.0,3727.467
Ezh2_1270,chrX,138420861.0,138422261.0,3606.9190000000003
Ezh2_1271,chrX,138429511.0,138431211.0,3943.1259999999997
Ezh2_1272,chrX,138441411.0,138442611.0,3284.4040000000005
Ezh2_1273,chrX,138454311.0,138456111.0,3889.6820000000002
Ezh2_1274,chrX,138643961.0,138645761.0,4313.164000000001
Ezh2_1275,chrX,138698411.0,138700111.0,3387.027
Ezh2_1276,chrX,138706261.0,138707961.0,3984.0690000000004
Ezh2_1277,chrX,138766611.0,138768161.0,3429.097
Ezh2_1278,chrX,138793411.0,138795011.0,3144.204
Ezh2_1279,chrX,138910911.0,138915761.0,15534.938
Ezh2_1280,chrX,138930161.0,138931911.0,3704.5690000000004
Ezh2_1281,chrX,138970411.0,138971961.0,3340.386
Ezh2_1282,chrX,139012711.0,139014111.0,3142.21
Ezh2_1283,chrX,139021861.0,139025011.0,6100.183000000001
Ezh2_1284,chrX,139078611.0,139080511.0,5511.272
Ezh2_1285,chrX,139099311.0,139100711.0,3061.633
Ezh2_1286,chrX,139188711.0,139190361.0,3034.679
Ezh2_1287,chrX,139191561.0,139193461.0,4347.448
Ezh2_1288,chrX,139216611.0,139217911.0,3384.6659999999997
Ezh2_1289,chrX,139452811.0,139454461.0,3765.429
Ezh2_1290,chrX,139463211.0,139464511.0,3438.018
Ezh2_1291,chrX,139480361.0,139481411.0,3071.8059999999996
Ezh2_1292,chrX,139516761.0,139518561.0,4295.298
Ezh2_1293,chrX,139573761.0,139575361.0,3292.783
Ezh2_1294,chrX,139610361.0,139612311.0,5763.621
Ezh2_1295,chrX,139684661.0,139686761.0,8290.267
Ezh2_1296,chrX,139869561.0,139872711.0,3820.888
Ezh2_1297,chrX,140060211.0,140062911.0,13404.178999999998
Ezh2_1298,chrX,140147361.0,140149061.0,3346.7209999999995
Ezh2_1299,chrX,140177411.0,140178911.0,4856.866
Ezh2_1300,chrX,140264161.0,140265511.0,3229.539
Ezh2_1301,chrX,140275361.0,140280361.0,22553.652000000002
Ezh2_1302,chrX,140290611.0,140292411.0,4659.127
Ezh2_1303,chrX,140312261.0,140314161.0,4769.978
Ezh2_1304,chrX,140339411.0,140343211.0,4462.055
Ezh2_1305,chrX,140415661.0,140419361.0,4017.8259999999996
Ezh2_1306,chrX,140425561.0,140427261.0,3485.313
Ezh2_1307,chrX,140430911.0,140436661.0,7513.257
Ezh2_1308,chrX,140453311.0,140455111.0,3633.969
Ezh2_1309,chrX,140510211.0,140512061.0,4671.143
Ezh2_1310,chrX,140575261.0,140576961.0,3763.685
Ezh2_1311,chrX,140596711.0,140601861.0,14524.103000000001
Ezh2_1312,chrX,140606311.0,140608361.0,7435.884
Ezh2_1313,chrX,140622111.0,140625361.0,4633.846
Ezh2_1314,chrX,140663711.0,140667011.0,7006.3769999999995
Ezh2_1315,chrX,140699911.0,140701911.0,7511.848000000001
Ezh2_1316,chrX,140734511.0,140736261.0,4030.39
Ezh2_1317,chrX,140737861.0,140739661.0,4301.3859999999995
Ezh2_1318,chrX,140809711.0,140810911.0,3754.6459999999997
Ezh2_1319,chrX,140820661.0,140824211.0,5969.308000000001
Ezh2_1320,chrX,140884411.0,140885711.0,3429.462
Ezh2_1321,chrX,140940911.0,140942561.0,3231.988
Ezh2_1322,chrX,140975211.0,140976911.0,3229.4190000000003
Ezh2_1323,chrX,141239957.0,141241857.0,5371.482
Ezh2_1324,chrX,141248057.0,141249657.0,3227.02
Ezh2_1325,chrX,141264607.0,141266357.0,3741.17
Ezh2_1326,chrX,141281057.0,141282957.0,4951.522
Ezh2_1327,chrX,141331007.0,141332557.0,3379.93
Ezh2_1328,chrX,141335507.0,141336507.0,3163.9309999999996
Ezh2_1329,chrX,141449557.0,141451207.0,3191.16
Ezh2_1330,chrX,141466857.0,141468507.0,3745.9770000000003
Ezh2_1331,chrX,141472857.0,141474557.0,4579.563
Ezh2_1332,chrX,141478507.0,141480157.0,3580.015
Ezh2_1333,chrX,141659757.0,141663657.0,5249.6759999999995
Ezh2_1334,chrX,141693757.0,141695407.0,3863.489
Ezh2_1335,chrX,141714407.0,141716007.0,3988.43
Ezh2_1336,chrX,141720607.0,141728057.0,30482.747000000003
Ezh2_1337,chrX,141740107.0,141741807.0,3903.095
Ezh2_1338,chrX,141752007.0,141753807.0,4520.789000000001
Ezh2_1339,chrX,141757707.0,141759707.0,5633.439
Ezh2_1340,chrX,141770457.0,141772257.0,3961.985
Ezh2_1341,chrX,141805807.0,141807007.0,3170.953
Ezh2_1342,chrX,141931057.0,141932757.0,3709.312
Ezh2_1343,chrX,142089007.0,142090657.0,3197.502
Ezh2_1344,chrX,142111057.0,142113157.0,6423.565
Ezh2_1345,chrX,142227907.0,142229707.0,4195.25
Ezh2_1346,chrX,142232707.0,142233707.0,3032.405
Ezh2_1347,chrX,142304007.0,142306207.0,7694.097
Ezh2_1348,chrX,142448257.0,142450107.0,4006.074
Ezh2_1349,chrX,142537907.0,142539807.0,7693.303000000001
Ezh2_1350,chrX,142560557.0,142562307.0,3884.908
Ezh2_1351,chrX,142630707.0,142635207.0,5192.097
Ezh2_1352,chrX,142641607.0,142643457.0,4281.994000000001
Ezh2_1353,chrX,142660757.0,142662657.0,5470.826
Ezh2_1354,chrX,142677907.0,142681657.0,4993.443
Ezh2_1355,chrX,142813057.0,142814807.0,3629.2090000000003
Ezh2_1356,chrX,142870907.0,142872657.0,4051.469
Ezh2_1357,chrX,142905957.0,142907157.0,3762.885
Ezh2_1358,chrX,142958107.0,142959257.0,3325.8520000000003
Ezh2_1359,chrX,142966807.0,142968857.0,6601.639
Ezh2_1360,chrX,143059507.0,143062107.0,8821.109
Ezh2_1361,chrX,143079507.0,143081207.0,3474.906
Ezh2_1362,chrX,143121207.0,143123157.0,5290.068
Ezh2_1363,chrX,143285807.0,143287307.0,3092.0229999999997
Ezh2_1364,chrX,143374157.0,143375957.0,4015.6740000000004
Ezh2_1365,chrX,143392907.0,143394907.0,7124.797
Ezh2_1366,chrX,143527457.0,143529907.0,5472.923000000001
Ezh2_1367,chrX,143737107.0,143738957.0,5214.401
Ezh2_1368,chrX,143801457.0,143803157.0,3095.344
Ezh2_1369,chrX,143888507.0,143890157.0,3557.636
Ezh2_1370,chrX,143901457.0,143903107.0,3261.9709999999995
Ezh2_1371,chrX,144009257.0,144011057.0,4328.478
Ezh2_1372,chrX,144018707.0,144020607.0,5445.584
Ezh2_1373,chrX,144277807.0,144279357.0,3061.633
Ezh2_1374,chrX,144522207.0,144523907.0,3265.0370000000003
Ezh2_1375,chrX,144687157.0,144690407.0,8119.661
Ezh2_1376,chrX,144708457.0,144710157.0,3836.04
Ezh2_1377,chrX,145046657.0,145048057.0,3310.071
Ezh2_1378,chrX,145158407.0,145159707.0,3353.8179999999998
Ezh2_1379,chrX,145167507.0,145169157.0,3277.277
Ezh2_1380,chrX,145245557.0,145247307.0,3984.4990000000003
Ezh2_1381,chrX,145285707.0,145287407.0,3920.835
Ezh2_1382,chrX,145346657.0,145348557.0,4482.212
Ezh2_1383,chrX,145412657.0,145413907.0,3096.7140000000004
Ezh2_1384,chrX,145692107.0,145693857.0,4086.592
