name,chr,start,end,score
H3.3_29201,chr2,25247969.0,25248557.0,97.49
H3.3_29202,chr2,25249159.0,25249431.0,51.43
H3.3_29203,chr2,25251423.0,25251685.0,56.6
H3.3_29204,chr2,25252943.0,25253154.0,60.49
H3.3_29205,chr2,25255701.0,25256203.0,85.16
H3.3_29206,chr2,25258453.0,25258882.0,168.94
H3.3_29207,chr2,25259611.0,25259779.0,56.38
H3.3_29208,chr2,25261423.0,25261833.0,158.86
H3.3_29209,chr2,25266032.0,25266277.0,69.92
H3.3_29210,chr2,25273026.0,25273310.0,56.55
H3.3_29211,chr2,25278141.0,25278612.0,139.24
H3.3_29212,chr2,25278816.0,25279291.0,78.64
H3.3_29213,chr2,25286179.0,25286695.0,124.7
H3.3_29214,chr2,25287129.0,25287534.0,99.57
H3.3_29215,chr2,25291143.0,25291614.0,118.28
H3.3_29216,chr2,25293312.0,25293691.0,109.14
H3.3_29217,chr2,25310395.0,25310696.0,99.46
H3.3_29218,chr2,25312046.0,25312383.0,54.92
H3.3_29219,chr2,25316153.0,25316322.0,51.35
H3.3_29220,chr2,25318546.0,25318787.0,57.5
H3.3_29221,chr2,25338434.0,25338686.0,73.39
H3.3_29222,chr2,25341439.0,25341735.0,57.96
H3.3_29223,chr2,25352633.0,25352986.0,109.14
H3.3_29224,chr2,25353253.0,25353443.0,53.85
H3.3_29225,chr2,25359544.0,25359817.0,109.05
H3.3_29226,chr2,25363159.0,25363455.0,63.0
H3.3_29227,chr2,25363669.0,25364001.0,87.02
H3.3_29228,chr2,25370122.0,25370360.0,76.91
H3.3_29229,chr2,25375389.0,25375564.0,52.81
H3.3_29230,chr2,25375969.0,25376582.0,200.35
H3.3_29231,chr2,25379695.0,25379987.0,76.14
H3.3_29232,chr2,25389538.0,25389672.0,70.94
H3.3_29233,chr2,25402746.0,25402966.0,50.13
H3.3_29234,chr2,25409113.0,25409379.0,50.42
H3.3_29235,chr2,25426484.0,25426848.0,100.87
H3.3_29236,chr2,25427238.0,25427559.0,54.46
H3.3_29237,chr2,25460163.0,25460518.0,71.72
H3.3_29238,chr2,25461755.0,25461945.0,60.66
H3.3_29239,chr2,25500044.0,25500413.0,98.46
H3.3_29240,chr2,25516826.0,25517372.0,180.13
H3.3_29241,chr2,25556382.0,25556630.0,74.62
H3.3_29242,chr2,25557323.0,25557531.0,53.4
H3.3_29243,chr2,25562046.0,25562288.0,62.03
H3.3_29244,chr2,25564445.0,25564734.0,72.47
H3.3_29245,chr2,25576172.0,25576434.0,62.61
H3.3_29246,chr2,25580659.0,25580981.0,65.6
H3.3_29247,chr2,25581134.0,25581354.0,58.97
H3.3_29248,chr2,25582131.0,25582517.0,93.0
H3.3_29249,chr2,25585150.0,25585377.0,52.31
H3.3_29250,chr2,25592418.0,25592759.0,77.38
H3.3_29251,chr2,25864787.0,25865048.0,70.46
H3.3_29252,chr2,25932398.0,25932640.0,65.0
H3.3_29253,chr2,25966881.0,25967072.0,54.36
H3.3_29254,chr2,25976623.0,25976801.0,54.36
H3.3_29255,chr2,25983927.0,25984132.0,69.35
H3.3_29256,chr2,26020800.0,26021560.0,166.19
H3.3_29257,chr2,26022810.0,26023020.0,55.52
H3.3_29258,chr2,26024065.0,26024343.0,52.47
H3.3_29259,chr2,26052711.0,26052996.0,95.41
H3.3_29260,chr2,26056195.0,26056594.0,68.3
H3.3_29261,chr2,26074800.0,26075070.0,60.5
H3.3_29262,chr2,26079281.0,26079529.0,98.34
H3.3_29263,chr2,26080576.0,26080788.0,54.8
H3.3_29264,chr2,26092000.0,26092285.0,76.75
H3.3_29265,chr2,26119046.0,26119618.0,122.08
H3.3_29266,chr2,26121494.0,26121689.0,51.39
H3.3_29267,chr2,26122154.0,26122375.0,77.5
H3.3_29268,chr2,26128914.0,26129164.0,63.9
H3.3_29269,chr2,26132230.0,26132428.0,61.27
H3.3_29270,chr2,26132845.0,26133097.0,60.31
H3.3_29271,chr2,26139819.0,26140015.0,51.14
H3.3_29272,chr2,26140742.0,26141187.0,101.27
H3.3_29273,chr2,26146838.0,26147011.0,62.38
H3.3_29274,chr2,26228166.0,26228456.0,62.37
H3.3_29275,chr2,26252712.0,26252933.0,54.18
H3.3_29276,chr2,26299015.0,26299368.0,158.03
H3.3_29277,chr2,26299394.0,26299726.0,104.86
H3.3_29278,chr2,26300063.0,26301006.0,360.63
H3.3_29279,chr2,26314372.0,26314606.0,79.21
H3.3_29280,chr2,26314839.0,26315169.0,65.69
H3.3_29281,chr2,26316342.0,26316605.0,50.48
H3.3_29282,chr2,26324833.0,26325823.0,373.78
H3.3_29283,chr2,26343079.0,26343353.0,58.99
H3.3_29284,chr2,26357168.0,26357575.0,73.48
H3.3_29285,chr2,26382034.0,26382309.0,75.56
H3.3_29286,chr2,26395161.0,26395529.0,86.39
H3.3_29287,chr2,26397522.0,26397844.0,78.23
H3.3_29288,chr2,26398359.0,26398703.0,52.93
H3.3_29289,chr2,26410415.0,26410760.0,82.2
H3.3_29290,chr2,26448584.0,26448908.0,116.99
H3.3_29291,chr2,26458151.0,26458427.0,73.44
H3.3_29292,chr2,26458556.0,26458982.0,92.43
H3.3_29293,chr2,26500265.0,26500704.0,112.11
H3.3_29294,chr2,26500915.0,26501646.0,223.26
H3.3_29295,chr2,26501863.0,26502087.0,57.4
H3.3_29296,chr2,26504169.0,26504461.0,85.64
H3.3_29297,chr2,26593024.0,26593584.0,183.06
H3.3_29298,chr2,26594524.0,26595083.0,117.96
H3.3_29299,chr2,26595443.0,26595925.0,73.13
H3.3_29300,chr2,26604540.0,26605051.0,163.46
H3.3_29301,chr2,26606613.0,26606957.0,56.61
H3.3_29302,chr2,26607372.0,26607780.0,94.51
H3.3_29303,chr2,26608087.0,26608295.0,51.35
H3.3_29304,chr2,26618314.0,26618609.0,61.8
H3.3_29305,chr2,26626844.0,26627059.0,53.45
H3.3_29306,chr2,26627692.0,26627921.0,54.98
H3.3_29307,chr2,26628905.0,26629371.0,193.2
H3.3_29308,chr2,26629665.0,26629881.0,62.64
H3.3_29309,chr2,26631901.0,26632186.0,94.75
H3.3_29310,chr2,26633929.0,26634559.0,137.96
H3.3_29311,chr2,26634835.0,26635094.0,64.05
H3.3_29312,chr2,26635140.0,26635980.0,324.0
H3.3_29313,chr2,26636766.0,26637257.0,155.99
H3.3_29314,chr2,26637308.0,26638385.0,472.52
H3.3_29315,chr2,26878197.0,26878503.0,69.81
H3.3_29316,chr2,26887037.0,26887245.0,74.21
H3.3_29317,chr2,26903597.0,26904281.0,226.46
H3.3_29318,chr2,26907895.0,26908472.0,132.68
H3.3_29319,chr2,26912760.0,26913005.0,76.12
H3.3_29320,chr2,26913999.0,26914394.0,123.54
H3.3_29321,chr2,26914612.0,26914872.0,57.05
H3.3_29322,chr2,26915348.0,26915537.0,58.17
H3.3_29323,chr2,26917859.0,26918238.0,52.59
H3.3_29324,chr2,26919424.0,26919689.0,67.24
H3.3_29325,chr2,26920906.0,26921270.0,84.58
H3.3_29326,chr2,26934587.0,26934871.0,64.37
H3.3_29327,chr2,26960746.0,26960923.0,52.94
H3.3_29328,chr2,27009238.0,27009407.0,51.65
H3.3_29329,chr2,27036190.0,27036335.0,58.03
H3.3_29330,chr2,27288415.0,27288767.0,91.17
H3.3_29331,chr2,27377624.0,27377805.0,54.49
H3.3_29332,chr2,27404459.0,27404634.0,61.3
H3.3_29333,chr2,27405446.0,27405849.0,79.4
H3.3_29334,chr2,27412008.0,27412331.0,97.52
H3.3_29335,chr2,27412439.0,27412697.0,117.38
H3.3_29336,chr2,27412702.0,27412954.0,78.41
H3.3_29337,chr2,27414346.0,27414571.0,74.67
H3.3_29338,chr2,27415162.0,27415486.0,129.9
H3.3_29339,chr2,27424480.0,27424718.0,52.31
H3.3_29340,chr2,27427869.0,27428243.0,112.81
H3.3_29341,chr2,27429177.0,27429369.0,57.39
H3.3_29342,chr2,27442846.0,27443117.0,56.4
H3.3_29343,chr2,27444095.0,27444618.0,142.22
H3.3_29344,chr2,27444911.0,27445335.0,126.02
H3.3_29345,chr2,27448273.0,27448650.0,121.67
H3.3_29346,chr2,27449677.0,27449902.0,58.08
H3.3_29347,chr2,27457415.0,27457682.0,66.54
H3.3_29348,chr2,27514215.0,27514701.0,81.61
H3.3_29349,chr2,27531344.0,27531588.0,55.04
H3.3_29350,chr2,27534490.0,27534771.0,96.84
H3.3_29351,chr2,27535144.0,27535368.0,56.47
H3.3_29352,chr2,27535444.0,27535768.0,68.89
H3.3_29353,chr2,27535996.0,27536276.0,66.22
H3.3_29354,chr2,27536945.0,27537412.0,182.88
H3.3_29355,chr2,27537548.0,27537730.0,51.33
H3.3_29356,chr2,27539226.0,27539424.0,58.67
H3.3_29357,chr2,27544567.0,27544744.0,51.29
H3.3_29358,chr2,27546160.0,27546433.0,60.86
H3.3_29359,chr2,27546629.0,27546942.0,64.21
H3.3_29360,chr2,27614037.0,27614287.0,56.52
H3.3_29361,chr2,27675952.0,27676247.0,94.7
H3.3_29362,chr2,27676314.0,27676747.0,128.38
H3.3_29363,chr2,28193833.0,28194075.0,78.63
H3.3_29364,chr2,28204511.0,28204829.0,76.5
H3.3_29365,chr2,28432976.0,28433163.0,83.73
H3.3_29366,chr2,28440714.0,28441021.0,128.51
H3.3_29367,chr2,28445068.0,28445428.0,56.91
H3.3_29368,chr2,28447452.0,28447695.0,93.26
H3.3_29369,chr2,28454591.0,28454765.0,61.01
H3.3_29370,chr2,28454803.0,28455135.0,142.34
H3.3_29371,chr2,28455227.0,28455409.0,55.98
H3.3_29372,chr2,28464391.0,28464607.0,62.15
H3.3_29373,chr2,28464853.0,28465115.0,71.18
H3.3_29374,chr2,28466247.0,28466595.0,91.55
H3.3_29375,chr2,28469912.0,28470178.0,54.02
H3.3_29376,chr2,28505414.0,28505765.0,118.94
H3.3_29377,chr2,28513588.0,28514293.0,229.4
H3.3_29378,chr2,28517464.0,28518453.0,426.75
H3.3_29379,chr2,28518858.0,28519063.0,67.71
H3.3_29380,chr2,28519535.0,28519845.0,79.27
H3.3_29381,chr2,28520065.0,28520469.0,142.94
H3.3_29382,chr2,28520489.0,28520841.0,88.1
H3.3_29383,chr2,28522742.0,28522974.0,59.48
H3.3_29384,chr2,28524959.0,28525374.0,97.23
H3.3_29385,chr2,28525493.0,28527025.0,405.78
H3.3_29386,chr2,28550288.0,28550553.0,56.19
H3.3_29387,chr2,28565915.0,28566207.0,57.96
H3.3_29388,chr2,28578681.0,28578931.0,57.5
H3.3_29389,chr2,28606257.0,28606638.0,71.66
H3.3_29390,chr2,28606642.0,28607011.0,100.87
H3.3_29391,chr2,28607727.0,28608061.0,150.29
H3.3_29392,chr2,28611671.0,28612429.0,137.78
H3.3_29393,chr2,28638131.0,28638364.0,64.42
H3.3_29394,chr2,28698532.0,28698700.0,51.16
H3.3_29395,chr2,28839727.0,28840076.0,123.66
H3.3_29396,chr2,28907408.0,28907674.0,78.85
H3.3_29397,chr2,28907848.0,28908063.0,50.74
H3.3_29398,chr2,28908092.0,28908438.0,84.27
H3.3_29399,chr2,28976352.0,28976587.0,50.46
H3.3_29400,chr2,29066602.0,29066775.0,55.3
H3.3_29401,chr2,29071202.0,29071358.0,52.08
H3.3_29402,chr2,29075080.0,29075697.0,163.31
H3.3_29403,chr2,29087962.0,29088198.0,80.18
H3.3_29404,chr2,29097123.0,29097283.0,50.57
H3.3_29405,chr2,29097757.0,29097956.0,72.49
H3.3_29406,chr2,29098873.0,29099209.0,81.74
H3.3_29407,chr2,29100561.0,29100953.0,228.27
H3.3_29408,chr2,29122320.0,29122780.0,84.75
H3.3_29409,chr2,29125267.0,29125662.0,87.74
H3.3_29410,chr2,29151110.0,29151365.0,79.19
H3.3_29411,chr2,29245057.0,29245332.0,62.13
H3.3_29412,chr2,29245441.0,29245724.0,70.06
H3.3_29413,chr2,29455465.0,29455922.0,107.69
H3.3_29414,chr2,29492869.0,29493095.0,66.93
H3.3_29415,chr2,29500448.0,29500718.0,51.38
H3.3_29416,chr2,29565899.0,29566136.0,50.16
H3.3_29417,chr2,29572898.0,29573130.0,67.74
H3.3_29418,chr2,29626784.0,29627034.0,69.53
H3.3_29419,chr2,29627081.0,29627459.0,83.66
H3.3_29420,chr2,29628263.0,29628545.0,69.49
H3.3_29421,chr2,29628803.0,29629057.0,54.02
H3.3_29422,chr2,29629059.0,29629343.0,57.9
H3.3_29423,chr2,29629757.0,29630008.0,58.76
H3.3_29424,chr2,29634558.0,29634795.0,52.31
H3.3_29425,chr2,29639181.0,29639372.0,54.93
H3.3_29426,chr2,29642363.0,29642921.0,208.95
H3.3_29427,chr2,29643024.0,29643288.0,65.04
H3.3_29428,chr2,29643719.0,29644185.0,150.81
H3.3_29429,chr2,29644917.0,29645121.0,58.54
H3.3_29430,chr2,29652017.0,29652475.0,125.56
H3.3_29431,chr2,29652611.0,29652947.0,100.87
H3.3_29432,chr2,29653019.0,29653458.0,86.75
H3.3_29433,chr2,29665896.0,29666890.0,304.31
H3.3_29434,chr2,29667911.0,29668100.0,57.21
H3.3_29435,chr2,29668907.0,29669346.0,57.12
H3.3_29436,chr2,29689795.0,29690149.0,53.52
H3.3_29437,chr2,29691058.0,29691494.0,183.31
H3.3_29438,chr2,29691907.0,29692100.0,70.89
H3.3_29439,chr2,29696274.0,29696609.0,79.97
H3.3_29440,chr2,29705550.0,29705828.0,63.79
H3.3_29441,chr2,29706164.0,29706451.0,53.07
H3.3_29442,chr2,29707241.0,29708370.0,285.91
H3.3_29443,chr2,29711660.0,29712178.0,85.52
H3.3_29444,chr2,29715707.0,29716804.0,372.33
H3.3_29445,chr2,29726745.0,29726992.0,52.31
H3.3_29446,chr2,29730228.0,29730604.0,55.63
H3.3_29447,chr2,29730632.0,29730848.0,52.41
H3.3_29448,chr2,29735908.0,29736125.0,52.79
H3.3_29449,chr2,29738803.0,29739181.0,99.25
H3.3_29450,chr2,29739429.0,29739669.0,50.29
H3.3_29451,chr2,29740521.0,29740770.0,66.02
H3.3_29452,chr2,29750379.0,29750566.0,77.56
H3.3_29453,chr2,29753080.0,29753317.0,67.75
H3.3_29454,chr2,29772091.0,29772404.0,101.13
H3.3_29455,chr2,29773265.0,29773579.0,93.7
H3.3_29456,chr2,29773673.0,29774002.0,65.08
H3.3_29457,chr2,29774075.0,29774354.0,52.84
H3.3_29458,chr2,29777143.0,29777360.0,78.12
H3.3_29459,chr2,29777736.0,29778236.0,180.13
H3.3_29460,chr2,29783363.0,29783579.0,55.89
H3.3_29461,chr2,29785189.0,29785575.0,70.04
H3.3_29462,chr2,29789931.0,29790197.0,51.17
H3.3_29463,chr2,29796657.0,29797159.0,152.72
H3.3_29464,chr2,29816883.0,29817153.0,69.21
H3.3_29465,chr2,29817530.0,29817780.0,63.71
H3.3_29466,chr2,29818665.0,29818887.0,52.99
H3.3_29467,chr2,29818888.0,29819007.0,53.5
H3.3_29468,chr2,29819142.0,29819527.0,100.1
H3.3_29469,chr2,29820773.0,29821063.0,71.8
H3.3_29470,chr2,29832645.0,29832992.0,104.93
H3.3_29471,chr2,29834753.0,29835606.0,381.34
H3.3_29472,chr2,29835881.0,29836121.0,60.86
H3.3_29473,chr2,29839615.0,29839938.0,69.81
H3.3_29474,chr2,29842599.0,29842822.0,51.66
H3.3_29475,chr2,29843010.0,29843587.0,70.36
H3.3_29476,chr2,29853463.0,29853718.0,52.09
H3.3_29477,chr2,29857123.0,29857625.0,67.3
H3.3_29478,chr2,29867771.0,29867917.0,51.3
H3.3_29479,chr2,29869743.0,29869955.0,67.2
H3.3_29480,chr2,29870167.0,29870531.0,104.01
H3.3_29481,chr2,29878069.0,29878400.0,54.46
H3.3_29482,chr2,29880387.0,29880685.0,59.58
H3.3_29483,chr2,29903721.0,29904025.0,130.8
H3.3_29484,chr2,29908507.0,29908851.0,93.26
H3.3_29485,chr2,29909820.0,29910019.0,63.25
H3.3_29486,chr2,29914884.0,29915273.0,58.17
H3.3_29487,chr2,29917058.0,29917517.0,78.64
H3.3_29488,chr2,29917786.0,29918001.0,59.41
H3.3_29489,chr2,29923939.0,29924211.0,79.44
H3.3_29490,chr2,29925553.0,29925876.0,63.35
H3.3_29491,chr2,29927383.0,29927726.0,90.29
H3.3_29492,chr2,29930290.0,29930524.0,67.99
H3.3_29493,chr2,29930534.0,29930869.0,111.84
H3.3_29494,chr2,29932516.0,29932697.0,52.94
H3.3_29495,chr2,29939506.0,29939809.0,71.64
H3.3_29496,chr2,29943531.0,29943756.0,66.04
H3.3_29497,chr2,29972543.0,29972721.0,55.77
H3.3_29498,chr2,29976053.0,29976255.0,62.05
H3.3_29499,chr2,29983209.0,29983444.0,58.66
H3.3_29500,chr2,29986233.0,29986459.0,72.39
H3.3_29501,chr2,30018392.0,30018706.0,69.15
H3.3_29502,chr2,30019992.0,30020512.0,148.48
H3.3_29503,chr2,30028217.0,30028579.0,71.89
H3.3_29504,chr2,30029802.0,30030314.0,93.84
H3.3_29505,chr2,30030568.0,30031291.0,210.8
H3.3_29506,chr2,30031911.0,30032296.0,128.13
H3.3_29507,chr2,30033344.0,30033664.0,72.44
H3.3_29508,chr2,30041591.0,30041746.0,59.62
H3.3_29509,chr2,30042219.0,30042622.0,66.33
H3.3_29510,chr2,30042730.0,30042965.0,74.62
H3.3_29511,chr2,30042982.0,30043303.0,91.17
H3.3_29512,chr2,30043850.0,30044079.0,50.46
H3.3_29513,chr2,30045438.0,30045752.0,63.87
H3.3_29514,chr2,30049857.0,30050175.0,90.15
H3.3_29515,chr2,30056837.0,30057103.0,58.33
H3.3_29516,chr2,30058186.0,30058567.0,234.59
H3.3_29517,chr2,30070331.0,30070465.0,70.94
H3.3_29518,chr2,30070728.0,30070906.0,57.85
H3.3_29519,chr2,30072557.0,30072851.0,153.35
H3.3_29520,chr2,30073295.0,30073633.0,102.03
H3.3_29521,chr2,30074042.0,30074226.0,53.14
H3.3_29522,chr2,30074260.0,30074715.0,118.34
H3.3_29523,chr2,30076542.0,30076795.0,70.43
H3.3_29524,chr2,30076909.0,30077549.0,154.54
H3.3_29525,chr2,30091225.0,30091438.0,50.46
H3.3_29526,chr2,30091609.0,30091817.0,57.32
H3.3_29527,chr2,30096443.0,30096729.0,73.13
H3.3_29528,chr2,30102690.0,30102844.0,56.29
H3.3_29529,chr2,30118784.0,30119180.0,89.55
H3.3_29530,chr2,30119568.0,30120389.0,260.75
H3.3_29531,chr2,30120402.0,30120774.0,82.86
H3.3_29532,chr2,30121552.0,30122025.0,120.66
H3.3_29533,chr2,30123862.0,30124343.0,98.07
H3.3_29534,chr2,30125234.0,30125687.0,155.23
H3.3_29535,chr2,30130328.0,30130514.0,51.28
H3.3_29536,chr2,30131442.0,30131590.0,64.25
H3.3_29537,chr2,30132697.0,30132973.0,66.17
H3.3_29538,chr2,30134639.0,30135090.0,176.5
H3.3_29539,chr2,30135232.0,30135955.0,335.95
H3.3_29540,chr2,30137142.0,30137631.0,114.08
H3.3_29541,chr2,30147438.0,30147672.0,52.79
H3.3_29542,chr2,30148876.0,30149255.0,87.13
H3.3_29543,chr2,30149338.0,30149739.0,68.03
H3.3_29544,chr2,30149889.0,30150112.0,51.66
H3.3_29545,chr2,30150512.0,30150784.0,81.56
H3.3_29546,chr2,30172080.0,30172370.0,60.19
H3.3_29547,chr2,30172556.0,30173605.0,412.5
H3.3_29548,chr2,30173614.0,30173881.0,55.96
H3.3_29549,chr2,30174292.0,30174650.0,89.36
H3.3_29550,chr2,30205378.0,30205648.0,86.79
H3.3_29551,chr2,30206404.0,30206807.0,79.1
H3.3_29552,chr2,30241095.0,30241696.0,166.59
H3.3_29553,chr2,30241957.0,30242301.0,109.79
H3.3_29554,chr2,30242547.0,30243108.0,247.21
H3.3_29555,chr2,30243422.0,30243633.0,67.6
H3.3_29556,chr2,30243637.0,30243855.0,64.95
H3.3_29557,chr2,30244055.0,30244249.0,50.21
H3.3_29558,chr2,30252309.0,30253192.0,170.07
H3.3_29559,chr2,30264977.0,30265208.0,53.51
H3.3_29560,chr2,30265516.0,30265896.0,95.43
H3.3_29561,chr2,30266426.0,30266626.0,51.28
H3.3_29562,chr2,30267988.0,30268402.0,75.74
H3.3_29563,chr2,30272750.0,30272909.0,52.87
H3.3_29564,chr2,30282304.0,30282688.0,111.1
H3.3_29565,chr2,30290419.0,30290742.0,114.21
H3.3_29566,chr2,30290761.0,30290959.0,51.54
H3.3_29567,chr2,30298389.0,30298583.0,63.25
H3.3_29568,chr2,30309021.0,30309265.0,80.84
H3.3_29569,chr2,30334118.0,30334410.0,79.54
H3.3_29570,chr2,30335725.0,30336493.0,203.1
H3.3_29571,chr2,30336521.0,30336949.0,79.8
H3.3_29572,chr2,30346608.0,30346857.0,50.49
H3.3_29573,chr2,30361220.0,30361565.0,60.04
H3.3_29574,chr2,30398279.0,30398836.0,99.17
H3.3_29575,chr2,30398858.0,30400040.0,305.19
H3.3_29576,chr2,30400648.0,30401033.0,94.55
H3.3_29577,chr2,30413897.0,30414139.0,65.85
H3.3_29578,chr2,30435016.0,30435229.0,56.31
H3.3_29579,chr2,30435264.0,30435615.0,104.32
H3.3_29580,chr2,30439575.0,30440031.0,121.74
H3.3_29581,chr2,30440175.0,30441044.0,318.02
H3.3_29582,chr2,30441419.0,30441910.0,132.38
H3.3_29583,chr2,30451660.0,30451833.0,74.21
H3.3_29584,chr2,30453738.0,30453968.0,57.2
H3.3_29585,chr2,30454037.0,30454341.0,62.01
H3.3_29586,chr2,30458887.0,30459264.0,135.7
H3.3_29587,chr2,30463180.0,30463708.0,109.3
H3.3_29588,chr2,30480216.0,30480547.0,75.03
H3.3_29589,chr2,30481051.0,30481376.0,60.89
H3.3_29590,chr2,30481540.0,30481932.0,64.85
H3.3_29591,chr2,30494693.0,30494923.0,72.49
H3.3_29592,chr2,30535002.0,30535261.0,56.86
H3.3_29593,chr2,30544259.0,30545095.0,238.7
H3.3_29594,chr2,30546882.0,30547458.0,142.57
H3.3_29595,chr2,30579966.0,30580099.0,54.58
H3.3_29596,chr2,30594625.0,30594833.0,55.75
H3.3_29597,chr2,30607205.0,30607765.0,149.66
H3.3_29598,chr2,30607924.0,30608191.0,50.86
H3.3_29599,chr2,30629065.0,30629530.0,65.43
H3.3_29600,chr2,30652864.0,30653216.0,211.99
H3.3_29601,chr2,30657730.0,30658043.0,77.67
H3.3_29602,chr2,30690231.0,30690652.0,97.44
H3.3_29603,chr2,30690671.0,30690910.0,73.61
H3.3_29604,chr2,30690942.0,30691159.0,50.46
H3.3_29605,chr2,30692323.0,30692517.0,55.21
H3.3_29606,chr2,30693741.0,30693946.0,60.66
H3.3_29607,chr2,30705666.0,30705901.0,77.85
H3.3_29608,chr2,30705923.0,30706168.0,70.92
H3.3_29609,chr2,30708658.0,30708972.0,103.06
H3.3_29610,chr2,30709611.0,30710158.0,130.58
H3.3_29611,chr2,30710682.0,30710988.0,69.5
H3.3_29612,chr2,30711052.0,30711519.0,91.85
H3.3_29613,chr2,30714626.0,30715044.0,77.1
H3.3_29614,chr2,30720218.0,30720457.0,50.16
H3.3_29615,chr2,30721985.0,30722296.0,89.04
H3.3_29616,chr2,30722340.0,30722653.0,78.66
H3.3_29617,chr2,30725245.0,30725604.0,88.66
H3.3_29618,chr2,30736622.0,30737189.0,131.55
H3.3_29619,chr2,30744096.0,30744340.0,67.1
H3.3_29620,chr2,30744710.0,30744846.0,50.34
H3.3_29621,chr2,30756468.0,30756698.0,62.27
H3.3_29622,chr2,30757767.0,30758421.0,229.37
H3.3_29623,chr2,30758943.0,30759194.0,61.8
H3.3_29624,chr2,30759244.0,30760097.0,316.01
H3.3_29625,chr2,30760349.0,30760626.0,125.26
H3.3_29626,chr2,30777805.0,30778449.0,150.9
H3.3_29627,chr2,30778724.0,30779070.0,75.23
H3.3_29628,chr2,30784265.0,30784430.0,54.35
H3.3_29629,chr2,30800691.0,30800958.0,85.72
H3.3_29630,chr2,30805354.0,30805510.0,54.73
H3.3_29631,chr2,30815549.0,30815806.0,60.86
H3.3_29632,chr2,30816354.0,30816664.0,101.28
H3.3_29633,chr2,30817590.0,30817910.0,94.69
H3.3_29634,chr2,30821298.0,30821557.0,83.21
H3.3_29635,chr2,30822158.0,30822954.0,175.44
H3.3_29636,chr2,30823116.0,30823571.0,62.78
H3.3_29637,chr2,30824849.0,30825227.0,89.83
H3.3_29638,chr2,30825439.0,30825674.0,51.22
H3.3_29639,chr2,30827727.0,30828045.0,56.21
H3.3_29640,chr2,30833899.0,30834190.0,54.45
H3.3_29641,chr2,30835750.0,30836111.0,87.02
H3.3_29642,chr2,30842678.0,30842941.0,120.46
H3.3_29643,chr2,30844170.0,30844744.0,212.66
H3.3_29644,chr2,30858232.0,30858563.0,61.79
H3.3_29645,chr2,30864268.0,30864600.0,66.12
H3.3_29646,chr2,30864673.0,30864916.0,65.32
H3.3_29647,chr2,30865410.0,30865615.0,57.32
H3.3_29648,chr2,30869672.0,30869931.0,55.93
H3.3_29649,chr2,30870801.0,30871458.0,229.3
H3.3_29650,chr2,30873870.0,30874199.0,108.13
H3.3_29651,chr2,30876367.0,30876658.0,109.88
H3.3_29652,chr2,30881195.0,30881487.0,93.26
H3.3_29653,chr2,30884771.0,30885099.0,129.89
H3.3_29654,chr2,30885900.0,30886127.0,66.93
H3.3_29655,chr2,30890463.0,30890664.0,80.11
H3.3_29656,chr2,30897221.0,30897639.0,60.96
H3.3_29657,chr2,30901399.0,30901709.0,55.97
H3.3_29658,chr2,30901770.0,30902641.0,223.25
H3.3_29659,chr2,30904150.0,30904348.0,61.61
H3.3_29660,chr2,30918224.0,30918451.0,55.41
H3.3_29661,chr2,30918770.0,30919028.0,97.34
H3.3_29662,chr2,30926810.0,30927372.0,140.53
H3.3_29663,chr2,30927522.0,30928101.0,111.41
H3.3_29664,chr2,30928518.0,30929208.0,148.09
H3.3_29665,chr2,30934376.0,30934626.0,84.06
H3.3_29666,chr2,30934704.0,30934890.0,72.07
H3.3_29667,chr2,30934894.0,30935242.0,89.5
H3.3_29668,chr2,30938666.0,30939046.0,237.08
H3.3_29669,chr2,30941711.0,30941844.0,58.63
H3.3_29670,chr2,30955240.0,30955565.0,82.35
H3.3_29671,chr2,30959380.0,30960192.0,180.98
H3.3_29672,chr2,30960821.0,30961141.0,52.78
H3.3_29673,chr2,30962671.0,30963005.0,54.31
H3.3_29674,chr2,30963483.0,30963855.0,52.2
H3.3_29675,chr2,30975361.0,30975673.0,83.47
H3.3_29676,chr2,30984647.0,30984921.0,71.5
H3.3_29677,chr2,30985192.0,30985433.0,60.56
H3.3_29678,chr2,30985887.0,30986366.0,120.78
H3.3_29679,chr2,31025508.0,31025865.0,72.51
H3.3_29680,chr2,31027244.0,31027604.0,75.79
H3.3_29681,chr2,31032310.0,31032520.0,55.6
H3.3_29682,chr2,31033756.0,31034171.0,105.55
H3.3_29683,chr2,31034279.0,31034742.0,134.52
H3.3_29684,chr2,31035960.0,31036609.0,132.82
H3.3_29685,chr2,31047486.0,31047791.0,105.17
H3.3_29686,chr2,31052608.0,31052988.0,78.64
H3.3_29687,chr2,31057564.0,31057792.0,77.65
H3.3_29688,chr2,31057887.0,31058305.0,175.46
H3.3_29689,chr2,31059468.0,31059626.0,59.96
H3.3_29690,chr2,31060873.0,31061423.0,200.46
H3.3_29691,chr2,31063248.0,31063414.0,56.74
H3.3_29692,chr2,31068169.0,31068434.0,76.45
H3.3_29693,chr2,31068748.0,31069778.0,355.86
H3.3_29694,chr2,31080998.0,31081396.0,102.37
H3.3_29695,chr2,31081642.0,31082000.0,107.04
H3.3_29696,chr2,31082430.0,31083093.0,169.89
H3.3_29697,chr2,31083550.0,31083732.0,54.13
H3.3_29698,chr2,31088386.0,31088685.0,50.93
H3.3_29699,chr2,31089555.0,31089767.0,55.75
