name,chr,start,end,score
Hira_3634,chr14,55674741.0,55681170.0,169.8
Hira_3635,chr14,55696871.0,55699303.0,88.11
Hira_3636,chr14,55701178.0,55705258.0,130.44
Hira_3637,chr14,55713740.0,55717296.0,148.55
Hira_3638,chr14,55733853.0,55736585.0,69.22
Hira_3639,chr14,55748350.0,55758013.0,428.27
Hira_3640,chr14,55760698.0,55761935.0,57.07
Hira_3641,chr14,55768261.0,55769726.0,51.39
Hira_3642,chr14,55779494.0,55781358.0,82.66
Hira_3643,chr14,55815315.0,55816663.0,59.99
Hira_3644,chr14,55829036.0,55832221.0,194.26
Hira_3645,chr14,55833466.0,55836051.0,109.64
Hira_3646,chr14,55838904.0,55841300.0,57.34
Hira_3647,chr14,55855408.0,55856903.0,68.59
Hira_3648,chr14,55861252.0,55864017.0,99.14
Hira_3649,chr14,55867559.0,55869233.0,62.98
Hira_3650,chr14,55873162.0,55874941.0,92.33
Hira_3651,chr14,55888854.0,55891509.0,82.21
Hira_3652,chr14,55895362.0,55898137.0,139.44
Hira_3653,chr14,56688650.0,56702164.0,446.01
Hira_3654,chr14,56710498.0,56712970.0,99.91
Hira_3655,chr14,56722360.0,56724039.0,63.73
Hira_3656,chr14,56730801.0,56731990.0,54.12
Hira_3657,chr14,56740429.0,56743343.0,174.62
Hira_3658,chr14,56752566.0,56755569.0,138.34
Hira_3659,chr14,56756293.0,56759509.0,153.77
Hira_3660,chr14,56759700.0,56760830.0,70.51
Hira_3661,chr14,56761469.0,56763166.0,82.09
Hira_3662,chr14,56772641.0,56774052.0,56.97
Hira_3663,chr14,56790114.0,56792943.0,125.05
Hira_3664,chr14,56793614.0,56796614.0,144.94
Hira_3665,chr14,56801416.0,56803112.0,61.47
Hira_3666,chr14,56897049.0,56899098.0,126.01
Hira_3667,chr14,56904317.0,56905821.0,73.41
Hira_3668,chr14,56916599.0,56918184.0,70.49
Hira_3669,chr14,56929138.0,56930573.0,66.01
Hira_3670,chr14,56932888.0,56935877.0,128.0
Hira_3671,chr14,56939502.0,56942860.0,194.03
Hira_3672,chr14,56948589.0,56950024.0,65.09
Hira_3673,chr14,56959761.0,56964596.0,460.46
Hira_3674,chr14,57515073.0,57516655.0,53.52
Hira_3675,chr14,57519987.0,57522163.0,82.76
Hira_3676,chr14,57523004.0,57524464.0,51.55
Hira_3677,chr14,57528668.0,57531224.0,181.92
Hira_3678,chr14,57534348.0,57536462.0,148.4
Hira_3679,chr14,57536502.0,57538934.0,143.37
Hira_3680,chr14,57540144.0,57542466.0,119.74
Hira_3681,chr14,57542562.0,57544444.0,126.41
Hira_3682,chr14,57544585.0,57548132.0,262.29
Hira_3683,chr14,57554890.0,57557227.0,142.29
Hira_3684,chr14,57557619.0,57558830.0,87.29
Hira_3685,chr14,57565336.0,57567087.0,81.84
Hira_3686,chr14,57567448.0,57572425.0,209.97
Hira_3687,chr14,57572762.0,57577704.0,128.53
Hira_3688,chr14,57577907.0,57580345.0,123.43
Hira_3689,chr14,57580377.0,57584797.0,101.47
Hira_3690,chr14,57587067.0,57588902.0,93.08
Hira_3691,chr14,57589079.0,57593557.0,96.33
Hira_3692,chr14,57599302.0,57601516.0,112.06
Hira_3693,chr14,57608399.0,57610171.0,61.41
Hira_3694,chr14,57610182.0,57612703.0,204.98
Hira_3695,chr14,57615278.0,57617122.0,96.07
Hira_3696,chr14,57617170.0,57619316.0,117.03
Hira_3697,chr14,57620162.0,57625344.0,401.15
Hira_3698,chr14,57628380.0,57631533.0,106.3
Hira_3699,chr14,57638936.0,57641579.0,133.56
Hira_3700,chr14,57644767.0,57647538.0,153.16
Hira_3701,chr14,57650308.0,57653604.0,121.73
Hira_3702,chr14,57655016.0,57656661.0,75.48
Hira_3703,chr14,57657085.0,57660239.0,104.84
Hira_3704,chr14,57726781.0,57727963.0,64.07
Hira_3705,chr14,57729314.0,57732983.0,150.93
Hira_3706,chr14,57764397.0,57766547.0,53.25
Hira_3707,chr14,57796540.0,57798070.0,56.34
Hira_3708,chr14,57802157.0,57808388.0,395.8
Hira_3709,chr14,57808775.0,57811298.0,140.89
Hira_3710,chr14,57811923.0,57815093.0,215.65
Hira_3711,chr14,57815606.0,57817710.0,98.79
Hira_3712,chr14,57818749.0,57820012.0,52.2
Hira_3713,chr14,57828411.0,57835003.0,221.21
Hira_3714,chr14,57836044.0,57837517.0,64.87
Hira_3715,chr14,57837582.0,57839964.0,136.5
Hira_3716,chr14,57840240.0,57841557.0,61.01
Hira_3717,chr14,57851455.0,57854576.0,158.63
Hira_3718,chr14,57854916.0,57857233.0,91.91
Hira_3719,chr14,57857404.0,57860266.0,81.46
Hira_3720,chr14,57860466.0,57865610.0,306.82
Hira_3721,chr14,57868261.0,57870289.0,87.56
Hira_3722,chr14,57871422.0,57874097.0,126.78
Hira_3723,chr14,57875392.0,57877164.0,64.74
Hira_3724,chr14,57877984.0,57879640.0,69.84
Hira_3725,chr14,57881771.0,57883497.0,88.98
Hira_3726,chr14,57883770.0,57885460.0,105.47
Hira_3727,chr14,57890524.0,57892087.0,69.91
Hira_3728,chr14,57893351.0,57894933.0,76.82
Hira_3729,chr14,57907847.0,57909340.0,59.95
Hira_3730,chr14,57913505.0,57915668.0,90.06
Hira_3731,chr14,60219321.0,60220592.0,53.49
Hira_3732,chr14,60721598.0,60723012.0,53.91
Hira_3733,chr14,60725605.0,60726899.0,60.28
Hira_3734,chr14,60735295.0,60737634.0,135.35
Hira_3735,chr14,61004440.0,61006762.0,134.21
Hira_3736,chr14,61360461.0,61363905.0,187.13
Hira_3737,chr14,61427463.0,61429890.0,150.75
Hira_3738,chr14,61597995.0,61599204.0,70.44
Hira_3739,chr14,61599495.0,61602409.0,161.39
Hira_3740,chr14,61606708.0,61609003.0,113.57
Hira_3741,chr14,61623315.0,61626658.0,255.92
Hira_3742,chr14,61632520.0,61634176.0,52.67
Hira_3743,chr14,62702442.0,62704084.0,61.85
Hira_3744,chr14,62715966.0,62717343.0,51.98
Hira_3745,chr14,62747892.0,62749660.0,66.01
Hira_3746,chr14,62854292.0,62855490.0,50.59
Hira_3747,chr14,63141455.0,63146327.0,152.72
Hira_3748,chr14,63166616.0,63168351.0,62.7
Hira_3749,chr14,63194625.0,63195666.0,52.17
Hira_3750,chr14,63457828.0,63460284.0,95.65
Hira_3751,chr14,63460599.0,63462012.0,84.3
Hira_3752,chr14,63487067.0,63488155.0,56.26
Hira_3753,chr14,63488288.0,63497056.0,478.35
Hira_3754,chr14,63497196.0,63500412.0,295.42
Hira_3755,chr14,63500528.0,63509090.0,339.2
Hira_3756,chr14,63511574.0,63513554.0,98.89
Hira_3757,chr14,63522344.0,63524649.0,247.0
Hira_3758,chr14,63535178.0,63537680.0,164.73
Hira_3759,chr14,63634999.0,63636930.0,98.37
Hira_3760,chr14,63637230.0,63638324.0,55.57
Hira_3761,chr14,63680338.0,63682401.0,299.09
Hira_3762,chr14,63711815.0,63714099.0,306.6
Hira_3763,chr14,63757472.0,63758912.0,119.64
Hira_3764,chr14,63939501.0,63940711.0,73.62
Hira_3765,chr14,64545356.0,64547671.0,221.87
Hira_3766,chr14,64567526.0,64570230.0,238.71
Hira_3767,chr14,64579586.0,64584042.0,282.74
Hira_3768,chr14,64584437.0,64587059.0,110.65
Hira_3769,chr14,64591117.0,64593774.0,161.08
Hira_3770,chr14,64595144.0,64596999.0,79.34
Hira_3771,chr14,64597768.0,64600447.0,145.11
Hira_3772,chr14,64601823.0,64603848.0,130.92
Hira_3773,chr14,64627797.0,64629809.0,145.06
Hira_3774,chr14,64631409.0,64633893.0,130.4
Hira_3775,chr14,64633902.0,64635244.0,58.33
Hira_3776,chr14,64637112.0,64638708.0,63.62
Hira_3777,chr14,64639209.0,64641455.0,189.66
Hira_3778,chr14,64647264.0,64651577.0,347.7
Hira_3779,chr14,64655766.0,64658799.0,168.24
Hira_3780,chr14,64665378.0,64667255.0,111.43
Hira_3781,chr14,64670023.0,64671785.0,88.9
Hira_3782,chr14,64675835.0,64677664.0,79.62
Hira_3783,chr14,64680120.0,64682576.0,64.34
Hira_3784,chr14,64751255.0,64752682.0,59.73
Hira_3785,chr14,64759435.0,64760967.0,57.67
Hira_3786,chr14,64857711.0,64859421.0,64.32
Hira_3787,chr14,64982194.0,64983811.0,54.89
Hira_3788,chr14,65056808.0,65060584.0,267.42
Hira_3789,chr14,65070130.0,65072099.0,98.01
Hira_3790,chr14,65174128.0,65175649.0,74.54
Hira_3791,chr14,65380560.0,65382486.0,78.08
Hira_3792,chr14,65801276.0,65803529.0,133.07
Hira_3793,chr14,65810023.0,65811428.0,52.4
Hira_3794,chr14,65814117.0,65815979.0,84.84
Hira_3795,chr14,65816234.0,65819687.0,121.23
Hira_3796,chr14,65821145.0,65822197.0,51.15
Hira_3797,chr14,65824632.0,65828329.0,230.49
Hira_3798,chr14,65968607.0,65970161.0,62.24
Hira_3799,chr14,66160719.0,66162119.0,75.14
Hira_3800,chr14,66299129.0,66302180.0,225.83
Hira_3801,chr14,66322560.0,66324096.0,58.48
Hira_3802,chr14,66909031.0,66910492.0,94.91
Hira_3803,chr14,67013244.0,67018196.0,350.85
Hira_3804,chr14,67018631.0,67020912.0,149.78
Hira_3805,chr14,67021233.0,67022788.0,65.6
Hira_3806,chr14,67047005.0,67048946.0,97.21
Hira_3807,chr14,67674685.0,67679870.0,419.56
Hira_3808,chr14,67681278.0,67684917.0,166.68
Hira_3809,chr14,67702324.0,67704263.0,82.91
Hira_3810,chr14,67710323.0,67711678.0,68.89
Hira_3811,chr14,67740403.0,67742272.0,57.88
Hira_3812,chr14,67886041.0,67887713.0,88.09
Hira_3813,chr14,67927722.0,67929002.0,53.29
Hira_3814,chr14,67940954.0,67942341.0,68.31
Hira_3815,chr14,68079451.0,68082980.0,225.66
Hira_3816,chr14,68125182.0,68126311.0,67.31
Hira_3817,chr14,69778071.0,69782346.0,229.31
Hira_3818,chr14,69786735.0,69788506.0,74.09
Hira_3819,chr14,69830367.0,69832018.0,66.1
Hira_3820,chr14,70106085.0,70109061.0,97.17
Hira_3821,chr14,70156057.0,70157575.0,57.49
Hira_3822,chr14,70161346.0,70162947.0,61.2
Hira_3823,chr14,70166704.0,70167972.0,51.19
Hira_3824,chr14,70294477.0,70295784.0,50.61
Hira_3825,chr14,70305008.0,70306171.0,58.35
Hira_3826,chr14,70307779.0,70309018.0,50.14
Hira_3827,chr14,70316266.0,70317965.0,114.59
Hira_3828,chr14,70340432.0,70343177.0,134.1
Hira_3829,chr14,70413950.0,70415252.0,53.89
Hira_3830,chr14,70475713.0,70477254.0,55.36
Hira_3831,chr14,70547468.0,70549484.0,98.77
Hira_3832,chr14,70549854.0,70551162.0,59.03
Hira_3833,chr14,70600906.0,70605316.0,425.95
Hira_3834,chr14,70605563.0,70608858.0,179.25
Hira_3835,chr14,70609779.0,70611934.0,107.6
Hira_3836,chr14,70612082.0,70613287.0,58.33
Hira_3837,chr14,70614740.0,70617447.0,57.66
Hira_3838,chr14,70623683.0,70625040.0,62.65
Hira_3839,chr14,70635954.0,70637365.0,67.78
Hira_3840,chr14,70655287.0,70656613.0,61.64
Hira_3841,chr14,70658063.0,70663096.0,245.17
Hira_3842,chr14,70664821.0,70672098.0,563.01
Hira_3843,chr14,70677544.0,70679520.0,53.36
Hira_3844,chr14,70682474.0,70687087.0,231.91
Hira_3845,chr14,70691953.0,70693557.0,82.49
Hira_3846,chr14,70693772.0,70695451.0,86.68
Hira_3847,chr14,70700081.0,70701790.0,83.1
Hira_3848,chr14,70757051.0,70758409.0,61.68
Hira_3849,chr14,70771386.0,70773113.0,67.28
Hira_3850,chr14,72846025.0,72847475.0,64.4
Hira_3851,chr14,73234295.0,73235598.0,64.77
Hira_3852,chr14,73237346.0,73239853.0,92.42
Hira_3853,chr14,73515979.0,73518298.0,86.16
Hira_3854,chr14,74748788.0,74750909.0,95.18
Hira_3855,chr14,75366001.0,75368697.0,194.14
Hira_3856,chr14,75722106.0,75723537.0,69.67
Hira_3857,chr14,75736141.0,75737440.0,57.06
Hira_3858,chr14,75761261.0,75764557.0,141.52
Hira_3859,chr14,75846266.0,75852523.0,675.8
Hira_3860,chr14,75862114.0,75863951.0,96.9
Hira_3861,chr14,75881937.0,75883370.0,57.57
Hira_3862,chr14,75899926.0,75902437.0,71.1
Hira_3863,chr14,75962804.0,75964116.0,50.12
Hira_3864,chr14,75997658.0,75999941.0,107.23
Hira_3865,chr14,76077586.0,76079619.0,110.58
Hira_3866,chr14,76085109.0,76087186.0,88.18
Hira_3867,chr14,76099431.0,76100832.0,70.74
Hira_3868,chr14,76104964.0,76106616.0,50.46
Hira_3869,chr14,76115160.0,76119171.0,207.57
Hira_3870,chr14,76119288.0,76122122.0,158.34
Hira_3871,chr14,76131411.0,76137517.0,440.59
Hira_3872,chr14,76149040.0,76151210.0,59.59
Hira_3873,chr14,76422815.0,76425370.0,115.59
Hira_3874,chr14,76433838.0,76435199.0,65.16
Hira_3875,chr14,76451654.0,76453145.0,67.92
Hira_3876,chr14,76459527.0,76462220.0,67.18
Hira_3877,chr14,76467532.0,76468924.0,70.82
Hira_3878,chr14,76471414.0,76473238.0,67.99
Hira_3879,chr14,76482487.0,76483907.0,80.15
Hira_3880,chr14,76500456.0,76503342.0,164.91
Hira_3881,chr14,76504119.0,76506845.0,186.29
Hira_3882,chr14,76507184.0,76509147.0,103.7
Hira_3883,chr14,76525822.0,76527262.0,65.75
Hira_3884,chr14,76530783.0,76532917.0,89.4
Hira_3885,chr14,76614999.0,76617638.0,140.36
Hira_3886,chr14,76621927.0,76623733.0,59.51
Hira_3887,chr14,76696518.0,76698206.0,85.11
Hira_3888,chr14,77518861.0,77520760.0,95.87
Hira_3889,chr14,77529150.0,77531374.0,61.45
Hira_3890,chr14,77538500.0,77539602.0,54.67
Hira_3891,chr14,77576410.0,77577607.0,53.27
Hira_3892,chr14,77578728.0,77581623.0,120.48
Hira_3893,chr14,77615429.0,77618446.0,171.37
Hira_3894,chr14,77618506.0,77620331.0,101.55
Hira_3895,chr14,77624663.0,77625769.0,57.29
Hira_3896,chr14,78732927.0,78735128.0,113.59
Hira_3897,chr14,79017095.0,79019431.0,110.36
Hira_3898,chr14,79276845.0,79278951.0,110.87
Hira_3899,chr14,79332708.0,79337125.0,254.16
Hira_3900,chr14,79378733.0,79380829.0,107.15
Hira_3901,chr14,79421790.0,79423353.0,52.91
Hira_3902,chr14,79424305.0,79425640.0,59.08
Hira_3903,chr14,79460817.0,79463491.0,59.11
Hira_3904,chr14,79485660.0,79488361.0,51.31
Hira_3905,chr14,79506691.0,79508404.0,89.53
Hira_3906,chr14,79517062.0,79519609.0,68.67
Hira_3907,chr14,79524190.0,79525808.0,64.25
Hira_3908,chr14,79526532.0,79527920.0,84.17
Hira_3909,chr14,79537807.0,79539312.0,60.31
Hira_3910,chr14,79553037.0,79554459.0,60.96
Hira_3911,chr14,79582330.0,79583796.0,62.71
Hira_3912,chr14,79598925.0,79600527.0,68.69
Hira_3913,chr14,79605011.0,79606354.0,76.66
Hira_3914,chr14,79607364.0,79609498.0,110.68
Hira_3915,chr14,79611680.0,79614421.0,94.16
Hira_3916,chr14,79622706.0,79624004.0,66.17
Hira_3917,chr14,79626796.0,79628669.0,98.94
Hira_3918,chr14,79628720.0,79634287.0,427.27
Hira_3919,chr14,80156771.0,80157826.0,60.16
Hira_3920,chr14,80215378.0,80216448.0,58.36
Hira_3921,chr14,99031751.0,99034025.0,120.69
Hira_3922,chr14,99037980.0,99040294.0,95.06
Hira_3923,chr14,99053058.0,99054864.0,100.66
Hira_3924,chr14,99068160.0,99069811.0,93.84
Hira_3925,chr14,99072144.0,99073655.0,66.67
Hira_3926,chr14,99075048.0,99078776.0,148.7
Hira_3927,chr14,99279342.0,99280857.0,69.19
Hira_3928,chr14,99292907.0,99294543.0,68.03
Hira_3929,chr14,99302852.0,99305292.0,141.87
Hira_3930,chr14,99305542.0,99310201.0,332.0
Hira_3931,chr14,99310270.0,99317849.0,460.67
Hira_3932,chr14,99322645.0,99324881.0,100.44
Hira_3933,chr14,99325028.0,99327647.0,112.07
Hira_3934,chr14,99339080.0,99341268.0,96.78
Hira_3935,chr14,99346829.0,99348880.0,99.97
Hira_3936,chr14,100312440.0,100314305.0,87.5
Hira_3937,chr14,101667994.0,101670315.0,91.51
Hira_3938,chr14,101775618.0,101779260.0,145.81
Hira_3939,chr14,103077417.0,103079628.0,152.47
Hira_3940,chr14,103088603.0,103091143.0,139.61
Hira_3941,chr14,105119085.0,105120400.0,50.85
Hira_3942,chr14,105145794.0,105147746.0,86.43
Hira_3943,chr14,105857921.0,105859525.0,71.39
Hira_3944,chr14,105859619.0,105860935.0,55.3
Hira_3945,chr14,105889146.0,105892199.0,234.84
Hira_3946,chr14,105918983.0,105921034.0,136.04
Hira_3947,chr14,105921904.0,105923335.0,69.45
Hira_3948,chr14,115043492.0,115050204.0,770.2
Hira_3949,chr14,118614460.0,118617583.0,131.19
Hira_3950,chr14,118649261.0,118650637.0,96.08
Hira_3951,chr14,118660030.0,118661846.0,53.3
Hira_3952,chr14,118663955.0,118665727.0,80.94
Hira_3953,chr14,118673250.0,118675216.0,144.49
Hira_3954,chr14,118691101.0,118692788.0,83.23
Hira_3955,chr14,118697404.0,118701507.0,239.98
Hira_3956,chr14,118708046.0,118709799.0,84.91
Hira_3957,chr14,118711992.0,118716096.0,208.99
Hira_3958,chr14,118743034.0,118745060.0,85.24
Hira_3959,chr14,118752601.0,118753946.0,52.4
Hira_3960,chr14,118755516.0,118757292.0,135.3
Hira_3961,chr14,118816590.0,118817884.0,63.55
Hira_3962,chr14,118818492.0,118819753.0,73.79
Hira_3963,chr14,120276454.0,120279463.0,61.22
Hira_3964,chr14,120483542.0,120485065.0,71.29
Hira_3965,chr14,120824632.0,120827115.0,174.45
Hira_3966,chr14,120827537.0,120828591.0,57.09
Hira_3967,chr14,120836999.0,120838532.0,70.85
Hira_3968,chr14,120839933.0,120842245.0,78.6
Hira_3969,chr14,120842288.0,120843604.0,70.32
Hira_3970,chr14,120845746.0,120848327.0,90.77
Hira_3971,chr14,120849133.0,120850496.0,53.39
Hira_3972,chr14,120878940.0,120880713.0,58.99
Hira_3973,chr14,120881060.0,120882801.0,77.25
Hira_3974,chr14,120896057.0,120897300.0,57.17
Hira_3975,chr14,120901910.0,120903063.0,52.09
Hira_3976,chr14,120909372.0,120910695.0,51.8
Hira_3977,chr14,120924127.0,120927397.0,156.85
Hira_3978,chr14,120927559.0,120931262.0,190.49
Hira_3979,chr14,120931553.0,120933369.0,90.04
Hira_3980,chr14,120933701.0,120940859.0,103.54
Hira_3981,chr14,120940911.0,120951372.0,521.99
Hira_3982,chr14,121283082.0,121285279.0,108.68
Hira_3983,chr14,121309031.0,121310369.0,55.99
Hira_3984,chr14,121329133.0,121330226.0,52.64
Hira_3985,chr14,121347672.0,121349500.0,58.71
Hira_3986,chr14,121466172.0,121467847.0,90.9
Hira_3987,chr14,121675132.0,121677232.0,103.58
Hira_3988,chr14,121937496.0,121938957.0,57.57
Hira_3989,chr14,122101879.0,122103129.0,62.41
Hira_3990,chr14,122139456.0,122141220.0,77.72
Hira_3991,chr14,122224797.0,122226190.0,70.7
Hira_3992,chr14,122254653.0,122257492.0,198.74
Hira_3993,chr14,122257708.0,122259653.0,109.43
Hira_3994,chr14,122321804.0,122324283.0,137.46
Hira_3995,chr14,122331067.0,122334418.0,178.59
Hira_3996,chr14,122372291.0,122374672.0,101.96
Hira_3997,chr14,122402486.0,122404307.0,69.43
Hira_3998,chr14,122409281.0,122410342.0,56.27
Hira_3999,chr14,122414924.0,122416528.0,60.08
Hira_4000,chr14,122455063.0,122456215.0,52.19
Hira_4001,chr14,122459749.0,122460946.0,62.31
Hira_4002,chr14,122460980.0,122462620.0,73.4
Hira_4003,chr14,122466482.0,122468944.0,142.85
Hira_4004,chr15,5118553.0,5120439.0,130.83
Hira_4005,chr15,5120737.0,5122685.0,154.54
Hira_4006,chr15,5990568.0,5991959.0,64.85
Hira_4007,chr15,8089879.0,8092447.0,117.62
Hira_4008,chr15,10475281.0,10477919.0,118.86
Hira_4009,chr15,10492188.0,10493542.0,69.0
Hira_4010,chr15,12206711.0,12208241.0,61.85
Hira_4011,chr15,12274555.0,12276150.0,78.38
Hira_4012,chr15,25117644.0,25118757.0,56.48
Hira_4013,chr15,25726601.0,25728687.0,61.76
Hira_4014,chr15,25739202.0,25740620.0,67.88
Hira_4015,chr15,27654201.0,27655737.0,105.19
Hira_4016,chr15,31510361.0,31512244.0,63.21
Hira_4017,chr15,31588484.0,31594585.0,414.94
Hira_4018,chr15,34053712.0,34055033.0,60.58
Hira_4019,chr15,34115903.0,34117163.0,58.29
Hira_4020,chr15,34435516.0,34436560.0,58.28
Hira_4021,chr15,34436673.0,34440189.0,160.09
Hira_4022,chr15,36589127.0,36590740.0,67.55
Hira_4023,chr15,36590952.0,36592773.0,95.64
Hira_4024,chr15,36593766.0,36595599.0,95.24
Hira_4025,chr15,36596047.0,36599401.0,221.85
Hira_4026,chr15,36601398.0,36602946.0,60.05
Hira_4027,chr15,36604690.0,36605774.0,53.64
Hira_4028,chr15,36688498.0,36689633.0,57.51
Hira_4029,chr15,36772731.0,36774086.0,68.89
Hira_4030,chr15,36781486.0,36783592.0,136.18
Hira_4031,chr15,36991375.0,36993436.0,97.71
Hira_4032,chr15,36997323.0,36999225.0,74.5
Hira_4033,chr15,37189598.0,37190743.0,53.41
Hira_4034,chr15,37237781.0,37239323.0,57.9
Hira_4035,chr15,37961878.0,37964275.0,114.57
Hira_4036,chr15,38028298.0,38029818.0,62.86
Hira_4037,chr15,38291890.0,38293604.0,50.33
Hira_4038,chr15,38485621.0,38492020.0,353.64
Hira_4039,chr15,39198867.0,39200196.0,133.95
Hira_4040,chr15,51959352.0,51962885.0,110.5
Hira_4041,chr15,59068840.0,59070344.0,61.66
Hira_4042,chr15,59082355.0,59083990.0,79.95
Hira_4043,chr15,59301714.0,59302779.0,55.8
Hira_4044,chr15,62010982.0,62013409.0,130.92
Hira_4045,chr15,62085492.0,62087119.0,77.81
Hira_4046,chr15,72567815.0,72570644.0,423.51
Hira_4047,chr15,72637579.0,72639250.0,56.93
Hira_4048,chr15,72688835.0,72691028.0,315.06
Hira_4049,chr15,73025925.0,73027695.0,75.33
Hira_4050,chr15,73201852.0,73203181.0,53.98
Hira_4051,chr15,73956776.0,73958085.0,109.61
Hira_4052,chr15,74003862.0,74005033.0,61.45
Hira_4053,chr15,74075447.0,74077525.0,195.67
Hira_4054,chr15,74548654.0,74549972.0,57.66
Hira_4055,chr15,74658172.0,74659592.0,100.54
Hira_4056,chr15,74684720.0,74687353.0,169.14
Hira_4057,chr15,75894598.0,75897617.0,107.46
Hira_4058,chr15,76069640.0,76073590.0,132.01
Hira_4059,chr15,76329531.0,76331181.0,72.34
Hira_4060,chr15,76520192.0,76523278.0,347.68
Hira_4061,chr15,76532228.0,76533634.0,61.36
Hira_4062,chr15,76622264.0,76624016.0,76.08
Hira_4063,chr15,76682559.0,76683664.0,50.68
Hira_4064,chr15,76701133.0,76702301.0,56.4
Hira_4065,chr15,76714031.0,76715947.0,68.22
Hira_4066,chr15,76720569.0,76723081.0,138.37
Hira_4067,chr15,76889171.0,76891998.0,162.5
Hira_4068,chr15,76898090.0,76900762.0,133.28
Hira_4069,chr15,76904519.0,76908374.0,236.22
Hira_4070,chr15,77103967.0,77105111.0,50.13
Hira_4071,chr15,77214816.0,77216645.0,81.79
Hira_4072,chr15,77337020.0,77339784.0,144.38
Hira_4073,chr15,77356457.0,77358395.0,107.06
Hira_4074,chr15,77358740.0,77360156.0,93.01
Hira_4075,chr15,77775667.0,77777149.0,91.07
Hira_4076,chr15,77777176.0,77780018.0,95.7
Hira_4077,chr15,77822243.0,77823583.0,52.16
Hira_4078,chr15,77846529.0,77848381.0,87.02
Hira_4079,chr15,77848474.0,77850198.0,99.02
Hira_4080,chr15,77851170.0,77853103.0,95.04
Hira_4081,chr15,77854736.0,77856359.0,81.32
Hira_4082,chr15,77856540.0,77859566.0,138.79
Hira_4083,chr15,77912474.0,77914332.0,77.82
Hira_4084,chr15,77918120.0,77919536.0,73.1
Hira_4085,chr15,77956738.0,77964192.0,189.45
Hira_4086,chr15,77965873.0,77967772.0,95.53
Hira_4087,chr15,78066014.0,78067241.0,111.08
Hira_4088,chr15,78119374.0,78120537.0,134.63
Hira_4089,chr15,78712849.0,78714009.0,70.01
Hira_4090,chr15,78749533.0,78751170.0,123.41
Hira_4091,chr15,78846769.0,78848220.0,67.24
Hira_4092,chr15,78874754.0,78875778.0,51.23
Hira_4093,chr15,78895354.0,78898284.0,53.45
Hira_4094,chr15,79090612.0,79092742.0,103.22
Hira_4095,chr15,79095025.0,79097271.0,50.24
Hira_4096,chr15,79249385.0,79250873.0,61.81
Hira_4097,chr15,79416050.0,79417567.0,55.11
Hira_4098,chr15,79436754.0,79437982.0,55.1
Hira_4099,chr15,79525850.0,79534388.0,441.25
Hira_4100,chr15,79537392.0,79539581.0,115.02
Hira_4101,chr15,79673912.0,79676047.0,105.72
Hira_4102,chr15,79789907.0,79792642.0,235.58
Hira_4103,chr15,79793552.0,79795192.0,61.33
Hira_4104,chr15,79804822.0,79806822.0,99.67
Hira_4105,chr15,79826087.0,79827623.0,77.99
Hira_4106,chr15,79846911.0,79848046.0,54.52
Hira_4107,chr15,79913751.0,79916918.0,162.61
Hira_4108,chr15,79957692.0,79959516.0,59.08
Hira_4109,chr15,79970400.0,79971518.0,52.9
Hira_4110,chr15,80074432.0,80084181.0,380.04
Hira_4111,chr15,80095648.0,80096944.0,57.38
Hira_4112,chr15,80203157.0,80204886.0,104.66
Hira_4113,chr15,80252820.0,80254607.0,59.9
Hira_4114,chr15,80276887.0,80278308.0,142.47
Hira_4115,chr15,81137350.0,81138959.0,67.96
Hira_4116,chr15,81361024.0,81363774.0,124.62
Hira_4117,chr15,81378286.0,81379875.0,51.2
Hira_4118,chr15,81415173.0,81416549.0,57.7
Hira_4119,chr15,81472127.0,81474340.0,95.77
Hira_4120,chr15,81474397.0,81477851.0,182.45
Hira_4121,chr15,81619226.0,81620977.0,71.08
Hira_4122,chr15,81624799.0,81627352.0,71.37
Hira_4123,chr15,81635576.0,81637075.0,55.64
Hira_4124,chr15,81701849.0,81707645.0,374.7
Hira_4125,chr15,81711350.0,81712775.0,58.16
Hira_4126,chr15,81862568.0,81869504.0,50.84
Hira_4127,chr15,81948794.0,81953231.0,153.28
Hira_4128,chr15,82042224.0,82044628.0,94.84
Hira_4129,chr15,82204987.0,82207003.0,76.56
Hira_4130,chr15,82219007.0,82220109.0,51.21
Hira_4131,chr15,82230575.0,82233658.0,96.24
Hira_4132,chr15,82246779.0,82248054.0,53.8
Hira_4133,chr15,82348689.0,82350914.0,81.91
Hira_4134,chr15,82809715.0,82811001.0,58.25
Hira_4135,chr15,82920700.0,82922277.0,135.01
Hira_4136,chr15,83123509.0,83126668.0,166.75
Hira_4137,chr15,83264298.0,83266171.0,63.07
Hira_4138,chr15,83512151.0,83513493.0,102.24
Hira_4139,chr15,83924429.0,83925702.0,85.73
Hira_4140,chr15,84069750.0,84070914.0,65.3
Hira_4141,chr15,84085791.0,84087102.0,84.08
Hira_4142,chr15,84108490.0,84109955.0,155.34
Hira_4143,chr15,84185419.0,84187122.0,86.73
Hira_4144,chr15,84188237.0,84190774.0,63.77
Hira_4145,chr15,84828247.0,84830647.0,246.76
Hira_4146,chr15,84964745.0,84966912.0,181.14
Hira_4147,chr15,85464448.0,85466336.0,163.75
Hira_4148,chr15,85862799.0,85865100.0,65.73
Hira_4149,chr15,85875709.0,85878088.0,62.95
Hira_4150,chr15,86932040.0,86933261.0,59.22
Hira_4151,chr15,88651445.0,88653416.0,53.82
