name,chr,start,end,Xi.pval,Xi_Xa,location
dnase_879,chrX,66651728,66654871,0.03194,,nontranscribed
dnase_880,chrX,66678094,66679492,1,,intergenic
dnase_881,chrX,66764121,66765398,0.01516,Xi_only,intergenic
dnase_882,chrX,68313163,68314162,0.10614,,intergenic
dnase_883,chrX,68677666,68679902,0.00061,XaXi,no_ase_genedata
dnase_884,chrX,68761517,68762716,0.02794,Xa_only,inactivated
dnase_885,chrX,68920186,68922369,0.17584,,intergenic
dnase_886,chrX,69358794,69361966,0.00861,XaXi,no_ase_genedata
dnase_887,chrX,70330066,70331298,0.00506,XaXi,intergenic
dnase_888,chrX,70362370,70365835,0.01001,XaXi,no_ase_genedata
dnase_889,chrX,70384754,70386863,0.10732,Xa_only,inactivated
dnase_890,chrX,70400238,70401359,,,intergenic
dnase_891,chrX,70476161,70478026,0.00841,XaXi,inactivated
dnase_892,chrX,70478294,70479579,0.23775,,inactivated
dnase_893,chrX,71047556,71053453,0.00217,XaXi,no_ase_genedata
dnase_894,chrX,71117908,71119445,0.10603,,no_ase_genedata
dnase_895,chrX,71145785,71147053,0.27563,,no_ase_genedata
dnase_896,chrX,71148846,71151650,0.02393,Xa_only,no_ase_genedata
dnase_897,chrX,71214163,71216100,0.00166,XaXi,inactivated
dnase_898,chrX,71220213,71221642,0.06574,Xa_only,inactivated
dnase_899,chrX,71310837,71312110,1,,inactivated
dnase_900,chrX,71361352,71362837,0.25424,Xa_only,inactivated
dnase_901,chrX,71364031,71366018,0.15627,Xa_only,inactivated
dnase_902,chrX,71421975,71428022,0.00059,XaXi,inactivated
dnase_903,chrX,71475193,71476263,0.47399,,inactivated
dnase_904,chrX,71491806,71494171,0.00548,XaXi,inactivated
dnase_905,chrX,71527207,71529507,0.37638,,intergenic
dnase_906,chrX,71530953,71533009,0.12932,,intergenic
dnase_907,chrX,71535150,71539464,0.01702,XaXi,intergenic
dnase_908,chrX,71540456,71541955,0.00979,Xi_only,intergenic
dnase_909,chrX,71542346,71543759,0.16877,Xa_only,intergenic
dnase_910,chrX,71554813,71557938,0.00285,XaXi,inactivated
dnase_911,chrX,71575129,71576431,0.8973,,intergenic
dnase_912,chrX,71600331,71602232,0.0003,XaXi,intergenic
dnase_913,chrX,71623494,71624664,0.01154,XaXi,intergenic
dnase_914,chrX,71647595,71649712,0.06544,,intergenic
dnase_915,chrX,71661464,71668771,0.00263,XaXi,no_ase_genedata
dnase_916,chrX,71794498,71795684,0.5793,Xa_only,intergenic
dnase_917,chrX,71811204,71813462,0.48131,,inactivated
dnase_918,chrX,71815841,71817668,0.39022,,inactivated
dnase_919,chrX,71946146,71947353,0.32879,,intergenic
dnase_920,chrX,71961263,71964272,0.00235,XaXi,inactivated
dnase_921,chrX,71965273,71970365,0.00244,Xi_only,inactivated
dnase_922,chrX,72012325,72013554,0.24068,,no_ase_genedata
dnase_923,chrX,72022381,72023906,0.46998,Xa_only,intergenic
dnase_924,chrX,72095236,72096343,0.10982,,intergenic
dnase_925,chrX,72269404,72271500,0.01041,Xi_only,no_ase_genedata
dnase_926,chrX,72272518,72276082,0.01901,XaXi,no_ase_genedata
dnase_927,chrX,72654736,72656960,0.34912,,no_ase_genedata
dnase_928,chrX,72665350,72667249,0.04346,,intergenic
dnase_929,chrX,72819247,72820328,0.25216,,intergenic
dnase_930,chrX,72824241,72827900,0.04182,Xa_only,no_ase_genedata
dnase_931,chrX,72907755,72909165,0.59843,Xa_only,inactivated
dnase_932,chrX,72917508,72919317,0.77197,,inactivated
dnase_933,chrX,72958652,72961223,0.43986,Xa_only,inactivated
dnase_934,chrX,72981513,72993606,0.00014,XaXi,no_ase_genedata
dnase_935,chrX,73007440,73009027,0.00179,XaXi,no_ase_genedata
dnase_936,chrX,73038655,73040395,0.01206,XaXi,inactivated
dnase_937,chrX,73040453,73041979,0.78697,,inactivated
dnase_938,chrX,73053345,73054795,0.00173,XaXi,intergenic
dnase_939,chrX,73063154,73066578,0.00138,XaXi,no_ase_genedata
dnase_940,chrX,73096460,73097656,,,inactivated
dnase_941,chrX,73191546,73192715,,,no_ase_genedata
dnase_942,chrX,73227430,73229801,0.03574,Xa_only,inactivated
dnase_943,chrX,73264911,73265970,,,inactivated
dnase_944,chrX,73312067,73313132,0.27611,Xa_only,intergenic
dnase_945,chrX,73341863,73344139,0.2514,,inactivated
dnase_946,chrX,73352646,73354760,0.18388,,inactivated
dnase_947,chrX,73355819,73357332,1,,inactivated
dnase_948,chrX,73395473,73397639,0.10655,Xa_only,intergenic
dnase_949,chrX,73400272,73402226,0.05491,Xa_only,intergenic
dnase_950,chrX,73409317,73413718,0.00847,XaXi,no_ase_genedata
dnase_951,chrX,73419531,73425242,0.00859,XaXi,no_ase_genedata
dnase_952,chrX,73432495,73438085,0.03784,Xa_only,inactivated
dnase_953,chrX,73447481,73449853,0.00591,Xi_only,inactivated
dnase_954,chrX,73451526,73452592,0.18308,Xa_only,inactivated
dnase_955,chrX,73457816,73460016,0.00166,XaXi,inactivated
dnase_956,chrX,73460347,73461475,0.0151,Xi_only,inactivated
dnase_957,chrX,73465107,73467002,0.16504,,intergenic
dnase_958,chrX,73467238,73475534,0.00043,XaXi,intergenic
dnase_959,chrX,73475774,73481376,0.0042,XaXi,no_ase_genedata
dnase_960,chrX,73482329,73497653,0.00005,XaXi,no_ase_genedata
dnase_961,chrX,73498397,73500930,0.22316,,no_ase_genedata
dnase_962,chrX,73501016,73507381,0.00197,XaXi,no_ase_genedata
dnase_963,chrX,73516050,73530429,0.00451,XaXi,no_ase_genedata
dnase_964,chrX,73532859,73536285,0.40311,,no_ase_genedata
dnase_965,chrX,73536466,73538732,0.08203,Xa_only,no_ase_genedata
dnase_966,chrX,73541869,73545699,0.04333,Xa_only,no_ase_genedata
dnase_967,chrX,73552225,73553672,0.77202,,no_ase_genedata
dnase_968,chrX,73554477,73558128,0.249,,no_ase_genedata
dnase_969,chrX,73558229,73564754,0.00405,XaXi,no_ase_genedata
dnase_970,chrX,73565011,73568092,0.04266,Xa_only,no_ase_genedata
dnase_971,chrX,73569541,73572524,0.00488,XaXi,no_ase_genedata
dnase_972,chrX,73575533,73578606,0.06998,Xa_only,no_ase_genedata
dnase_973,chrX,73582334,73585118,0.35992,Xa_only,intergenic
dnase_974,chrX,73590927,73591893,0.00567,Xi_only,intergenic
dnase_975,chrX,73592046,73596779,0.00368,XaXi,intergenic
dnase_976,chrX,73616129,73617245,0.25118,,intergenic
dnase_977,chrX,73617797,73620193,0.04854,Xa_only,intergenic
dnase_978,chrX,73620891,73622486,0.03919,,intergenic
dnase_979,chrX,73624516,73628398,0.01082,XaXi,intergenic
dnase_980,chrX,73632585,73646003,0.00071,XaXi,inactivated
dnase_981,chrX,73653564,73654795,0,XaXi,inactivated
dnase_982,chrX,73654945,73661457,0.00327,XaXi,inactivated
dnase_983,chrX,73670479,73683666,0.0001,XaXi,inactivated
dnase_984,chrX,73683899,73686500,0.0537,,inactivated
dnase_985,chrX,73688591,73690292,0.04591,,inactivated
dnase_986,chrX,73690397,73693483,0.02958,,inactivated
dnase_987,chrX,73700103,73701149,0.18092,,inactivated
dnase_988,chrX,73714857,73719705,0.0013,XaXi,inactivated
dnase_989,chrX,73733587,73735313,0.25587,,inactivated
dnase_990,chrX,73735795,73739716,0.11846,,inactivated
dnase_991,chrX,73747320,73748320,,,intergenic
dnase_992,chrX,73755081,73773146,0.00004,XaXi,no_ase_genedata
dnase_993,chrX,73773305,73780155,0.00587,XaXi,inactivated
dnase_994,chrX,73785714,73789268,0.00987,XaXi,inactivated
dnase_995,chrX,73792796,73797266,0.00825,Xi_only,inactivated
dnase_996,chrX,73797641,73801996,0.00093,XaXi,no_ase_genedata
dnase_997,chrX,73814646,73815849,0.47128,,no_ase_genedata
dnase_998,chrX,73822110,73826394,0.00863,XaXi,no_ase_genedata
dnase_999,chrX,73853135,73858266,0.00214,XaXi,no_ase_genedata
dnase_1000,chrX,73858610,73863653,0.02379,Xa_only,no_ase_genedata
dnase_1001,chrX,73863875,73866329,0.58523,,no_ase_genedata
dnase_1002,chrX,73866551,73868124,0.29114,,no_ase_genedata
dnase_1003,chrX,73868833,73870452,0.00321,XaXi,no_ase_genedata
dnase_1004,chrX,73875155,73878183,0.54613,,no_ase_genedata
dnase_1005,chrX,73878356,73882617,0.00084,XaXi,no_ase_genedata
dnase_1006,chrX,73890737,73898580,0.00703,XaXi,no_ase_genedata
dnase_1007,chrX,73899669,73900992,0.07799,,no_ase_genedata
dnase_1008,chrX,73903866,73907666,0.04289,Xa_only,no_ase_genedata
dnase_1009,chrX,73909656,73912174,0.02424,Xa_only,inactivated
dnase_1010,chrX,73914045,73915887,0.0066,XaXi,inactivated
dnase_1011,chrX,73916696,73918271,0.00138,Xi_only,inactivated
dnase_1012,chrX,73919297,73920538,0.01735,Xi_only,inactivated
dnase_1013,chrX,73920677,73923007,0.35375,Xa_only,inactivated
dnase_1014,chrX,73925551,73926826,0.15192,,inactivated
dnase_1015,chrX,73927594,73931584,0.00771,XaXi,inactivated
dnase_1016,chrX,73941696,73953902,0.00238,XaXi,inactivated
dnase_1017,chrX,73963755,73968399,0.0038,XaXi,inactivated
dnase_1018,chrX,73990472,73991938,0.41115,Xa_only,intergenic
dnase_1019,chrX,73998515,74000054,0.02833,Xa_only,intergenic
dnase_1020,chrX,74007785,74008765,0.04892,Xa_only,intergenic
dnase_1021,chrX,74016494,74018995,0.07131,,inactivated
dnase_1022,chrX,74019154,74024739,0.0038,Xi_only,inactivated
dnase_1023,chrX,74031172,74034439,0.1301,Xa_only,no_ase_genedata
dnase_1024,chrX,74034532,74037739,0.09107,,no_ase_genedata
dnase_1025,chrX,74084054,74086496,0.01729,XaXi,no_ase_genedata
dnase_1026,chrX,74115063,74116366,0.33131,Xa_only,intergenic
dnase_1027,chrX,74218238,74220723,0.08468,Xa_only,inactivated
dnase_1028,chrX,74223118,74229345,0.00433,XaXi,inactivated
dnase_1029,chrX,74229582,74238307,0.01152,XaXi,inactivated
dnase_1030,chrX,74242022,74247281,0.00521,XaXi,inactivated
dnase_1031,chrX,74248085,74250612,0.03153,Xa_only,inactivated
dnase_1032,chrX,74253995,74256244,0.03592,Xa_only,inactivated
dnase_1033,chrX,74256591,74257982,0.00549,Xi_only,inactivated
dnase_1034,chrX,74269351,74271445,0.0083,XaXi,inactivated
dnase_1035,chrX,74273406,74274684,0.02927,,inactivated
dnase_1036,chrX,74281050,74284392,0.00344,XaXi,inactivated
dnase_1037,chrX,74296201,74298189,0.01142,XaXi,no_ase_genedata
dnase_1038,chrX,74304157,74308596,0.02495,Xa_only,inactivated
dnase_1039,chrX,74312115,74315914,0.01122,XaXi,inactivated
dnase_1040,chrX,74328014,74342193,0.00001,XaXi,no_ase_genedata
dnase_1041,chrX,74342768,74344759,0.0496,,no_ase_genedata
dnase_1042,chrX,74352045,74354254,0.02538,Xa_only,inactivated
dnase_1043,chrX,74358665,74359859,1,,inactivated
dnase_1044,chrX,74367209,74371667,0.00178,XaXi,inactivated
dnase_1045,chrX,74372416,74374070,0.0022,XaXi,inactivated
dnase_1046,chrX,74386035,74388205,0.03318,,inactivated
dnase_1047,chrX,74391803,74394308,0.03827,Xa_only,inactivated
dnase_1048,chrX,74409223,74410927,0.35084,,inactivated
dnase_1049,chrX,74412948,74414142,1,,inactivated
dnase_1050,chrX,74427703,74430645,0.10585,Xa_only,inactivated
dnase_1051,chrX,74432777,74435048,0.06602,,inactivated
dnase_1052,chrX,74442807,74444334,0.12062,,inactivated
dnase_1053,chrX,74486184,74487345,0.11992,Xa_only,nontranscribed
dnase_1054,chrX,74496414,74497671,0.27589,,intergenic
dnase_1055,chrX,74624266,74626917,0.00308,XaXi,intergenic
dnase_1056,chrX,74790689,74792042,0.00579,XaXi,intergenic
dnase_1057,chrX,74859181,74860194,0.00487,Xi_only,intergenic
dnase_1058,chrX,75082159,75082801,0.06577,Xa_only,no_ase_genedata
dnase_1059,chrX,75083943,75085673,1,,no_ase_genedata
dnase_1060,chrX,75095223,75096850,0.0345,Xa_only,inactivated
dnase_1061,chrX,75129974,75131771,0.09226,Xa_only,inactivated
dnase_1062,chrX,75142637,75143927,,,no_ase_genedata
dnase_1063,chrX,75155160,75156541,,,no_ase_genedata
dnase_1064,chrX,75230649,75232303,0.47827,Xa_only,escaping
dnase_1065,chrX,75240249,75241150,0.47378,Xa_only,escaping
dnase_1066,chrX,75381724,75383255,0.47262,,escaping
dnase_1067,chrX,75415611,75417359,0.94033,Xa_only,inactivated
dnase_1068,chrX,75474949,75476081,0.23794,Xa_only,intergenic
dnase_1069,chrX,75513573,75515306,0.04396,Xa_only,inactivated
dnase_1070,chrX,75577214,75578594,0.4748,,no_ase_genedata
dnase_1071,chrX,75672350,75675136,0.01853,XaXi,intergenic
dnase_1072,chrX,75723341,75724430,,,no_ase_genedata
dnase_1073,chrX,75728142,75729139,0.85567,,no_ase_genedata
dnase_1074,chrX,75758869,75759973,,,no_ase_genedata
dnase_1075,chrX,75761911,75762709,0.45493,,no_ase_genedata
dnase_1076,chrX,75763549,75765344,1,,no_ase_genedata
dnase_1077,chrX,75873470,75876379,0.00253,XaXi,inactivated
dnase_1078,chrX,75965190,75967323,0.00262,XaXi,intergenic
dnase_1079,chrX,75991202,75992559,0.04822,,intergenic
dnase_1080,chrX,77432580,77435125,0.07914,Xa_only,intergenic
dnase_1081,chrX,77445435,77446523,0.2509,,intergenic
dnase_1082,chrX,77508600,77512892,0.00226,XaXi,inactivated
dnase_1083,chrX,77705699,77707033,1,,intergenic
dnase_1084,chrX,77717591,77718794,0.60033,,intergenic
dnase_1085,chrX,77719847,77721195,0.12879,Xa_only,intergenic
dnase_1086,chrX,77740996,77741971,0.61568,,intergenic
dnase_1087,chrX,77794034,77798200,0.00153,XaXi,inactivated
dnase_1088,chrX,77810132,77811576,0.39452,Xa_only,intergenic
dnase_1089,chrX,77980233,77981330,0.37356,Xa_only,intergenic
dnase_1090,chrX,77942707,77945006,0.23826,,intergenic
dnase_1091,chrX,77936130,77937155,0.01336,XaXi,intergenic
dnase_1092,chrX,78582570,78584537,0.77181,Xa_only,no_ase_genedata
dnase_1093,chrX,78785340,78786943,0.03401,,intergenic
dnase_1094,chrX,78855387,78856914,0.0093,XaXi,intergenic
dnase_1095,chrX,79172880,79173981,0.00503,XaXi,intergenic
dnase_1096,chrX,79180294,79181305,0.28937,,intergenic
dnase_1097,chrX,79516484,79518137,0.20559,Xa_only,no_ase_genedata
dnase_1098,chrX,79631017,79632370,0.48309,,no_ase_genedata
dnase_1099,chrX,79635024,79636174,0.16821,Xa_only,no_ase_genedata
dnase_1100,chrX,79670834,79672285,0.16753,Xa_only,no_ase_genedata
dnase_1101,chrX,80528285,80529447,0.02902,Xa_only,intergenic
dnase_1102,chrX,81069975,81071916,0.00187,XaXi,no_ase_genedata
dnase_1103,chrX,81282074,81283867,0.06309,,intergenic
dnase_1104,chrX,81878793,81880074,0.03751,,intergenic
dnase_1105,chrX,82178011,82179277,0.29127,,intergenic
dnase_1106,chrX,82284802,82285472,0.05843,,intergenic
dnase_1107,chrX,83486265,83488159,0.00433,Xi_only,escaping
dnase_1108,chrX,85047616,85049337,0.70062,,escaping
dnase_1109,chrX,85132703,85133903,0.17537,,escaping
dnase_1110,chrX,85268105,85270937,0.00413,XaXi,inactivated
dnase_1111,chrX,85271024,85273140,0.02796,Xa_only,inactivated
dnase_1112,chrX,85289491,85292377,0.06166,Xa_only,intergenic
dnase_1113,chrX,85304444,85305658,0.0225,Xa_only,intergenic
dnase_1114,chrX,85497545,85498802,0.46751,,intergenic
dnase_1115,chrX,85573010,85575054,0.00239,XaXi,inactivated
dnase_1116,chrX,85585211,85586591,0.07058,,inactivated
dnase_1117,chrX,85676363,85677385,0.11082,Xa_only,intergenic
dnase_1118,chrX,85716199,85717418,0.0972,,inactivated
dnase_1119,chrX,85775565,85777838,0.04721,Xa_only,inactivated
dnase_1120,chrX,85968249,85969232,0.18941,,intergenic
dnase_1121,chrX,86191205,86193482,0.00212,XaXi,inactivated
dnase_1122,chrX,86316857,86319411,0.0345,,intergenic
dnase_1123,chrX,86324097,86325514,0.18367,Xa_only,intergenic
dnase_1124,chrX,86352714,86355594,0.58787,,intergenic
dnase_1125,chrX,86373422,86376124,0.0094,XaXi,intergenic
dnase_1126,chrX,87237887,87238959,1,,nontranscribed
dnase_1127,chrX,88834325,88835242,0.01791,XaXi,intergenic
dnase_1128,chrX,92083058,92084241,0.29015,Xa_only,intergenic
dnase_1129,chrX,92770120,92771347,0.46821,,intergenic
dnase_1130,chrX,93086003,93087578,0.20919,,intergenic
dnase_1131,chrX,93278939,93280226,0.70554,,intergenic
dnase_1132,chrX,93280691,93282932,0.00324,XaXi,nontranscribed
dnase_1133,chrX,93284026,93292922,0.00005,XaXi,nontranscribed
dnase_1134,chrX,93293372,93301973,0.00275,XaXi,nontranscribed
dnase_1135,chrX,93527178,93530576,0.00659,XaXi,inactivated
dnase_1136,chrX,93631299,93632902,0.06639,Xa_only,inactivated
dnase_1137,chrX,93673981,93675869,0.23952,,no_ase_genedata
dnase_1138,chrX,93740563,93742691,0.15006,,no_ase_genedata
dnase_1139,chrX,93744892,93750823,0.00525,XaXi,no_ase_genedata
dnase_1140,chrX,93829706,93833221,0.0699,Xa_only,inactivated
dnase_1141,chrX,93856130,93857733,0.01791,Xi_only,intergenic
dnase_1142,chrX,93880743,93881945,0.07219,,intergenic
dnase_1143,chrX,93889262,93891311,0.47238,,intergenic
dnase_1144,chrX,93898441,93900147,0.13557,,intergenic
dnase_1145,chrX,93910598,93912545,0.03978,Xa_only,intergenic
dnase_1146,chrX,93915184,93916652,0.03352,,intergenic
dnase_1147,chrX,93918633,93921449,0.07952,,intergenic
dnase_1148,chrX,93921520,93923893,0.00258,XaXi,intergenic
dnase_1149,chrX,93956337,93957543,0.82543,Xa_only,intergenic
dnase_1150,chrX,93957771,93958756,0.01782,Xi_only,intergenic
dnase_1151,chrX,93958930,93960917,0.20898,Xa_only,intergenic
dnase_1152,chrX,93966254,93967705,0.91174,Xa_only,no_ase_genedata
dnase_1153,chrX,93968010,93970164,0.47535,,no_ase_genedata
dnase_1154,chrX,93970293,93973369,0.03501,Xa_only,no_ase_genedata
dnase_1155,chrX,93979207,93981460,0.00183,XaXi,no_ase_genedata
dnase_1156,chrX,93981795,93984029,0.06925,,intergenic
dnase_1157,chrX,93986918,93989682,0.01328,XaXi,intergenic
dnase_1158,chrX,93991337,93993633,0.40497,,intergenic
dnase_1159,chrX,94001183,94002500,0.95225,,intergenic
dnase_1160,chrX,94006587,94007928,0.22947,,intergenic
dnase_1161,chrX,94011757,94013808,0.04282,Xa_only,intergenic
dnase_1162,chrX,94016435,94017570,,,intergenic
dnase_1163,chrX,94019937,94021212,0.10591,Xa_only,intergenic
dnase_1164,chrX,94022296,94023458,0.11874,Xa_only,intergenic
dnase_1165,chrX,94026919,94028011,0.59549,,intergenic
dnase_1166,chrX,94028622,94031063,0.02598,,intergenic
dnase_1167,chrX,94058119,94059517,0.04796,Xa_only,intergenic
dnase_1168,chrX,94060790,94062009,0.87896,,intergenic
dnase_1169,chrX,94064354,94065319,1,,intergenic
dnase_1170,chrX,94069108,94070127,0.07123,Xa_only,inactivated
dnase_1171,chrX,94071300,94072345,0.85693,,inactivated
dnase_1172,chrX,94120901,94124231,0.30542,Xa_only,inactivated
dnase_1173,chrX,94138676,94139896,1,,intergenic
dnase_1174,chrX,94142014,94142975,0.25267,Xa_only,intergenic
dnase_1175,chrX,94149324,94151308,0.11978,Xa_only,intergenic
dnase_1176,chrX,94151413,94153409,0.06092,Xa_only,intergenic
dnase_1177,chrX,94169174,94170225,1,,intergenic
dnase_1178,chrX,94177108,94178884,0,XaXi,intergenic
dnase_1179,chrX,94182563,94183512,0.58619,,intergenic
dnase_1180,chrX,94193841,94194689,,,escaping
dnase_1181,chrX,94211587,94213983,0,XaXi,escaping
dnase_1182,chrX,94233751,94236070,0.0015,XaXi,inactivated
dnase_1183,chrX,94294040,94295402,0.98589,,intergenic
dnase_1184,chrX,94300315,94302109,,,intergenic
dnase_1185,chrX,94314790,94319665,0.03725,,intergenic
dnase_1186,chrX,94365765,94368127,0.00118,XaXi,inactivated
dnase_1187,chrX,94431322,94432775,0.02602,,intergenic
dnase_1188,chrX,94451946,94455355,0.02028,XaXi,intergenic
dnase_1189,chrX,94457526,94461593,0.08264,,intergenic
dnase_1190,chrX,94537787,94543559,0.00512,XaXi,inactivated
dnase_1191,chrX,94606013,94607701,0.06962,,intergenic
dnase_1192,chrX,94624721,94625925,0.08143,Xa_only,intergenic
dnase_1193,chrX,94635451,94637158,0.0477,Xa_only,no_ase_genedata
dnase_1194,chrX,94648201,94650193,0.02535,Xa_only,no_ase_genedata
dnase_1195,chrX,94772002,94774641,0.00675,XaXi,intergenic
dnase_1196,chrX,94865093,94867131,0.06218,,intergenic
dnase_1197,chrX,94985019,94986881,0.03297,Xa_only,intergenic
dnase_1198,chrX,94989452,94991682,0.00226,XaXi,intergenic
dnase_1199,chrX,94998277,94999588,0.30007,Xa_only,intergenic
dnase_1200,chrX,95025232,95027332,0.03379,,no_ase_genedata
dnase_1201,chrX,95027563,95028584,0.91187,,no_ase_genedata
dnase_1202,chrX,95165487,95167131,1,,nontranscribed
dnase_1203,chrX,95195170,95197241,0.02305,,nontranscribed
dnase_1204,chrX,95253305,95254373,0.60064,,intergenic
dnase_1205,chrX,95443010,95446571,0.00223,XaXi,no_ase_genedata
dnase_1206,chrX,95496737,95497686,0.23626,,intergenic
dnase_1207,chrX,95711036,95712618,0.07443,Xa_only,nontranscribed
dnase_1208,chrX,95934324,95936222,0.09277,,inactivated
dnase_1209,chrX,95950370,95951590,0.58545,Xa_only,inactivated
dnase_1210,chrX,95955544,95957632,0.00268,XaXi,inactivated
dnase_1211,chrX,95958751,95960070,0.16641,,inactivated
dnase_1212,chrX,95966529,95970577,0.00411,XaXi,intergenic
dnase_1213,chrX,95998442,96001417,0.02309,Xa_only,intergenic
dnase_1214,chrX,96019130,96020256,0.7014,,intergenic
dnase_1215,chrX,96095174,96097707,0.10618,Xa_only,no_ase_genedata
dnase_1216,chrX,96098778,96099929,0.22959,,no_ase_genedata
dnase_1217,chrX,96129263,96131555,0.21036,,no_ase_genedata
dnase_1218,chrX,96134363,96136081,0.35111,,no_ase_genedata
dnase_1219,chrX,96165484,96167109,0.3467,,no_ase_genedata
dnase_1220,chrX,96712643,96714611,0.18212,,nontranscribed
dnase_1221,chrX,97072108,97073161,0.0049,XaXi,nontranscribed
dnase_1222,chrX,97375978,97377787,0.02375,Xa_only,no_ase_genedata
dnase_1223,chrX,98070303,98071347,0.46638,,intergenic
dnase_1224,chrX,98148034,98151697,0.00224,XaXi,no_ase_genedata
dnase_1225,chrX,98546373,98547768,0.06451,Xa_only,intergenic
dnase_1226,chrX,98889353,98891813,0.10957,Xa_only,no_ase_genedata
dnase_1227,chrX,98907634,98909453,0.01142,XaXi,intergenic
dnase_1228,chrX,98936104,98938874,0.00431,XaXi,escaping
dnase_1229,chrX,98953528,98955362,0.05135,Xa_only,escaping
dnase_1230,chrX,98989126,98991012,0.04816,Xa_only,intergenic
dnase_1231,chrX,99000211,99005463,0.00233,XaXi,intergenic
dnase_1232,chrX,99010211,99013151,0.24766,Xa_only,intergenic
dnase_1233,chrX,99016685,99018891,0.58613,,intergenic
dnase_1234,chrX,99022772,99023964,0.12845,,intergenic
dnase_1235,chrX,99025050,99026635,0.10596,Xa_only,intergenic
dnase_1236,chrX,99026820,99029138,0.00632,Xi_only,intergenic
dnase_1237,chrX,99033602,99035445,0.27625,Xa_only,intergenic
dnase_1238,chrX,99037060,99039608,0.00977,Xi_only,inactivated
dnase_1239,chrX,99041864,99044280,0.01093,XaXi,inactivated
dnase_1240,chrX,99044370,99050182,0.00092,XaXi,inactivated
dnase_1241,chrX,99050331,99055408,0.00174,Xi_only,inactivated
dnase_1242,chrX,99057307,99063191,0.05245,Xa_only,inactivated
dnase_1243,chrX,99065080,99073956,0.0026,XaXi,inactivated
dnase_1244,chrX,99074392,99075834,1,,inactivated
dnase_1245,chrX,99094737,99096262,0.02755,Xa_only,intergenic
dnase_1246,chrX,99123924,99125534,1,,intergenic
dnase_1247,chrX,99127121,99128804,0.01438,Xi_only,intergenic
dnase_1248,chrX,99128859,99155788,0,XaXi,intergenic
dnase_1249,chrX,99156104,99159700,0.00432,XaXi,intergenic
dnase_1250,chrX,99163030,99165451,0.11946,Xa_only,intergenic
dnase_1251,chrX,99169809,99174173,0.0057,XaXi,intergenic
dnase_1252,chrX,99175092,99187814,0.00358,XaXi,intergenic
dnase_1253,chrX,99189773,99192413,0.03538,,intergenic
dnase_1254,chrX,99192567,99203422,0.00053,XaXi,intergenic
dnase_1255,chrX,99203637,99207364,0.01582,XaXi,intergenic
dnase_1256,chrX,99211183,99222465,0.00015,XaXi,intergenic
dnase_1257,chrX,99223248,99229767,0.00127,XaXi,intergenic
dnase_1258,chrX,99230190,99234651,0.00162,XaXi,intergenic
dnase_1259,chrX,99239130,99250347,0.00161,XaXi,intergenic
dnase_1260,chrX,99280169,99284378,0.00784,XaXi,intergenic
dnase_1261,chrX,99284948,99289919,0.02313,Xa_only,intergenic
dnase_1262,chrX,99290406,99295476,0.00886,XaXi,intergenic
dnase_1263,chrX,99315696,99320693,0.00314,XaXi,intergenic
dnase_1264,chrX,99320898,99328214,0.0017,XaXi,intergenic
dnase_1265,chrX,99329631,99332648,0.06181,,intergenic
dnase_1266,chrX,99333392,99342034,0.00223,XaXi,intergenic
dnase_1267,chrX,99348976,99351662,0.06969,,intergenic
dnase_1268,chrX,99351758,99354144,0.46989,,intergenic
dnase_1269,chrX,99372005,99374554,0.09759,Xa_only,intergenic
dnase_1270,chrX,99382804,99384686,0.009,Xi_only,intergenic
dnase_1271,chrX,99388348,99394153,0.00286,XaXi,intergenic
dnase_1272,chrX,99394948,99398280,0.00607,XaXi,intergenic
dnase_1273,chrX,99398634,99400347,0.09983,,intergenic
dnase_1274,chrX,99402405,99407336,0.00125,XaXi,nontranscribed
dnase_1275,chrX,99408098,99411732,0.04717,Xa_only,nontranscribed
dnase_1276,chrX,99412818,99416930,0.08279,,nontranscribed
dnase_1277,chrX,99416952,99420511,0.00359,XaXi,nontranscribed
dnase_1278,chrX,99421714,99424116,0.03441,Xa_only,nontranscribed
dnase_1279,chrX,99424174,99439576,0.00002,XaXi,intergenic
dnase_1280,chrX,99442008,99445935,0.00529,XaXi,intergenic
dnase_1281,chrX,99446612,99453267,0.00049,XaXi,intergenic
dnase_1282,chrX,99454597,99460155,0.00128,XaXi,intergenic
dnase_1283,chrX,99460358,99464820,0.00173,XaXi,inactivated
dnase_1284,chrX,99466101,99472302,0.00809,XaXi,inactivated
dnase_1285,chrX,99486983,99489349,0.00479,XaXi,intergenic
dnase_1286,chrX,99489698,99491789,0.64495,,intergenic
dnase_1287,chrX,99492474,99496621,0.01154,Xi_only,intergenic
dnase_1288,chrX,99497003,99506191,0.00013,XaXi,intergenic
dnase_1289,chrX,99509058,99519253,0.00213,XaXi,intergenic
dnase_1290,chrX,99519338,99524635,0.00458,XaXi,intergenic
dnase_1291,chrX,99528190,99531969,0.02256,Xa_only,intergenic
dnase_1292,chrX,99539346,99541186,0.15433,Xa_only,intergenic
dnase_1293,chrX,99541675,99544682,0.94936,,intergenic
dnase_1294,chrX,99546511,99555038,0.04368,Xa_only,intergenic
dnase_1295,chrX,99555251,99563567,0.04486,Xa_only,intergenic
dnase_1296,chrX,99563708,99576546,0.00236,XaXi,intergenic
dnase_1297,chrX,99577512,99582829,0.0025,XaXi,intergenic
dnase_1298,chrX,99583408,99584749,0.08094,,intergenic
