name,chr,start,end,Xi.pval,Xi_Xa,location
ctcf_45727,chrX,109734595,109735647,1,,intergenic
ctcf_45728,chrX,110763877,110764700,0,XaXi,intergenic
ctcf_45729,chrX,111052651,111053495,1,,intergenic
ctcf_45730,chrX,111196057,111196994,0.04942,Xa_only,intergenic
ctcf_45731,chrX,111209774,111211011,0.03145,Xa_only,intergenic
ctcf_45732,chrX,111520033,111521111,0.00047,XaXi,inactivated
ctcf_45733,chrX,111534260,111535273,1,,inactivated
ctcf_45734,chrX,111645400,111646413,1,,no_ase_genedata
ctcf_45735,chrX,111658332,111659399,1,,no_ase_genedata
ctcf_45736,chrX,111685327,111686395,1,,no_ase_genedata
ctcf_45737,chrX,111917036,111918203,1,,intergenic
ctcf_45738,chrX,112347347,112349134,1,,no_ase_genedata
ctcf_45739,chrX,112368082,112369127,0.19369,Xa_only,no_ase_genedata
ctcf_45740,chrX,112370395,112371547,1,,no_ase_genedata
ctcf_45741,chrX,112422916,112423725,1,,intergenic
ctcf_45742,chrX,112524484,112525469,0.0079,XaXi,nontranscribed
ctcf_45743,chrX,112542832,112543805,0.00004,XaXi,nontranscribed
ctcf_45744,chrX,112689785,112690789,1,,nontranscribed
ctcf_45745,chrX,112903208,112904368,1,,intergenic
ctcf_45746,chrX,112949454,112950441,1,,intergenic
ctcf_45747,chrX,112978435,112979357,1,,intergenic
ctcf_45748,chrX,113021219,113022200,1,,intergenic
ctcf_45749,chrX,113791916,113792950,1,,no_ase_genedata
ctcf_45750,chrX,113803542,113804249,1,,no_ase_genedata
ctcf_45751,chrX,113965940,113966779,1,,intergenic
ctcf_45752,chrX,114557812,114558847,1,,no_ase_genedata
ctcf_45753,chrX,115069122,115070034,1,,intergenic
ctcf_45754,chrX,118319856,118320708,1,,intergenic
ctcf_45755,chrX,120761249,120761909,1,,nontranscribed
ctcf_45756,chrX,122164913,122165900,0.07374,,intergenic
ctcf_45757,chrX,122825885,122826786,0.10314,,intergenic
ctcf_45758,chrX,126777597,126778043,1,,intergenic
ctcf_45759,chrX,126899333,126900268,1,,intergenic
ctcf_45760,chrX,127541532,127542471,1,,intergenic
ctcf_45761,chrX,128575915,128576935,0.45606,,intergenic
ctcf_45762,chrX,129303520,129304778,0,XaXi,intergenic
ctcf_45763,chrX,129473821,129474850,1,,intergenic
ctcf_45764,chrX,129547326,129548286,1,,intergenic
ctcf_45765,chrX,129606024,129607069,0.70602,Xa_only,intergenic
ctcf_45766,chrX,129710742,129711661,1,,intergenic
ctcf_45767,chrX,129884066,129885196,0.072,Xa_only,inactivated
ctcf_45768,chrX,131145366,131146327,1,,intergenic
ctcf_45769,chrX,132452674,132453568,1,,intergenic
ctcf_45770,chrX,133063851,133064753,1,,intergenic
ctcf_45771,chrX,133092704,133093617,1,,intergenic
ctcf_45772,chrX,133657573,133658818,1,,no_ase_genedata
ctcf_45773,chrX,133691761,133692884,1,,nontranscribed
ctcf_45774,chrX,133734673,133735733,1,,intergenic
ctcf_45775,chrX,133931308,133932396,0.04524,,nontranscribed
ctcf_45776,chrX,133947033,133948167,0.07433,,nontranscribed
ctcf_45777,chrX,134018629,134019740,0.04502,,intergenic
ctcf_45778,chrX,134131949,134133044,1,,no_ase_genedata
ctcf_45779,chrX,134133459,134134599,1,,no_ase_genedata
ctcf_45780,chrX,134318791,134319906,0.02548,Xi_only,inactivated
ctcf_45781,chrX,134332951,134334031,1,,inactivated
ctcf_45782,chrX,134353512,134354541,0.45302,Xa_only,inactivated
ctcf_45783,chrX,134370788,134371994,0,XaXi,intergenic
ctcf_45784,chrX,134507700,134508683,0.01119,XaXi,intergenic
ctcf_45785,chrX,134509119,134510073,0.41907,,intergenic
ctcf_45786,chrX,134539450,134540543,0.00582,XaXi,no_ase_genedata
ctcf_45787,chrX,134550444,134551477,0,XaXi,no_ase_genedata
ctcf_45788,chrX,134558399,134559481,0.45867,,no_ase_genedata
ctcf_45789,chrX,134573859,134574962,0.00021,XaXi,no_ase_genedata
ctcf_45790,chrX,134585025,134586135,0.00809,XaXi,inactivated
ctcf_45791,chrX,134609113,134610162,1,,no_ase_genedata
ctcf_45792,chrX,134614076,134615041,0.45268,,intergenic
ctcf_45793,chrX,134647801,134648851,0.07304,,intergenic
ctcf_45794,chrX,134729525,134730471,0,XaXi,intergenic
ctcf_45795,chrX,134746086,134747141,1,,nontranscribed
ctcf_45796,chrX,134913025,134914343,0,XaXi,intergenic
ctcf_45797,chrX,134924685,134925763,0,XaXi,intergenic
ctcf_45798,chrX,134929956,134931143,0,XaXi,intergenic
ctcf_45799,chrX,135090815,135091641,1,,intergenic
ctcf_45800,chrX,135110550,135111513,0,XaXi,intergenic
ctcf_45801,chrX,135560568,135561700,0.12986,Xa_only,intergenic
ctcf_45802,chrX,135569286,135570164,0,XaXi,intergenic
ctcf_45803,chrX,135601205,135602522,0,XaXi,no_ase_genedata
ctcf_45804,chrX,135651660,135652808,0,XaXi,nontranscribed
ctcf_45805,chrX,135742750,135743598,0.42047,Xa_only,escaping
ctcf_45806,chrX,135752421,135753644,0,XaXi,escaping
ctcf_45807,chrX,135761370,135762600,0.22369,,escaping
ctcf_45808,chrX,135796802,135797717,0.02137,XaXi,escaping
ctcf_45809,chrX,135805555,135806480,0.00001,XaXi,escaping
ctcf_45810,chrX,135839737,135840698,1,,inactivated
ctcf_45811,chrX,135974751,135975875,0.00094,XaXi,intergenic
ctcf_45812,chrX,136047167,136048317,0,XaXi,intergenic
ctcf_45813,chrX,136107572,136108473,0.00001,XaXi,intergenic
ctcf_45814,chrX,136126869,136128367,0,XaXi,intergenic
ctcf_45815,chrX,136196643,136197644,0,XaXi,no_ase_genedata
ctcf_45816,chrX,136237845,136238921,0.00008,XaXi,nontranscribed
ctcf_45817,chrX,136303820,136304978,0.00255,XaXi,intergenic
ctcf_45818,chrX,136305639,136306593,0.21883,Xa_only,intergenic
ctcf_45819,chrX,136321362,136322454,0.00158,XaXi,intergenic
ctcf_45820,chrX,136599089,136600256,0,XaXi,nontranscribed
ctcf_45821,chrX,136624706,136625689,0.00007,XaXi,nontranscribed
ctcf_45822,chrX,136742327,136743376,0.00001,XaXi,inactivated
ctcf_45823,chrX,136744440,136745486,0.22568,Xa_only,inactivated
ctcf_45824,chrX,136760774,136762079,0,XaXi,inactivated
ctcf_45825,chrX,136819872,136820959,0.62222,,inactivated
ctcf_45826,chrX,136849964,136850964,0.00018,XaXi,intergenic
ctcf_45827,chrX,136959317,136960450,0.00029,XaXi,escaping
ctcf_45828,chrX,136978241,136979337,0,XaXi,escaping
ctcf_45829,chrX,137014947,137016105,0,XaXi,inactivated
ctcf_45830,chrX,137018149,137020093,0.04785,Xa_only,inactivated
ctcf_45831,chrX,137117698,137118912,0.08388,Xa_only,inactivated
ctcf_45832,chrX,137141408,137143325,0,XaXi,intergenic
ctcf_45833,chrX,137144214,137145512,0.00011,XaXi,intergenic
ctcf_45834,chrX,137169751,137170705,0,XaXi,intergenic
ctcf_45835,chrX,137423904,137425282,0,XaXi,intergenic
ctcf_45836,chrX,137570015,137571025,1,,no_ase_genedata
ctcf_45837,chrX,137620389,137621399,0.1304,Xa_only,no_ase_genedata
ctcf_45838,chrX,137666722,137667677,0.22316,Xa_only,no_ase_genedata
ctcf_45839,chrX,137699308,137700244,0.0259,Xi_only,no_ase_genedata
ctcf_45840,chrX,138169848,138170900,0,XaXi,no_ase_genedata
ctcf_45841,chrX,138627582,138628656,0.6724,Xa_only,no_ase_genedata
ctcf_45842,chrX,138918761,138919648,0.13036,Xa_only,no_ase_genedata
ctcf_45843,chrX,138929955,138930854,0,XaXi,no_ase_genedata
ctcf_45844,chrX,139191159,139192171,1,,intergenic
ctcf_45845,chrX,139218657,139219867,0.4777,,inactivated
ctcf_45846,chrX,139246926,139248031,0.00333,XaXi,inactivated
ctcf_45847,chrX,139366523,139367595,0.70515,,intergenic
ctcf_45848,chrX,139368740,139369825,0,XaXi,intergenic
ctcf_45849,chrX,139372260,139373417,0.06795,,intergenic
ctcf_45850,chrX,139416245,139417467,0,XaXi,intergenic
ctcf_45851,chrX,139423989,139425074,0,XaXi,intergenic
ctcf_45852,chrX,139440735,139441734,1,,intergenic
ctcf_45853,chrX,139581061,139581952,0.00013,Xi_only,intergenic
ctcf_45854,chrX,139582365,139583033,0.45679,,intergenic
ctcf_45855,chrX,139661960,139662935,0.034,,escaping
ctcf_45856,chrX,139751459,139752642,0,XaXi,no_ase_genedata
ctcf_45857,chrX,139762189,139763339,0,XaXi,intergenic
ctcf_45858,chrX,139773967,139775086,0,XaXi,no_ase_genedata
ctcf_45859,chrX,139832089,139833206,0,XaXi,no_ase_genedata
ctcf_45860,chrX,139838755,139839753,0.67758,,no_ase_genedata
ctcf_45861,chrX,139870002,139870881,0.84091,,no_ase_genedata
ctcf_45862,chrX,139932120,139933212,0.02471,XaXi,inactivated
ctcf_45863,chrX,140182658,140183778,0,XaXi,intergenic
ctcf_45864,chrX,140255510,140256562,1,,intergenic
ctcf_45865,chrX,140262890,140263988,0.13137,Xa_only,intergenic
ctcf_45866,chrX,140308114,140308962,0.00038,XaXi,intergenic
ctcf_45867,chrX,140402581,140403632,0,XaXi,intergenic
ctcf_45868,chrX,140427725,140428969,0.07542,Xa_only,intergenic
ctcf_45869,chrX,140478816,140479842,0.36282,,inactivated
ctcf_45870,chrX,140491632,140492536,0.02961,Xa_only,intergenic
ctcf_45871,chrX,140503434,140504612,0.10185,Xa_only,intergenic
ctcf_45872,chrX,140543982,140545409,0.22363,,inactivated
ctcf_45873,chrX,140600428,140601373,1,Xa_only,inactivated
ctcf_45874,chrX,140722032,140723080,0,XaXi,inactivated
ctcf_45875,chrX,140845048,140846121,0,XaXi,intergenic
ctcf_45876,chrX,140856818,140858149,0.60504,Xa_only,intergenic
ctcf_45877,chrX,140860754,140861485,0.13177,Xa_only,intergenic
ctcf_45878,chrX,141156203,141157518,0.00756,Xi_only,inactivated
ctcf_45879,chrX,141157795,141158879,0.00001,XaXi,inactivated
ctcf_45880,chrX,141174988,141176126,0.00017,XaXi,no_ase_genedata
ctcf_45881,chrX,141210577,141211613,0.12675,Xa_only,no_ase_genedata
ctcf_45882,chrX,141212549,141213494,0.00226,XaXi,no_ase_genedata
ctcf_45883,chrX,141236153,141237404,0.00038,XaXi,no_ase_genedata
ctcf_45884,chrX,141589845,141590984,0,XaXi,no_ase_genedata
ctcf_45885,chrX,141723656,141724418,1,,no_ase_genedata
ctcf_45886,chrX,142096650,142097680,0.04591,Xa_only,nontranscribed
ctcf_45887,chrX,142199251,142201146,0,XaXi,nontranscribed
ctcf_45888,chrX,142236786,142237793,0.7042,Xa_only,no_ase_genedata
ctcf_45889,chrX,142313796,142315009,0.50041,Xa_only,no_ase_genedata
ctcf_45890,chrX,142325458,142326449,0.3064,Xa_only,no_ase_genedata
ctcf_45891,chrX,142371949,142373106,0,XaXi,no_ase_genedata
ctcf_45892,chrX,142387583,142388327,0.21731,,no_ase_genedata
ctcf_45893,chrX,142526587,142527702,0.0108,XaXi,intergenic
ctcf_45894,chrX,142529555,142530623,0.03118,Xa_only,intergenic
ctcf_45895,chrX,142534365,142535561,0.21989,Xa_only,intergenic
ctcf_45896,chrX,142539904,142540981,0.00002,XaXi,intergenic
ctcf_45897,chrX,142553944,142554888,0,XaXi,intergenic
ctcf_45898,chrX,142574912,142576028,0,XaXi,intergenic
ctcf_45899,chrX,142646839,142647886,0.30755,Xa_only,intergenic
ctcf_45900,chrX,142806163,142807466,0.38252,Xa_only,inactivated
ctcf_45901,chrX,142808024,142809225,0,XaXi,inactivated
ctcf_45902,chrX,142812640,142813936,0,XaXi,inactivated
ctcf_45903,chrX,142817817,142819255,0,XaXi,inactivated
ctcf_45904,chrX,142821468,142822591,0.00906,XaXi,inactivated
ctcf_45905,chrX,142827361,142828277,0.02166,Xi_only,inactivated
ctcf_45906,chrX,143051099,143052274,0.00102,XaXi,intergenic
ctcf_45907,chrX,143058393,143059645,0,XaXi,intergenic
ctcf_45908,chrX,143098652,143099742,0.00067,XaXi,no_ase_genedata
ctcf_45909,chrX,143274846,143275931,0,XaXi,intergenic
ctcf_45910,chrX,143444162,143445276,0,XaXi,intergenic
ctcf_45911,chrX,143448560,143449759,0.00046,XaXi,intergenic
ctcf_45912,chrX,143462343,143463318,0.19718,Xa_only,intergenic
ctcf_45913,chrX,143666720,143667654,0.82363,,no_ase_genedata
ctcf_45914,chrX,143667810,143669049,0,XaXi,no_ase_genedata
ctcf_45915,chrX,143735646,143736774,0,XaXi,no_ase_genedata
ctcf_45916,chrX,143738891,143739888,0.00002,XaXi,no_ase_genedata
ctcf_45917,chrX,143818733,143819694,0.0001,XaXi,no_ase_genedata
ctcf_45918,chrX,143996371,143997247,0.21899,,intergenic
ctcf_45919,chrX,144301124,144302174,0.74516,,intergenic
ctcf_45920,chrX,144403059,144404279,0,XaXi,nontranscribed
ctcf_45921,chrX,144645139,144646069,0,XaXi,nontranscribed
ctcf_45922,chrX,145307148,145307953,0.60625,,no_ase_genedata
ctcf_45923,chrX,145398970,145399935,0,XaXi,intergenic
ctcf_45924,chrX,145487022,145488050,0.05859,Xa_only,no_ase_genedata
ctcf_45925,chrX,145672679,145673384,0.00797,XaXi,intergenic
ctcf_45926,chrX,146208622,146209652,0.13213,Xa_only,intergenic
ctcf_45927,chrX,146477432,146478233,0.34172,Xa_only,intergenic
ctcf_45928,chrX,146979594,146980716,0,XaXi,nontranscribed
ctcf_45929,chrX,147608415,147609428,0.1304,,intergenic
ctcf_45930,chrX,149762850,149763529,1,,intergenic
ctcf_45931,chrX,150458465,150459460,0.00777,Xi_only,escaping
ctcf_45932,chrX,150477442,150479086,0,XaXi,intergenic
ctcf_45933,chrX,150510290,150511263,0.41831,,intergenic
ctcf_45934,chrX,150588077,150589140,0.54397,Xa_only,inactivated
ctcf_45935,chrX,150662578,150663534,0,XaXi,intergenic
ctcf_45936,chrX,150709145,150710183,0.08392,Xa_only,intergenic
ctcf_45937,chrX,150956171,150957236,0.50003,Xa_only,intergenic
ctcf_45938,chrX,150960410,150961239,0.38678,,intergenic
ctcf_45939,chrX,150962627,150963748,0.11917,Xa_only,intergenic
ctcf_45940,chrX,151016492,151017489,1,Xa_only,inactivated
ctcf_45941,chrX,151116468,151118220,0,XaXi,intergenic
ctcf_45942,chrX,151130120,151131250,0.32247,Xa_only,intergenic
ctcf_45943,chrX,151132552,151133483,0.22464,,intergenic
ctcf_45944,chrX,151171860,151172786,1,,intergenic
ctcf_45945,chrX,151172830,151173865,0.0029,XaXi,intergenic
ctcf_45946,chrX,151198033,151199064,0.10314,Xa_only,intergenic
ctcf_45947,chrX,151330507,151331233,0.45922,,nontranscribed
ctcf_45948,chrX,151487920,151488709,0.19442,,intergenic
ctcf_45949,chrX,151492947,151494037,0.0004,XaXi,intergenic
ctcf_45950,chrX,151574782,151575884,0.00015,XaXi,inactivated
ctcf_45951,chrX,151946707,151947739,0.01818,XaXi,intergenic
ctcf_45952,chrX,151958094,151958798,0.42045,Xa_only,intergenic
ctcf_45953,chrX,152131826,152132626,0.8407,,intergenic
ctcf_45954,chrX,152147075,152148208,0.06784,Xa_only,no_ase_genedata
ctcf_45955,chrX,152151340,152152555,0.00558,XaXi,no_ase_genedata
ctcf_45956,chrX,152174764,152176063,0.03428,Xa_only,no_ase_genedata
ctcf_45957,chrX,152236092,152237100,0.12956,Xa_only,escaping
ctcf_45958,chrX,152240738,152241774,0,XaXi,escaping
ctcf_45959,chrX,152242798,152244577,0.10224,Xa_only,escaping
ctcf_45960,chrX,152307680,152308681,0,XaXi,intergenic
ctcf_45961,chrX,152352504,152353531,0.70533,,nontranscribed
ctcf_45962,chrX,152522687,152523696,0.38697,Xa_only,intergenic
ctcf_45963,chrX,152618082,152619212,0.00002,XaXi,inactivated
ctcf_45964,chrX,152676050,152677125,0,XaXi,inactivated
ctcf_45965,chrX,152705109,152706172,0,XaXi,inactivated
ctcf_45966,chrX,152818659,152819647,0.00124,XaXi,intergenic
ctcf_45967,chrX,152834742,152835756,0,XaXi,intergenic
ctcf_45968,chrX,152917966,152919055,0,XaXi,intergenic
ctcf_45969,chrX,152926629,152927788,0.00018,XaXi,intergenic
ctcf_45970,chrX,152984740,152985741,0.00349,XaXi,intergenic
ctcf_45971,chrX,153006330,153007240,1,,no_ase_genedata
ctcf_45972,chrX,153113220,153114116,0.773,Xa_only,no_ase_genedata
ctcf_45973,chrX,153154946,153156061,0.00003,XaXi,nontranscribed
ctcf_45974,chrX,153174405,153175421,0.03129,Xa_only,nontranscribed
ctcf_45975,chrX,153198853,153199919,0.54548,,intergenic
ctcf_45976,chrX,153366452,153367410,0.83836,,inactivated
ctcf_45977,chrX,153369514,153370526,0.00009,XaXi,inactivated
ctcf_45978,chrX,153389005,153390031,0.21218,Xa_only,inactivated
ctcf_45979,chrX,153505609,153506643,0.42005,,inactivated
ctcf_45980,chrX,153528135,153529144,1,,intergenic
ctcf_45981,chrX,153599262,153600056,0.00005,Xi_only,intergenic
ctcf_45982,chrX,153635993,153637026,0,XaXi,intergenic
ctcf_45983,chrX,153640256,153641304,0.07808,Xa_only,intergenic
ctcf_45984,chrX,153719297,153720308,0.12453,Xa_only,inactivated
ctcf_45985,chrX,153748959,153749961,0.01721,Xi_only,intergenic
ctcf_45986,chrX,154964594,154965244,1,,intergenic
ctcf_45987,chrX,154987191,154988162,1,,no_ase_genedata
ctcf_45988,chrX,155097588,155098592,0.00111,Xi_only,intergenic
ctcf_45989,chrX,155144458,155145295,0.67641,,nontranscribed
ctcf_45990,chrX,155172912,155173923,0.9625,,intergenic
ctcf_45991,chrX,155216011,155217186,0.36362,Xa_only,inactivated
ctcf_45992,chrX,155261986,155262940,0.22168,Xa_only,inactivated
ctcf_45993,chrX,155317810,155318671,0,XaXi,intergenic
ctcf_45994,chrX,155375195,155377198,0,XaXi,intergenic
ctcf_45995,chrX,155643663,155644645,0.12886,,nontranscribed
ctcf_45996,chrX,157171746,157172597,0.00037,XaXi,no_ase_genedata
ctcf_45997,chrX,157307092,157308047,0.00113,XaXi,no_ase_genedata
ctcf_45998,chrX,157344378,157345351,0.00192,XaXi,no_ase_genedata
ctcf_45999,chrX,157454209,157455207,0,XaXi,no_ase_genedata
ctcf_46000,chrX,157458500,157459396,0.04848,Xa_only,no_ase_genedata
ctcf_46001,chrX,157462387,157463334,0.0017,XaXi,no_ase_genedata
ctcf_46002,chrX,157486471,157487515,0.00001,XaXi,no_ase_genedata
ctcf_46003,chrX,157563482,157564554,0.021,XaXi,inactivated
ctcf_46004,chrX,157644011,157644943,0,XaXi,intergenic
ctcf_46005,chrX,157731617,157732669,0.01706,XaXi,nontranscribed
ctcf_46006,chrX,157951321,157952403,0.20478,,no_ase_genedata
ctcf_46007,chrX,158613261,158614334,0,XaXi,intergenic
ctcf_46008,chrX,158921819,158922836,0.33997,Xa_only,intergenic
ctcf_46009,chrX,158924682,158925776,0,XaXi,intergenic
ctcf_46010,chrX,159043029,159044075,0.22232,,intergenic
ctcf_46011,chrX,159264443,159265381,0.36183,,inactivated
ctcf_46012,chrX,159268770,159269837,0.21898,Xa_only,inactivated
ctcf_46013,chrX,159276256,159277155,1,,inactivated
ctcf_46014,chrX,159286451,159287524,0,XaXi,inactivated
ctcf_46015,chrX,159320938,159321932,0,XaXi,inactivated
ctcf_46016,chrX,159408969,159409932,0.702,,no_ase_genedata
ctcf_46017,chrX,159418211,159419470,0.02127,XaXi,no_ase_genedata
ctcf_46018,chrX,159441699,159442850,0.00265,XaXi,no_ase_genedata
ctcf_46019,chrX,159483909,159485003,0.05814,Xa_only,no_ase_genedata
ctcf_46020,chrX,159532124,159533014,0,XaXi,no_ase_genedata
ctcf_46021,chrX,159606490,159607633,0.07381,,intergenic
ctcf_46022,chrX,159671002,159672237,0,XaXi,inactivated
ctcf_46023,chrX,159677631,159678577,0.02756,Xa_only,inactivated
ctcf_46024,chrX,159751426,159752533,0.00001,XaXi,inactivated
ctcf_46025,chrX,159962897,159964044,0,XaXi,inactivated
ctcf_46026,chrX,159973346,159974510,1,,inactivated
ctcf_46027,chrX,159987559,159988460,0.10397,Xa_only,intergenic
ctcf_46028,chrX,160116307,160117476,0,XaXi,inactivated
ctcf_46029,chrX,160152898,160154020,1,,intergenic
ctcf_46030,chrX,160169850,160170825,1,,intergenic
ctcf_46031,chrX,160178869,160179773,0.10608,Xa_only,intergenic
ctcf_46032,chrX,160448966,160450030,0.00006,XaXi,no_ase_genedata
ctcf_46033,chrX,160455528,160456458,0.00775,XaXi,no_ase_genedata
ctcf_46034,chrX,160609569,160610604,0,XaXi,intergenic
ctcf_46035,chrX,160930322,160931416,0.60669,,no_ase_genedata
ctcf_46036,chrX,160935264,160936267,0.4208,Xa_only,no_ase_genedata
ctcf_46037,chrX,160967844,160968766,0.83945,Xa_only,no_ase_genedata
ctcf_46038,chrX,161032082,161033033,0.08298,Xa_only,intergenic
ctcf_46039,chrX,161033042,161034115,0.00001,XaXi,intergenic
ctcf_46040,chrX,161082022,161082734,0.00043,XaXi,intergenic
ctcf_46041,chrX,161089654,161090296,0.05889,Xa_only,intergenic
ctcf_46042,chrX,161370639,161371709,0,XaXi,intergenic
ctcf_46043,chrX,161385416,161386525,0,XaXi,intergenic
ctcf_46044,chrX,161398687,161399836,0,XaXi,intergenic
ctcf_46045,chrX,161742734,161743794,0,XaXi,no_ase_genedata
ctcf_46046,chrX,161825807,161826927,0,XaXi,intergenic
ctcf_46047,chrX,161967355,161968252,0.02442,XaXi,inactivated
ctcf_46048,chrX,161970069,161971133,0.22159,Xa_only,inactivated
ctcf_46049,chrX,162159580,162160707,0.21691,Xa_only,inactivated
ctcf_46050,chrX,162278662,162279971,0.00061,XaXi,intergenic
ctcf_46051,chrX,162453407,162454577,0.00007,XaXi,no_ase_genedata
ctcf_46052,chrX,162510313,162511263,0.54493,,no_ase_genedata
ctcf_46053,chrX,162526639,162527995,0,XaXi,no_ase_genedata
ctcf_46054,chrX,162717497,162718697,0.00003,XaXi,intergenic
ctcf_46055,chrX,162719281,162720779,0.00081,XaXi,intergenic
ctcf_46056,chrX,162734716,162735656,1,,intergenic
ctcf_46057,chrX,162763868,162764873,0.21646,Xa_only,inactivated
ctcf_46058,chrX,162791077,162792273,0.07393,Xa_only,escaping
ctcf_46059,chrX,162800214,162801128,0.54712,,escaping
ctcf_46060,chrX,162844082,162845180,0.39131,Xa_only,intergenic
ctcf_46061,chrX,162849277,162850306,0.22378,Xa_only,intergenic
ctcf_46062,chrX,162866974,162867891,0.00001,XaXi,escaping
ctcf_46063,chrX,162871327,162872791,0,XaXi,escaping
ctcf_46064,chrX,162915427,162916294,0,XaXi,no_ase_genedata
ctcf_46065,chrX,162933969,162934685,0.21765,Xa_only,no_ase_genedata
ctcf_46066,chrX,162949644,162950572,0,XaXi,no_ase_genedata
ctcf_46067,chrX,163142686,163143665,0.42144,,intergenic
ctcf_46068,chrX,163144149,163145178,0.00242,XaXi,intergenic
ctcf_46069,chrX,163181195,163182372,0.89914,Xa_only,intergenic
ctcf_46070,chrX,163449110,163449882,0.74511,,intergenic
ctcf_46071,chrX,163549424,163550426,0.00023,XaXi,nontranscribed
ctcf_46072,chrX,163647032,163647926,0.00281,XaXi,intergenic
ctcf_46073,chrX,163669491,163670654,0.00007,XaXi,intergenic
ctcf_46074,chrX,163827235,163828046,0.00053,XaXi,intergenic
ctcf_46075,chrX,163912420,163913580,0.13084,,escaping
ctcf_46076,chrX,163960414,163961253,1,,escaping
ctcf_46077,chrX,163981179,163982241,0.00001,XaXi,no_ase_genedata
ctcf_46078,chrX,164004461,164005513,0,XaXi,no_ase_genedata
ctcf_46079,chrX,164065808,164066982,0,XaXi,escaping
ctcf_46080,chrX,164179366,164180411,0.19333,,no_ase_genedata
ctcf_46081,chrX,164183448,164184527,0.03574,Xa_only,no_ase_genedata
ctcf_46082,chrX,164221596,164222756,0,XaXi,nontranscribed
ctcf_46083,chrX,164268823,164269931,0.00364,XaXi,inactivated
ctcf_46084,chrX,164286694,164287820,0,XaXi,inactivated
ctcf_46085,chrX,164398183,164399193,0.22497,Xa_only,no_ase_genedata
ctcf_46086,chrX,164445901,164447160,0.00004,XaXi,nontranscribed
ctcf_46087,chrX,164448926,164449930,0.12781,Xa_only,nontranscribed
ctcf_46088,chrX,164787076,164788024,0.00119,XaXi,intergenic
ctcf_46089,chrX,165191006,165192022,1,Xa_only,nontranscribed
ctcf_46090,chrX,165193336,165194277,0.04921,Xa_only,nontranscribed
ctcf_46091,chrX,166162502,166163561,0.00014,XaXi,intergenic
ctcf_46092,chrX,166167070,166168049,0.82243,,inactivated
ctcf_46093,chrX,166293166,166294189,0.00099,XaXi,no_ase_genedata
ctcf_46094,chrX,166351463,166352526,0.45463,,no_ase_genedata
ctcf_46095,chrX,166378380,166379410,0.84423,Xa_only,no_ase_genedata
ctcf_46096,chrX,166415820,166416598,0.00025,XaXi,inactivated
ctcf_46097,chrX,166454088,166454974,0.21806,Xa_only,inactivated
ctcf_46098,chrX,166652068,166653138,0.71899,Xa_only,intergenic
ctcf_46099,chrX,166660431,166661609,0.0735,,intergenic
ctcf_46100,chrX,166796204,166796902,0.4175,Xa_only,intergenic
ctcf_46101,chrX,167228845,167229953,0,XaXi,intergenic
ctcf_46102,chrX,167233053,167234143,0,XaXi,intergenic
ctcf_46103,chrX,167276616,167277721,0,XaXi,intergenic
ctcf_46104,chrX,167289514,167290346,0.01318,XaXi,intergenic
ctcf_46105,chrX,167497384,167498561,0.38988,,no_ase_genedata
ctcf_46106,chrX,167817098,167817899,0,XaXi,no_ase_genedata
ctcf_46107,chrX,168415107,168416167,0,XaXi,no_ase_genedata
ctcf_46108,chrX,168584011,168584926,0.19402,Xa_only,intergenic
ctcf_46109,chrX,168639368,168640309,0.45428,,intergenic
ctcf_46110,chrX,168659382,168660529,0,XaXi,inactivated
ctcf_46111,chrX,168673056,168674120,0.83841,Xa_only,inactivated
ctcf_46112,chrX,168717614,168718706,0,XaXi,intergenic
ctcf_46113,chrX,168935104,168936214,0.00016,XaXi,no_ase_genedata
ctcf_46114,chrX,168937477,168938735,0.01643,XaXi,no_ase_genedata
ctcf_46115,chrX,169049361,169050241,0.0001,XaXi,no_ase_genedata
ctcf_46116,chrX,169085128,169086633,0.01328,XaXi,no_ase_genedata
ctcf_46117,chrX,169299252,169300343,0.41939,Xa_only,no_ase_genedata
ctcf_46118,chrX,169303585,169304694,0,XaXi,no_ase_genedata
ctcf_46119,chrX,169331962,169332961,0.00034,XaXi,inactivated
ctcf_46120,chrX,169798606,169799581,0.83809,,escaping
ctcf_46121,chrX,169883566,169884551,1,Xa_only,escaping
ctcf_46122,chrX,169978701,169979868,0,Xi_only,escaping
ctcf_46123,chrX,169983846,169986095,0.04499,,escaping
ctcf_46124,chrX,169986262,169987762,0,XaXi,escaping
ctcf_46125,chrX,169989323,169990746,0,Xi_only,escaping
