name,chrom,start,end,strand,TPM
Klhl6,chr16,19946491,19983049,-,0.0024939908
Tfap2d,chr1,19103021,19166332,+,0.0024879738
Taar7e,chr10,24037613,24038690,+,0.0024725204
A930003O13Rik,chr5,22738910,22746884,-,0.0024715006
Fbxw28,chr9,109322885,109339659,-,0.0024659672
Slc17a6,chr7,51621829,51671126,+,0.0024656523
Nlrp1c-ps,chr11,71242429,71285232,-,0.0024642275
Olfr983,chr9,40092016,40093558,-,0.0024628286
Ppfia2,chr10,106470309,106933468,+,0.0024613788
4930578I06Rik,chr14,63971121,63987780,-,0.0024558463
Psg25,chr7,18519701,18532227,-,0.0024556683
Mc2r,chr18,68406898,68429320,-,0.0024381256
Csf2rb,chr15,78325989,78351001,+,0.0024379158
Gm4736,chr6,132114220,132364135,-,0.0024378107
Gm12830,chr4,114821719,114856166,+,0.0024344111
Prrx1,chr1,163245118,163313650,-,0.0024279265
4930556N09Rik,chr10,97035767,97061059,+,0.0024214347
Aadacl3,chr4,144453770,144463756,-,0.0024198212
Glipr1l2,chr10,112083353,112108098,+,0.0024134719
Olfr725,chr14,50034390,50035500,-,0.002399013
4930483O08Rik,chr7,133128250,133142457,+,0.0023861711
Olfr12,chr1,92619880,92621001,+,0.0023754723
Lrrc63,chr14,75084302,75130883,-,0.0023747302
Gpr6,chr10,41070492,41071584,-,0.0023681044
Muc15,chr2,110721493,110739537,+,0.0023673818
Asb15,chr6,24528143,24573164,+,0.0023641648
Izumo1r,chr9,14885813,14903951,-,0.0023609398
Wfdc5,chr2,164176324,164182742,-,0.0023573181
Cd163,chr6,124304650,124330527,+,0.0023565753
Olfr1432,chr19,12228518,12229562,-,0.0023541727
Dsg1b,chr18,20376834,20409741,+,0.0023468605
Speer4e,chr5,14933630,14938475,-,0.0023344934
Gm15908,chr13,34652922,34666774,+,0.002325288
Fndc8,chr11,82892144,82900737,+,0.002317106
Klrb1b,chr6,128813705,128826315,-,0.00231594
1810053B23Rik,chr16,93343715,93359543,-,0.0023158906
Cyp3a44,chr5,145773982,145805874,-,0.0023113729
Gper1,chr5,139423178,139427800,+,0.0023056495
Col10a1,chr10,34389980,34397085,+,0.0022931942
D330046F09Rik,chr14,46645816,46673775,-,0.0022926831
Gm19589,chr1,88551516,88562166,+,0.0022814437
Clec2e,chr6,129091815,129100903,-,0.0022773844
Slco6b1,chr1,96906175,96997560,-,0.0022701498
Zf12,chrX_GL456233_random,268798,270075,+,0.0022650253
Gm30332,chr6,138443972,138461615,+,0.0022625538
Gm7457,chr6,142814230,142833494,+,0.0022591874
Gm5114,chr7,39407293,39413160,-,0.0022590677
Tmprss11b,chr5,86659521,86676298,-,0.0022529948
A430089I19Rik,ambiguous,94302518,94955288,-,0.0022515595
Rgsl1,chr1,153779386,153844141,-,0.0022467049
C030034L19Rik,chr3,9403077,9413903,+,0.0022428172
Vmn2r61,chr7,42260052,42300755,+,0.0022266646
A1cf,chr19,31868760,31949406,+,0.0022148024
Pcdhb11,chr18,37421417,37425032,+,0.0022098792
Pcdh11x,chrX,120290326,120910618,+,0.0022077286
Gapt,chr13,110352614,110357172,-,0.0022067706
Csprs,chr1_GL456221_random,111571,163011,-,0.0022059757
Gm4567,chr7,20724511,22719710,-,0.0021986809
6330409D20Rik,chr2,32732620,32741016,-,0.0021983508
9530091C08Rik,chr9,68765345,68773322,+,0.0021945761
Gm5347,chr8,43673657,43699491,-,0.0021913498
Psg18,chr7,18345807,18355007,-,0.0021897287
Rdh18-ps,chr10,127824215,127846565,+,0.0021843731
Otop3,chr11,115334733,115346926,+,0.0021823157
Gm5087,chr14,13157387,13284638,-,0.0021800092
Gpr158,chr2,21367566,21830542,+,0.002171894
Btg1-ps2,chrX,38038198,38043114,-,0.002165804
Tnfsf15,chr4,63724602,63745113,-,0.002158512
Jchain,chr5,88519808,88527897,-,0.002157428
Gm362,chrX,43590988,43593530,+,0.0021497537
LOC664787,chr1_GL456221_random,17590,30203,-,0.0021460332
C130079G13Rik,chr3,59925213,59937949,+,0.0021448352
Tbc1d22bos,chr17,29578815,29596305,-,0.0021441344
D5Ertd577e,chr5,95456805,95485589,+,0.0021414591
Olfr301,chr7,86403848,86413299,+,0.002138933
Gm609,chr16,45416754,45492969,-,0.0021370941
Pcdhb21,chr18,37513651,37516363,+,0.0021330659
Rbp3,chr14,33954021,33964216,+,0.002129879
Hnf4g,chr3,3508029,3659800,+,0.0021247378
Gucy2f,chrX,142079288,142196936,-,0.0021226247
Alpk2,chr18,65265530,65393888,-,0.0021186126
Mycs,chrX,5466903,5469265,-,0.0021137326
Gpr65,chr12,98268634,98276722,+,0.0021122094
Grem2,chr1,174833784,174921819,-,0.0021054936
Agmo,chr12,37241638,37581932,+,0.0021043683
Speer4f1,chr5,17476121,17480936,+,0.0020990016
Gm38413,chr5,99730853,99753973,-,0.0020934891
Dytn,chr1,63622850,63686927,-,0.0020905556
Zeb2os,chr2,45111137,45114084,+,0.0020884024
Chrm1,chr19,8664004,8683602,+,0.0020875955
Magea1,chrX,155088518,155089790,-,0.0020833993
4932411N23Rik,chrX,126812461,126834004,-,0.002060802
Gm10371,chr14,47097678,47116161,-,0.0020499201
Fnd3c2,chrX,106235245,106255372,-,0.0020472812
Mc3r,chr2,172248491,172251114,+,0.0020429025
Lipk,chr19,34008253,34047903,+,0.002024515
9430021M05Rik,chr2,162661162,162675204,+,0.0020235057
Gm2083,chr4,60658465,61782223,-,0.0020144965
Vmn2r26,chr6,124024757,124062035,+,0.0020139953
4933407G14Rik,chr10,75449509,75463104,+,0.0020102133
2210019I11Rik,chr5,147228597,147271521,-,0.0020058511
Pcdha9,chr18,36997879,37187657,+,0.0020019471
Prr27,chr5,87825696,87846386,+,0.0020000633
Tslp,chr18,32815382,32819799,+,0.0019976777
Ctsq,chr13,61035037,61040597,-,0.0019870559
Ppargc1a,chr5,51454248,51553921,-,0.0019870298
LOC100038947,chr3,15795146,15848487,-,0.0019865641
Slc27a6,chr18,58556239,58612869,+,0.001985844
Vmn2r44,chr7,8367459,8383238,-,0.0019801472
Obox7,chr7,14659707,14665996,+,0.0019749353
Pcdhb1,chr18,37264997,37267454,+,0.0019625143
Adamts18,chr8,113698136,113848839,-,0.0019605418
Gm10556,chr18,4812485,4850959,+,0.0019533273
Abcg8,chr17,84676301,84700333,+,0.0019520448
Gm15880,chr7,80636016,80644384,+,0.0019482042
Ctsll3,chr13,60798249,60802844,-,0.0019414189
F11,chr8,45241167,45262031,-,0.0019352138
Trim30b,chr7,104355397,104358646,-,0.0019337905
Ccdc110,chr8,45934648,45944145,+,0.0019206878
Pck1,chr2,173153072,173159253,+,0.0019085001
Clec7a,chr6,129461590,129472779,-,0.0019071918
Mc4r,chr18,66857704,66860487,-,0.0018992341
Rubie,chr14,46568330,46575851,-,0.0018966556
Tlr8,chrX,167242731,167263788,-,0.0018942196
Krt26,chr11,99328483,99337965,-,0.0018905817
1110028F11Rik,chr11,87699523,87705327,+,0.0018788496
1700100I10Rik,chr14,114940224,114945948,-,0.0018783115
9330111N05Rik,chr13,80964073,81079857,+,0.0018783115
Gm19434,chr6,135188479,135194959,+,0.0018747658
Clca4a,chr3,144952485,144975045,-,0.001874123
Omt2a,chr9,78311971,78314797,-,0.0018741128
Gm19619,chr5,91257570,91283076,-,0.001864779
Tmigd3,chr3,105870857,105924044,+,0.0018567184
Tnr,chr1,159523768,159924922,+,0.0018560372
Actl9,chr17,33432898,33434267,+,0.0018530966
Grin1os,chr2,25291219,25298928,+,0.0018402933
4930407I10Rik,chr15,82059150,82066538,+,0.0018369394
Casp4,chr9,5308848,5336791,+,0.0018314514
Ntng1,chr3,109780049,110143472,-,0.0018291997
Gm597,chr1,28776121,28780252,-,0.001804231
Gpr174,chrX,107255877,107296769,+,0.0017981641
Cts3,chr13,61564629,61570127,-,0.0017933218
BC030870,chr8,65085614,65129537,-,0.0017868724
4930524O08Rik,chr9,89826518,89864028,+,0.0017821985
Gm12018,chr11,18095985,18103385,+,0.001776673
1700003D09Rik,chr11,98350717,98358283,-,0.0017694429
Gm5065,chr7,5350541,5360682,+,0.0017666359
4930544G11Rik,chr6,65952570,65954014,+,0.0017568485
Arhgap15,chr2,43748823,44395953,+,0.0017544485
Fbxw18,chr9,109676733,109702700,-,0.0017530641
Cyp4a29,chr4,115242083,115254557,+,0.0017404604
Tmprss11g,chr5,86485876,86518600,-,0.0017383831
4932415M13Rik,chr17,53716508,53733843,+,0.0017303845
Naip6,chr13,100281120,100316616,-,0.001725003
Pik3c2g,chr6,139715858,139969283,+,0.001719918
Kcnj1,chr9,32372417,32399194,+,0.0017192842
Pde6c,chr19,38132780,38183951,+,0.0017123788
Smgc,chr15,91838327,91861435,+,0.0017071845
1500017E21Rik,chr19,36619417,36689479,-,0.0017035739
Gm20750,chr3,52906755,52927666,-,0.0017018337
Olfr77,chr9,19917228,19922510,+,0.0016978336
Gpr61,chr3,108148320,108154932,-,0.0016973498
Krt72,chr15,101776559,101786458,-,0.0016908409
Gdnf,chr15,7810047,7837580,+,0.0016885651
Serpina11,chr12,103980242,103989957,-,0.0016765065
Psg29,chr7,17203476,17215756,+,0.0016669412
2010016I18Rik,chr3,106481985,106485913,-,0.001659801
BC055402,chr1,57200644,57214996,-,0.0016581136
Ifltd1,chr6,145397234,145434925,-,0.0016537739
Il5,chr11,53720793,53725103,+,0.0016537739
Slc6a20b,chr9,123593819,123632565,-,0.0016517574
9330179D12Rik,chr6,127149388,127212419,+,0.0016450845
Cyp2j8,chr4,96444587,96507386,-,0.0016423146
Olfr157,chr4,43834751,43836517,-,0.0016378467
Ren2,chr1,133350565,133360323,+,0.00163693
Gm15328,chr18,16816406,16822783,+,0.001619717
Csmd3,chr15,47580637,48791989,-,0.0016125176
Mrgprx2,chr7,48478618,48499270,-,0.0016052239
Gm14085,chr2,122484940,122528040,+,0.0016037561
Sorcs1,chr19,50143300,50678646,-,0.0016002478
Gm5088,chr14,89896223,89899447,+,0.0015940144
Sucnr1,chr3,60081868,60087566,+,0.0015889995
Fbxw26,chr9,109717565,109746089,-,0.0015857661
Clec1a,chr6,129426683,129452000,-,0.001582601
AA387883,chr19,52923180,52926931,+,0.0015783704
Gm20745,chr9,68017963,68025714,-,0.0015758549
1700007F19Rik,chr3,58141706,58163807,-,0.0015748904
Tmem196,chr12,119945961,120021245,+,0.0015746105
Fam47c,chrX,78737762,78739410,+,0.0015691566
Adamtsl2,chr2,27079380,27108613,+,0.0015650149
Cyp2g1,chr7,26808926,26821197,+,0.0015609484
Hsd3b1,chr3,98852193,98859794,-,0.0015592654
Ccdc7b,chr8,129067133,129183732,+,0.0015497185
Gucy2d,chr7,98440415,98477478,+,0.0015465513
Cyp4b1,chr4,115624727,115647705,-,0.0015459312
Ccr10,chr11,101172997,101175443,-,0.0015437127
4930528G23Rik,chr6,148659977,148678000,-,0.0015380638
Obox3,chr7,15625305,15639777,-,0.0015332229
Sept14,chr5,129683390,129708511,-,0.0015310657
S100b,chr10,76253835,76261319,+,0.0015273264
Dlg2,chr7,91090785,92449246,+,0.0015057171
Tigd4,chr3,84593573,84597032,+,0.001503265
Cyp2c54,chr19,40037939,40073813,-,0.0015027677
Gsdma2,chr11,98646758,98657957,+,0.0014983903
Npffr2,chr5,89527428,89583740,+,0.0014958955
Cyp2c29,chr19,39287084,39330713,+,0.0014909879
Gm11762,chr11,119548629,119569046,+,0.0014879115
Ppp1r17,chr6,56017514,56032688,+,0.0014878999
Pcdhb9,chr18,37400854,37403909,+,0.0014844234
Chrm5,chr2,112479071,112480817,-,0.0014810825
Pcdhb18,chr18,37489464,37494503,+,0.0014785459
Gm15348,chr8,12706943,12719127,-,0.0014743517
F13a1,chr13,36867177,37050244,-,0.0014731028
Cplx4,chr18,65955721,65970178,-,0.0014726481
Mrgprh,chr17,12876033,12877842,+,0.0014720312
Cysltr2,chr14,73029127,73049114,-,0.0014706348
Bpifb2,chr2,153875044,153895270,+,0.0014664099
Il1a,chr2,129299609,129309972,-,0.0014652671
Pdcd1lg2,chr19,29410918,29472927,+,0.0014619726
Rtl1,chr12,109590168,109595403,-,0.0014525613
Gpr17,chr18,31942998,31949636,-,0.0014421249
6430584L05Rik,chr6,55396886,55412285,+,0.0014391982
Fmo3,chr1,162953799,162984491,-,0.0014390235
Dsc1,chr18,20083470,20114773,-,0.001437551
Poteg,chr8,27447669,27495172,+,0.0014361655
Gm9696,chr3,59952308,59973594,+,0.0014250788
Abcc9,chr6,142587861,142702274,-,0.0014241198
Skint6,chr4,112804615,113286973,-,0.001419803
Hao2,chr3,98874518,98893230,-,0.0014164727
Bpifb9b,chr2,154307243,154320642,+,0.0014137035
Gm10436,chr12,88175588,88181894,-,0.0014067113
Slain1os,chr14,103692982,103699432,-,0.0014061761
Zcchc16,chrX,144688906,145122410,+,0.0014055697
Ugt2b38,chr5,87409939,87424203,-,0.0013999387
Lgsn,chr1,31176434,31204725,+,0.0013993192
Fibin,chr2,110360924,110362993,-,0.0013979881
Pcdhb16,chr18,37477767,37483037,+,0.0013963542
C87977,chr4,144206761,144213017,-,0.001389315
Skint3,chr4,112232244,112300468,+,0.0013858467
Spata16,chr3,26637630,26983212,+,0.0013753863
Cyp2j11,chr4,96294508,96348680,-,0.0013664862
Cpa6,chr1,10324718,10719945,-,0.00136226
Lrrtm2,chr18,35209005,35215024,-,0.0013605529
Krt86,chr15,101473477,101479983,+,0.0013520836
Mrgprg,chr7,143763709,143766993,-,0.0013496739
Hsd3b3,chr3,98741475,98763128,-,0.0013459782
Lrp1b,chr2,40596772,42653598,-,0.0013392949
4933433G08Rik,chr9,61103011,61105386,-,0.0013313956
Chst4,chr8,110029074,110039334,-,0.0013250419
Cntnap5a,chr1,115685136,116580674,+,0.0013230328
Pira6,chr7,3731632,3898150,-,0.0013217469
Slitrk3,chr3,73048124,73056943,-,0.0013171255
Cd200r3,chr16,44943677,44981380,+,0.0013105742
Ugt2b37,chr5,87240491,87254788,-,0.0013080129
Adam7,chr14,68497336,68533689,-,0.0013076452
Gm16367,ambiguous,94865463,95194489,+,0.0012973904
Abca9,chr11,110100821,110168153,-,0.0012946616
Ddx3y,chrY,1260714,1286613,-,0.0012926827
4930511A02Rik,chr12,11438232,11444812,+,0.0012900869
Cyp2j12,chr4,96099317,96141152,-,0.0012841143
D630013N20Rik,chr10,70601048,70655963,-,0.0012728549
Gm38416,chr8,117681621,117693198,+,0.0012720655
Rptn,chr3,93393698,93399442,+,0.0012660093
Fer1l5,chr1,36372290,36422110,+,0.0012644371
Npy5r,chr8,66679964,66688094,-,0.0012499729
Skint5,chr4,113477890,113999503,-,0.0012494154
Gm17821,chr12,67656741,67669271,-,0.0012398874
Cyp3a11,chr5,145854606,145879854,-,0.0012356986
Lmo3,chr6,138364480,138581968,-,0.0012308282
Olfr70,chr4,43694999,43700807,-,0.0012297778
Gm38403,chr10,118920380,118927143,-,0.001227169
Colec10,chr15,54410773,54466358,+,0.001224901
Myoc,chr1,162639149,162649694,+,0.0012196583
Psg23,chr7,18606342,18616501,-,0.0012128427
Col4a3,chr1,82586920,82722059,+,0.0012127446
Angptl1,chr1,156839022,156861079,+,0.0012095317
Chrm2,chr6,36388083,36524774,+,0.0012071494
Glra1,chr11,55514238,55608198,-,0.0011986893
Rag1,chr2,101638251,101649532,-,0.0011978877
4930565N06Rik,chr16,36880518,36897189,-,0.0011972009
Gm9866,chr12,27140795,27160516,-,0.0011961275
Cyp4a12a,chr4,115299045,115332815,+,0.0011942351
Tfap2b,chr1,19208913,19238845,+,0.0011881071
Clec5a,chr6,40574897,40585805,-,0.0011871502
Gm8363,chr17,5480988,5483069,-,0.0011810458
G6pc,chr11,101367729,101377903,+,0.0011804383
B930018H19Rik,chr8,34589419,34640316,-,0.0011769534
Gm5420,chr10,21690844,21693978,+,0.0011722439
Ros1,chr10,52045925,52195244,-,0.0011598457
Mdga2,chr12,66466058,67222549,-,0.0011539802
C230072F16Rik,chr17,80896792,80933447,+,0.0011490212
Pappa2,chr1,158711730,158957438,-,0.0011439117
Otol1,chr3,70007612,70028708,+,0.0011373236
Ccr9,chr9,123767210,123783457,+,0.0011372144
Pcdhb19,chr18,37496997,37501711,+,0.0011367275
Fam71a,chr1,191162583,191164817,-,0.0011355816
Sult2a8,chr7,14410685,14446587,-,0.0011310251
Kif12,chr4,63165636,63172131,-,0.0011094748
Gm38407,chr12,10446387,10531303,+,0.001108358
Zbbx,chr3,75037906,75143723,-,0.0010959818
Gldn,chr9,54286485,54341777,+,0.0010913698
Rp1l1,chr14,63992430,64033506,+,0.0010908816
Ifi204,chr1,173747293,173766919,-,0.0010877203
Entpd8,chr2,25080322,25085719,+,0.0010825317
Zfp804b,chr5,6769029,7344378,-,0.0010779986
3200001D21Rik,chr12,88365313,88377323,-,0.0010765468
Fut4-ps1,chr17,56734227,56739292,+,0.0010672964
Mug-ps1,chr6,122176052,122248566,+,0.0010496503
B430010I23Rik,chr8,41017467,41024216,+,0.001046299
Tenm2,chr11,36006655,36944241,-,0.0010459659
Aspn,chr13,49544442,49567562,+,0.0010454089
Clec4f,chr6,83644541,83656116,-,0.0010401326
9830132P13Rik,chr3,127916170,127955220,+,0.0010378439
1700071M16Rik,chr17,43588339,43591509,-,0.0010327356
Nlrp1a,chr11,71091196,71144704,-,0.0010308103
A830009L08Rik,chr13,91368989,91388085,-,0.0010304372
Vmn2r109,chr17,20540516,20564756,-,0.0010283601
Pcdha11,chr18,37010857,37187657,+,0.001019896
Vmn2r114,chr17,23290933,23312313,-,0.0010058226
Pkhd1l1,chr15,44457552,44597135,+,0.0010039186
Irg1,chr14,103047011,103056573,+,0.0009992156
Lhcgr,chr17,88741548,88791976,-,0.0009936895
H2-Ob,chr17,34238904,34245908,+,0.0009925408
Gm19522,chr16,42884369,42912070,-,0.000986687
2310065F04Rik,chr11,67112460,67120080,-,0.0009775714
Gm5478,chr15,101643019,101647380,-,0.0009771748
Nxph2,chr2,23321245,23401973,+,0.0009679404
Vmn2r66,chr7,84994644,85012020,-,0.0009615635
Brs3,chrX,57043073,57048758,+,0.0009606437
3110099E03Rik,chr2,115493512,115512201,-,0.0009594891
D130009I18Rik,chr14,104639146,104966783,+,0.0009537177
Btnl5-ps,chr17,34487405,34497429,-,0.0009482084
Muc6,chr7,141634048,141655308,-,0.0009480075
Dsg1a,chr18,20310872,20343353,+,0.0009464739
Nlgn1,chr3,25431840,26331909,-,0.0009445678
1700110I01Rik,chr14,3262401,3783730,+,0.0009443591
Aqp4,chr18,15389393,15410982,-,0.000944306
Tnfrsf11b,chr15,54250618,54278484,-,0.000940413
Pcdha2,chr18,36939204,37187660,+,0.000931142
Phox2b,chr5,67094396,67099126,-,0.0009305579
Lrit2,chr14,37068048,37073735,+,0.0009298706
Gm12295,chr11,65277653,65287833,-,0.0009070045
Prnd,chr2,131950860,131956131,+,0.0009005097
Lingo2,chr4,35706647,36951744,-,0.0008951665
Dbpht2,chr12,74297473,74300468,+,0.0008891167
2310015D24Rik,chr16,13514130,13520419,-,0.000886517
Tyr,chr7,87427404,87493411,-,0.0008746409
P2ry10,chrX,107089334,107104970,+,0.0008693867
Pcdha8,chr18,36992466,37187657,+,0.0008651113
Plac9b,chr14,25887933,26182351,-,0.0008473244
B930025P03Rik,chr8,10870421,10882454,-,0.0008382399
Apol10a,chr15,77477046,77491069,+,0.000836429
Gm13986,chr2,117857290,118111202,-,0.0008337957
Pcdha12,chr18,37020229,37187657,+,0.0008272726
Htr2a,chr14,74640839,74706859,+,0.0008272488
Fam155a,chr8,9206009,9771023,-,0.0008230331
Gm12185,chr11,48904655,48927182,-,0.000822109
Olfr112,chr17,37563238,37569451,-,0.0007990202
Mir99ahg,chr16,77329327,77558428,+,0.0007922305
Clrn3,chr7,135511455,135528654,-,0.0007800815
C230091D08Rik,chr7,59307923,59324149,-,0.0007800532
Adamts12,chr15,11064789,11346867,+,0.0007734837
Icos,chr1,60977913,61000321,+,0.000766918
Gm20125,chr10,16951093,17095782,-,0.0007459245
Rs1,chrX,160768012,160799663,+,0.000744262
5031426D15Rik,chr2,6922701,6928722,-,0.0007218884
Slc22a6,chr19,8617995,8628299,+,0.0007184395
Pyhin1,chr1,173630858,173647928,+,0.0007028185
LOC432842,chr14,39472428,39476255,+,0.0006958203
AY512915,chr6,95290573,95333993,-,0.0006944673
Grik1,chr16,87895896,88290258,-,0.0006931391
9930111J21Rik1,chr11,48946149,48979381,-,0.0006694201
Olfr536,chr7,140500852,140507318,-,0.0006584192
Slc9a4,chr1,40580226,40630731,+,0.0006531445
9130019P16Rik,chr6,54269680,54430221,-,0.0006447698
Pde7b,chr10,20398003,20725068,-,0.000626598
Igfn1,chr1,135953577,136006342,-,0.0006245688
Dbhos,chr2,27144897,27162703,-,0.0006209747
Fat4,chr3,38886939,39011983,+,0.0006152703
Atp13a5,chr16,29231913,29378732,-,0.0005871895
1700073E17Rik,chr6,145387624,145392223,+,0.0005790181
Htr2c,chrX,146962512,147197277,+,0.0005340819
Pcdha5,chr18,36960439,37187657,+,0.000487301
Rp1,chr1,4290845,4409241,-,0.0004652625
Cytip,chr2,58129138,58160122,-,0.0004423521
Myh1,chr11,67200113,67224575,+,0.0004296345
Gm20139,chr10,19141748,19207947,+,0.0003951377
Cp,chr3,19957053,20009750,+,0.0003922995
Scn7a,chr2,66673425,66784910,-,0.0003526483
Lrrc7,chr3,158082894,158562221,-,0.0003293696
Muc5b,chr7,141839071,141873085,+,0.0001728243
0610031O16Rik,chr3,138210716,138239663,-,0
1110015O18Rik,chr3,4798707,4814911,+,0
1110025L11Rik,chr16,89063409,89064002,-,0
1110058D11Rik,chr17,64049861,64050672,-,0
1500012K07Rik,chr7,75308695,75331419,+,0
1500015L24Rik,chr19,20405287,20422785,+,0
1600027J07Rik,chr8,103343877,103347534,-,0
1700001D01Rik,chr8,61281521,61288872,-,0
1700001F09Rik,chr14,43342383,43347811,-,0
1700001G01Rik,chr18,17035507,17137559,+,0
1700003C15Rik,chr5,11749832,11769308,-,0
1700003E24Rik,chrX,93156220,93183944,+,0
1700003G13Rik,chr9,45318265,45322079,-,0
1700003H04Rik,chr3,124565890,124581091,-,0
1700003I22Rik,chr1,56018977,56020203,+,0
1700006E09Rik,chr11,101987055,101992264,+,0
1700007P06Rik,chr1,187125137,187127852,+,0
1700008C04Rik,chr12,51005155,51062543,+,0
1700008P02Rik,chr3,6615412,6620443,-,0
1700009J07Rik,chr10,77893419,77896111,+,0
1700010I02Rik,chr3,7925302,7954887,-,0
1700010J16Rik,chr10,112726925,112785599,+,0
1700010K23Rik,chr16,66657117,66664626,+,0
1700012A03Rik,chr6,32050287,32058915,+,0
1700012H19Rik,chr11,112822964,112825128,-,0
1700012I11Rik,chr15,67226768,67377094,+,0
1700012P22Rik,chr4,144418190,144438772,-,0
1700015E13Rik,chr1,170308860,170312125,+,0
1700016L21Rik,chr1,80445931,80475660,+,0
1700016P04Rik,chr6,13413336,13415996,+,0
1700017D01Rik,chr19,11096815,11130878,-,0
1700017G19Rik,chr3,40504864,40522912,-,0
1700018A04Rik,chr13,31565491,31582513,-,0
1700018C11Rik,chr4,63607090,63622429,-,0
1700019C18Rik,chr13,35210659,35212048,-,0
1700019M22Rik,chr12,96046620,96047222,-,0
1700020A23Rik,chr2,130405258,130406074,+,0
1700020D14Rik,chrY,206149,207789,+,0
1700022A22Rik,chr15,46324584,46373899,+,0
1700022E09Rik,chr16,59466871,59469238,-,0
1700022H01Rik,chr10,61674526,61680290,-,0
1700022H16Rik,chr12,9565235,9570585,-,0
1700022I11Rik,chr4,42969945,42974325,+,0
1700023C21Rik,chr11,109845877,109848476,+,0
1700023F02Rik,chr10,66120608,66124064,-,0
1700024N05Rik,chr6,43162453,43174858,-,0
1700024P04Rik,chr13,98984089,98984565,-,0
1700025B11Rik,chr15,77558239,77561892,-,0
1700025C18Rik,chr2,165078692,165090750,-,0
1700025F22Rik,chr19,11139682,11165320,-,0
1700025J12Rik,chr7,121589902,121591591,+,0
1700027A15Rik,chr1,73016035,73025508,+,0
1700027F06Rik,chr6,124363281,124364486,-,0
1700027F09Rik,chr5,64454812,64467942,-,0
1700027H10Rik,chr3,45416583,45439309,-,0
1700028M03Rik,chr3,83555366,83574118,-,0
1700029B22Rik,chr7,131146438,131150578,+,0
1700030F04Rik,chr6,117679206,117751769,-,0
1700030L20Rik,chr3,136435269,136449349,-,0
1700030O20Rik,chr10,116723066,116729177,-,0
1700031M16Rik,chr15,98398444,98416135,+,0
1700031P21Rik,chr12,52599983,52602322,-,0
1700034E13Rik,chr18,52646219,52663731,+,0
1700034G24Rik,chr5,112582935,112589996,-,0
1700034I23Rik,chr3,40900198,40902543,-,0
1700034J05Rik,chr6,146951300,146954421,-,0
1700036G14Rik,chr3,85317518,85332027,+,0
1700041M19Rik,chr16,77004227,77010881,-,0
1700044K03Rik,chr18,49523288,49524441,+,0
1700045H11Rik,chr4,150828224,150854949,-,0
1700046C09Rik,chr11,14560335,14599225,-,0
1700047A11Rik,chr8,26082608,26096520,+,0
1700047G03Rik,chr15,11967061,11970083,+,0
1700047I17Rik2,chr12,55124527,55217146,+,0
1700048M11Rik,chr16,92308715,92312466,-,0
1700049L16Rik,chr10,71979884,71980690,-,0
1700052I22Rik,chr12,80923431,80924447,-,0
1700054A03Rik,chr19,53076251,53084392,+,0
1700054K19Rik,chr6,112210707,112212518,+,0
1700054M17Rik,chr2,118304913,118308166,+,0
1700057H15Rik,chr4,124449625,124485959,-,0
1700060C20Rik,chr2,158192007,158195734,+,0
1700061F12Rik,chr2,9189514,9197484,+,0
1700063A18Rik,chr1,95990658,96021758,-,0
1700063O14Rik,chr5,91766241,91767300,-,0
1700064J06Rik,chr10,119092904,119103107,+,0
1700065J18Rik,chr1,192841704,192842739,+,0
1700065L07Rik,chr6,73436964,73471021,-,0
1700065O20Rik,chr18,49803331,49817956,-,0
1700066J03Rik,chr13,58146948,58148975,+,0
1700066N21Rik,chr5,87908587,87979351,-,0
1700066O22Rik,chr18,57504421,57533752,-,0
1700067P10Rik,chr17,48089631,48090920,+,0
1700069P05Rik,chr6,118246694,118248454,-,0
1700072B07Rik,chr9,58370503,58374183,+,0
1700072I22Rik,chr11,103638935,103649013,+,0
1700072O05Rik,chr6,120554795,120574204,+,0
1700074H08Rik,chr13,119680041,119681582,+,0
1700074P13Rik,chr6,40920459,40940557,-,0
1700080N15Rik,chr2,4132064,4141141,-,0
1700084D21Rik,chr13,113136075,113144012,+,0
1700085C21Rik,chr12,82932519,82939155,-,0
1700091H14Rik,chr14,42089749,42095277,-,0
1700092C10Rik,chr14,69164798,69171843,-,0
1700092K14Rik,chr11,114198257,114199199,+,0
1700094M24Rik,chr6,52492450,52500085,+,0
1700095A21Rik,chr4,146519038,146546873,-,0
1700095J12Rik,chr4,138137579,138138518,-,0
1700096J18Rik,chr11,109346866,109353651,+,0
1700096P03Rik,chr8,87636097,87642210,-,0
1700099I09Rik,chr13,102760254,102761896,+,0
1700100L14Rik,chr13,70573240,70576104,+,0
1700101O22Rik,chr12,7372038,7380330,-,0
1700108J01Rik,chr14,122229904,122233638,-,0
1700109I08Rik,chr14,39655662,39685293,+,0
1700110I07Rik,chr7,41060616,41089843,-,0
1700112J05Rik,chr5,77006441,77018863,-,0
1700113H08Rik,chr10,87058045,87230599,+,0
1700120E14Rik,chr18,74495677,74531124,-,0
1700120G07Rik,chr7,135191764,135196002,-,0
1700120K04Rik,chr7,127603902,127604445,-,0
1700121L16Rik,chrX,104816775,104842455,+,0
1700122C19Rik,chr19,37465253,37471827,+,0
1700122O11Rik,chr17,48036744,48038293,-,0
1700123K08Rik,chr5,138561839,138564694,-,0
1700123L14Rik,chr6,96164502,96166205,-,0
1700123O21Rik,chr16,5975586,5998496,+,0
