name,chr,start,end,strand,RPK
Gm973,chr1,59515763,59516763,+,40.4928743914
Ifitm6,chr7,141016392,141017392,-,40.4438942203
Mir7027,chr5,114403967,114404967,+,40.4379486259
Ntrk1,chr3,87794662,87795662,-,40.4279315022
Taf9b,chrX,106220658,106221658,-,40.4076160029
Doc2a,chr7,126847052,126848052,+,40.3741103019
A930015D03Rik,chr17,35994003,35995003,+,40.3670678823
Rgs11,chr17,26202461,26203461,+,40.3556785041
Cela1,chr15,100687420,100688420,-,40.322977021
Gdap10,chr12,32823615,32824615,+,40.3119772562
5031425E22Rik,chr5,23433853,23434853,-,40.311357456
Slc35d2,chr13,64128830,64129830,-,40.2324456238
Ttc9,chr12,81630868,81631868,+,40.1806026966
Epdr1,chr13,19619330,19620330,-,40.1761922068
Ptgs2,chr1,150099623,150100623,+,40.1659864083
Flrt3,chr2,140670976,140671976,-,40.1439045818
Fut2,chr7,45665894,45666894,-,40.0675833046
Mir6945,chr13,55507192,55508192,-,40.051823194
Ppp1r3f,chrX,7573781,7574781,-,39.8864301441
Bach2,chr4,32416934,32417934,+,39.8295205551
Aoc3,chr11,101330105,101331105,+,39.8070691876
Mir762,chr7,127707986,127708986,+,39.8017028375
Kcns3,chr12,11150342,11151342,-,39.7968483788
Axl,chr7,25788233,25789233,-,39.782788468
Ptpn18,chr1,34459245,34460245,+,39.7804390345
Cox4i2,chr2,152753672,152754672,+,39.7477521939
Cd47,chr16,49855153,49856153,+,39.7223923196
Phactr2,chr10,13473896,13474896,-,39.6884733578
Rgl1,chr1,152624611,152625611,-,39.6303450399
Tek,chr4,94738788,94739788,+,39.6229311416
Fam174b,chr7,73739806,73740806,+,39.5644806721
Mir668,chr12,109734231,109735231,+,39.537425297
Tmem241,chr18,12121037,12122037,-,39.5092308914
Zfp248,chr6,118455006,118456006,-,39.4748585767
Mybpc1,chr10,88604652,88605652,-,39.4685970324
Ppapdc2,chr19,28963419,28964419,+,39.440689208
Ddr2,chr1,170088444,170089444,-,39.4371725117
Dysf,chr6,84008097,84009097,+,39.4051554867
Elovl7,chr13,108213903,108214903,+,39.3688821269
2010107G12Rik,chr6,34977499,34978499,-,39.2929221766
Ino80dos,chr1,63113970,63114970,+,39.2535403911
Kpna7,chr5,145009136,145010136,-,39.2209575604
Mip,chr10,128225337,128226337,+,39.2203268288
Unc13a,chr8,71671257,71672257,-,39.2092203586
Usp50,chr2,126782960,126783960,-,39.1941855775
Hydin,chr8,110266476,110267476,+,39.0383907715
Hist1h3a,chr13,23761886,23762886,-,39.0341287672
1700096K18Rik,chr5,25529517,25530517,+,38.9664253466
Kbtbd12,chr6,88626948,88627948,-,38.9565036236
Upk3b,chr5,136037995,136038995,+,38.9461538513
Cetn4,chr3,37311946,37312946,-,38.9028540227
1700066B19Rik,chr18,35726488,35727488,+,38.8788456894
Saa4,chr7,46732043,46733043,-,38.8705885607
Abat,chr16,8512928,8513928,+,38.8418177503
Lrrc8c,chr5,105518970,105519970,+,38.8386149421
Srgn,chr10,62507255,62508255,-,38.8213545016
Zfp773,chr7,7136255,7137255,-,38.8038071283
Tmem220,chr11,67024653,67025653,+,38.8004843587
Mertk,chr2,128698496,128699496,+,38.7763973714
Senp7,chr16,56074903,56075903,+,38.770285195
Batf,chr12,85686219,85687219,+,38.7653788895
Frmd5,chr2,121806557,121807557,-,38.7339766213
Dnm1,chr2,32352829,32353829,-,38.6606423345
Nfe2l3,chr6,51432169,51433169,+,38.6601546896
Mcmdc2,chr1,9908137,9909137,+,38.6207766203
Tmem151b,chr17,45549177,45550177,-,38.5951286025
Mb21d1,chr9,78442737,78443737,-,38.5648358535
Spef1,chr2,131174310,131175310,-,38.5432623203
Alox12e,chr11,70322018,70323018,-,38.511019307
Cyth4,chr15,78596546,78597546,+,38.5053076568
Snord111,chr8,110838098,110839098,-,38.5010662872
0610040B10Rik,chr5,143328807,143329807,+,38.4683171621
Dleu2,chr14,61681873,61682873,-,38.4310931218
Dppa1,chr11,46628774,46629774,-,38.3834554946
Sfxn4,chr19,60860930,60861930,-,38.3792668295
Rab17,chr1,90969120,90970120,-,38.3716233314
Adcy6,chr15,98607133,98608133,-,38.3710175556
Pold4,chr19,4231392,4232392,+,38.3157512552
Farp2,chr1,93511603,93512603,+,38.2420505412
Nrg1,chr8,31917703,31918703,-,38.2077331205
Pomc,chr12,3954444,3955444,+,38.1916544872
Prkar1b,chr5,139129886,139130886,-,38.1599874976
Prss32,chr17,23853271,23854271,+,38.1494389307
Lbh,chr17,72917804,72918804,+,38.1061195777
Rapgefl1,chr11,98836284,98837284,+,38.0888126118
Gm5434,chr12,36089878,36090878,+,38.0643403511
Slc28a3,chr13,58610377,58611377,-,38.0246558578
Mtmr11,chr3,96161469,96162469,+,37.9392022042
Atp10a,chr7,58657701,58658701,+,37.9329978113
Tspan1,chr4,116167098,116168098,-,37.9189790875
1700010I14Rik,chr17,8987832,8988832,+,37.9012739202
Pifo,chr3,106014146,106015146,-,37.8712733163
Trim46,chr3,89245397,89246397,-,37.8630542425
Mir7647,chr5,123522195,123523195,-,37.7639848706
Zfp703,chr8,26976835,26977835,+,37.7599684882
Tnik,chr3,28262713,28263713,+,37.7301245083
Mir17,chr14,115043170,115044170,+,37.7040751401
Mfap4,chr11,61484943,61485943,+,37.6653146881
Gata4,chr14,63244760,63245760,-,37.6347890345
Dixdc1,chr9,50727484,50728484,-,37.628434062
Fam129c,chr8,71597145,71598145,+,37.5976968375
BC051019,chr7,109723271,109724271,-,37.5467155876
Hs3st3b1,chr11,63921784,63922784,-,37.5390891015
Pex2,chr3,5575748,5576748,-,37.5269542735
Tbc1d32,chr10,56228189,56229189,-,37.4010326742
Card11,chr5,141000096,141001096,-,37.3944082137
Gulp1,chr1,44551170,44552170,+,37.3841110619
Snord82,chr1,86355827,86356827,-,37.3338274766
1600014K23Rik,chrX,85249176,85250176,+,37.3266881116
Zfp202,chr9,40191815,40192815,+,37.1868337031
Tcte2,chr17,13760894,13761894,-,37.1789693158
C2,chr17,34881600,34882600,-,37.1411109652
Arhgef40,chr14,51984332,51985332,+,37.1017512984
Wnk2,chr13,49147828,49148828,-,37.087879085
Thsd1,chr8,22226802,22227802,+,37.037451663
Hist1h2bk,chr13,22035320,22036320,+,37.0166927353
Hus1b,chr13,30947261,30948261,-,37.0123434418
Nrn1l,chr8,105893066,105894066,+,37.005311666
Kctd12b,chrX,153695780,153696780,-,36.9829587425
Dlgap1,chr17,70424291,70425291,+,36.974771294
Appbp2os,chr11,85234665,85235665,+,36.9612918419
Mir680-2,chr9,22378723,22379723,-,36.8352047661
Cilp2,chr8,69886892,69887892,-,36.8089699349
1700018B08Rik,chr8,121541454,121542454,-,36.8087561054
Slc17a7,chr7,45163420,45164420,+,36.7896164485
Pdgfrb,chr18,61044649,61045649,+,36.7344953878
Spsb4,chr9,97017855,97018855,-,36.6337907497
Mir7063,chr7,141620200,141621200,+,36.6124286906
Mn1,chr5,111417665,111418665,+,36.6059155487
Katnal1,chr5,148928147,148929147,-,36.569867776
Tmem184a,chr5,139813783,139814783,-,36.5623278322
Tmem145,chr7,25305607,25306607,+,36.5418933888
Zfp108,chr7,24254293,24255293,+,36.5238117298
Fxyd4,chr6,117936835,117937835,-,36.503912163
Cthrc1,chr15,39076431,39077431,+,36.4601934857
Rims4,chr2,163918183,163919183,-,36.457692566
Gm933,chr16,32809946,32810946,-,36.4473101837
Spata31d1b,chr13,59711783,59712783,+,36.4440804569
Mroh6,chr15,75888223,75889223,-,36.4383336185
Scn3b,chr9,40268715,40269715,+,36.3489014279
Tulp4,chr17,6106329,6107329,+,36.344624511
Eepd1,chr9,25481096,25482096,+,36.3191264898
Cfap52,chr11,67965142,67966142,-,36.2636926751
Hist1h2bm,chr13,21721543,21722543,+,36.2573002435
Tdrkh,chr3,94412817,94413817,+,36.2308689407
Zfp456,chr13,67375263,67376263,-,36.1833521867
Gpr161,chr1,165295265,165296265,+,36.0270810588
Gzmm,chr10,79688519,79689519,+,35.9838386763
Mir7026,chr5,110665641,110666641,-,35.9804352387
Zfp964,chr8,69654055,69655055,+,35.9719919484
Cmtr1,chr17,29660094,29661094,+,35.9581902608
Ccdc116,chr16,17146729,17147729,-,35.9450858002
Sh3kbp1,chrX,159626771,159627771,+,35.9400533953
Cnksr1,chr4,134237899,134238899,-,35.9163403548
Gm17762,chr2,18026748,18027748,+,35.8898576543
Zscan5b,chr7,6221777,6222777,+,35.8309151149
Spin4,chrX,95026182,95027182,-,35.7612028589
Mirlet7d,chr13,48535614,48536614,-,35.7252847753
Wdpcp,chr11,21571780,21572780,+,35.7125351285
Cidec,chr6,113435260,113436260,-,35.6973167194
Dync2h1,chr9,7176546,7177546,-,35.6314617507
Prrg1,chrX,78583397,78584397,-,35.6303558179
Tdrd7,chr4,45964834,45965834,+,35.625251026
Snap91,chr9,86879949,86880949,-,35.6174199551
Gab3,chrX,75084405,75085405,-,35.6149618138
Nhsl2,chrX,101848884,101849884,+,35.6147516865
Spns3,chr11,72549746,72550746,-,35.6071667081
Sfrp4,chr13,19622674,19623674,+,35.6067154758
Rnf225,chr7,12926915,12927915,+,35.5965293364
Gip,chr11,96024044,96025044,+,35.5866265735
Adcy9,chr16,4419998,4420998,-,35.5594777004
Naglu,chr11,101069593,101070593,+,35.5591273232
Catsper2,chr2,121413292,121414292,-,35.5407847291
Foxr2,chrX,153118287,153119287,+,35.5100458866
Dpep3,chr8,105978919,105979919,-,35.490361145
Ccdc170,chr10,4509371,4510371,+,35.478951493
Tktl1,chrX,74176758,74177758,+,35.4750048049
Wnt7b,chr15,85581321,85582321,-,35.4398592265
Parp14,chr16,35870882,35871882,-,35.4143686291
4930503E14Rik,chr14,44170871,44171871,-,35.4132837254
Tnnt2,chr1,135835833,135836833,+,35.3414847318
Ptpru,chr4,131837778,131838778,-,35.2840532856
Serpinb1b,chr13,33083602,33084602,+,35.2753423807
Magee2,chrX,104856767,104857767,-,35.2438325438
Rdh12,chr12,79208413,79209413,+,35.2166238121
Stxbp5,chr10,9900540,9901540,-,35.1742681111
Invs,chr4,48279259,48280259,+,35.1306576838
Zfp612,chr8,110079233,110080233,+,35.1022690152
Hyi,chr4,118359498,118360498,+,35.0227727263
Asb14,chr14,26894103,26895103,+,35.0227002503
Bgn,chrX,73483134,73484134,+,35.0140540888
Tmtc1,chr6,148443852,148444852,-,34.9906553032
9330151L19Rik,chr12,69196710,69197710,+,34.9137830149
Loxl1,chr9,58312712,58313712,-,34.8897672658
Piwil1,chr5,128735745,128736745,+,34.8765002684
Lhfp,chr3,53041046,53042046,+,34.8568695033
Serpinb9,chr13,33004040,33005040,+,34.8561639256
Klhl3,chr13,58101928,58102928,-,34.8513867578
Pxt1,chr17,28941762,28942762,-,34.7561037232
Cfh,chr1,140182911,140183911,-,34.6974040445
1700109H08Rik,chr5,3571215,3572215,+,34.6189623753
Mir1983,chr13,21896549,21897549,-,34.6168621274
Tox3,chr8,90347752,90348752,-,34.6145850152
Mss51,chr14,20496401,20497401,-,34.6142595551
Ccdc159,chr9,21926970,21927970,+,34.5599279864
Sbsn,chr7,30750970,30751970,+,34.5572261187
Gm11413,chr4,83390168,83391168,-,34.5492200979
Slc2a4,chr11,69947690,69948690,-,34.5415847935
Prdm9,chr17,15562823,15563823,-,34.513990882
Pag1,chr3,9833179,9834179,-,34.4891703802
Upk3bl,chr5,136056766,136057766,+,34.4669102059
Kitl,chr10,100015323,100016323,+,34.3758259954
Awat2,chrX,100442217,100443217,-,34.374019607
Iqca,chr1,90152901,90153901,-,34.3628397355
Rfx4,chr10,84755547,84756547,+,34.3495201611
Omp,chr7,98144947,98145947,-,34.3367698788
Oas3,chr5,120777159,120778159,-,34.3304683336
2810403D21Rik,chrX,108833977,108834977,+,34.3001822611
Fam71e1,chr7,44496087,44497087,+,34.2283174158
Ryr2,chr13,12106445,12107445,-,34.2137672446
9230110C19Rik,chr9,8042323,8043323,-,34.1595765311
Ccdc122,chr14,77036271,77037271,+,34.1433299369
Fbxo16,chr14,65266200,65267200,+,34.0857404154
Dok3,chr13,55528038,55529038,-,34.0531376049
Irgm1,chr11,48870846,48871846,-,34.026692511
Slc39a2,chr14,51893109,51894109,+,34.026039882
Isl2,chr9,55540648,55541648,+,34.0184751119
Ube2dnl2,chrX,114907081,114908081,+,34.0041563053
H2afy3,chr15,62218951,62219951,-,33.9942841541
Tcf24,chr1,9966985,9967985,-,33.992137637
Shpk,chr11,73198981,73199981,+,33.9598636595
4632427E13Rik,chr7,92740959,92741959,-,33.9507547376
Unc93a,chr17,13131291,13132291,-,33.9105611294
Pacrg,chr17,10839691,10840691,-,33.8590859487
Cux2,chr5,122047325,122048325,-,33.8528794539
Eln,chr5,134746754,134747754,-,33.8375818117
C1qtnf4,chr2,90885285,90886285,+,33.8292874655
Sparcl1,chr5,104113588,104114588,-,33.7491195417
2510003B16Rik,chr4,116123339,116124339,+,33.7467696347
Sec31b,chr19,44545348,44546348,-,33.6829991256
Atg4a,chr3,103645568,103646568,-,33.6511232137
Eid3,chr10,82866125,82867125,+,33.6496203168
Gad1,chr2,70561663,70562663,+,33.6337916355
Dock3,chr9,107231409,107232409,-,33.628764604
Coch,chr12,51592840,51593840,+,33.6183087425
Cga,chr4,34893278,34894278,+,33.6136656623
Cfap45,chr1,172520629,172521629,+,33.5266333071
A330069E16Rik,chr2,91236645,91237645,+,33.5130574947
Efcab12,chr6,115837912,115838912,-,33.4963761833
Catip,chr1,74361607,74362607,+,33.4743137964
5730480H06Rik,chr5,48395072,48396072,+,33.4685288571
1700029I15Rik,chr2,92382417,92383417,+,33.4611300408
Sgk3,chr1,9797629,9798629,+,33.426460201
Ccdc3,chr2,5137275,5138275,+,33.4254736849
Mzf1,chr7,13054264,13055264,-,33.4074120861
Zcchc12,chrX,36195403,36196403,+,33.3985475364
Klf1,chr8,84901427,84902427,+,33.3399913368
Gnat2,chr3,108092565,108093565,+,33.3337334932
Rab39b,chrX,75577731,75578731,-,33.3181561795
Sox2ot,chr3,34559880,34560880,+,33.3162789629
Ncan,chr8,70120344,70121344,-,33.3136535937
Cyp46a1,chr12,108333880,108334880,+,33.3118780707
Trim68,chr7,102686827,102687827,-,33.2775072447
Cyp11a1,chr9,58014516,58015516,+,33.2664190217
Cebpd,chr16,15886785,15887785,+,33.250504515
Magef1,chr16,21332856,21333856,-,33.2024347193
1700024F13Rik,chr13,3497549,3498549,+,33.1763058702
Slc38a8,chr8,119501198,119502198,-,33.1744056107
Matn1,chr4,130943884,130944884,+,33.1655509045
Baiap2l2,chr15,79285009,79286009,-,33.1285668193
Hist2h2bb,chr3,96269199,96270199,+,33.1249427427
4930455G09Rik,chr4,142017397,142018397,+,33.123353215
Hspa1a,chr17,34971656,34972656,-,33.0950529179
Olfr153,chr2,87531534,87532534,+,33.0637305286
Podxl2,chr6,88873544,88874544,-,33.0516437078
Dmrtc2,chr7,24869556,24870556,+,33.0290604718
Tm6sf2,chr8,70072423,70073423,+,33.0089649143
Gfra4,chr2,131042588,131043588,-,32.9799011721
Msrb3,chr10,120898471,120899471,-,32.9671876931
Fbxo47,chr11,97883654,97884654,-,32.9606113241
Snord92,chr17,71630778,71631778,+,32.9098629598
Scn8a,chr15,100870144,100871144,+,32.9087545069
Gm5622,chr14,51552289,51553289,+,32.8737460274
2700046G09Rik,chr19,32388715,32389715,+,32.8632121426
Bicc1,chr10,71159134,71160134,-,32.826437282
Misp,chr10,79820520,79821520,+,32.7991009703
Magea3,chrX,154949069,154950069,-,32.7809863986
Capn6,chrX,143826912,143827912,-,32.7797422697
S1pr3,chr13,51408117,51409117,+,32.7751234437
C130046K22Rik,chr11,103697223,103698223,+,32.7485180517
1190003K10Rik,chr13,64497292,64498292,-,32.7152773333
Esam,chr9,37527588,37528588,+,32.7018223631
Amigo2,chr15,97246787,97247787,-,32.6815603643
Mir6990,chr19,6913786,6914786,-,32.6514214517
Mir1943,chr15,79374800,79375800,-,32.6152051392
Mir8102,chr11,97744396,97745396,+,32.6094416738
Il10rb,chr16,91405734,91406734,+,32.5988985957
Gm5176,chr10,111500287,111501287,+,32.5914249694
Dhx58,chr11,100703771,100704771,-,32.5582061149
AW549542,chr5,119579858,119580858,-,32.515485894
Fbxw10,chr11,62846622,62847622,+,32.4839855489
Megf9,chr4,70534428,70535428,-,32.4566383783
Tigd5,chr15,75909234,75910234,+,32.4454927288
Mir1964,chr7,29772793,29773793,+,32.4451895975
Col11a1,chr3,114030039,114031039,+,32.3721647394
Gm20337,chr12,80944899,80945899,-,32.3475902013
Sstr3,chr15,78543845,78544845,-,32.3459537349
Spon2,chr5,33217738,33218738,-,32.3173349749
Hnf1b,chr11,83850368,83851368,+,32.3136483941
Shtn1,chr19,59075569,59076569,-,32.2980458677
Cyp2ab1,chr16,20324904,20325904,-,32.2335600023
Gucy1a2,chr9,3531848,3532848,+,32.1829147494
Zc3h12c,chr9,52167611,52168611,-,32.181751094
Ntn3,chr17,24208887,24209887,-,32.1649306862
Rab11fip2,chr19,59943154,59944154,-,32.1606539222
Wdr5b,chr16,36040689,36041689,+,32.1555467439
H2-M3,chr17,37269733,37270733,+,32.132831063
Snord67,chr2,91595580,91596580,+,32.1182724762
Klhl10,chr11,100441423,100442423,+,32.0930409216
Tanc2,chr11,105589485,105590485,+,32.0371183666
BC025920,chr10,81605807,81606807,+,31.9844078491
Gm4262,chr16,11008397,11009397,+,31.9832122866
Cst13,chr2,148819598,148820598,+,31.9766481239
Sepp1,chr15,3270266,3271266,+,31.9746631067
Wscd1,chr11,71750202,71751202,+,31.9655000683
Evx1,chr6,52312997,52313997,+,31.9437802304
Arhgef10,chr8,14911162,14912162,+,31.9403329386
Ppp1r12b,chr1,134955440,134956440,-,31.9288228905
2410004P03Rik,chr12,17011227,17012227,-,31.9184102854
Egfr,chr11,16751702,16752702,+,31.911228554
Zfp939,chr7,39449017,39450017,+,31.9063715773
E130307A14Rik,chr10,39731507,39732507,-,31.8941032366
Car8,chr4,8238541,8239541,-,31.8802607782
Apol7d,chr1,71652834,71653834,+,31.8704457435
A830010M20Rik,chr5,107497244,107498244,+,31.8611444398
Ocln,chr13,100551998,100552998,-,31.8521868401
C430049B03Rik,chrX,53056690,53057690,-,31.8239906657
Fam26f,chr10,34127472,34128472,-,31.8012075799
Crlf1,chr8,70492655,70493655,+,31.7943843275
Pla2g4a,chr1,149960790,149961790,-,31.7565614297
Ppapdc3,chr2,32095150,32096150,+,31.7370412372
Bend5,chr4,111414505,111415505,+,31.7290674095
BC021767,chr3,94666652,94667652,-,31.7187025109
Hfe2,chr3,96524684,96525684,+,31.6666369144
Gm525,chr11,89073340,89074340,+,31.6666123679
Sowahb,chr5,93044522,93045522,-,31.6093683744
Pdgfrl,chr8,40925732,40926732,+,31.5962209295
Tap1,chr17,34187055,34188055,+,31.5863625705
Atxn1,chr13,45964491,45965491,-,31.584248928
Gramd3,chr18,56431631,56432631,+,31.5110891688
Bmp6,chr13,38345215,38346215,+,31.497587151
Dusp8,chr7,142094784,142095784,-,31.4858378095
Car14,chr3,95904139,95905139,-,31.480315517
Abo,chr2,26864495,26865495,-,31.4768713769
Slc16a10,chr10,40141754,40142754,-,31.4494000712
Pdzd7,chr19,45045272,45046272,-,31.4476818318
Mak,chr13,41079206,41080206,-,31.444475634
Gpr182,chr10,127751298,127752298,-,31.4323464874
Snord8,chr14,52209384,52210384,-,31.4275446274
Pla2g2f,chr4,138757098,138758098,-,31.4272814912
Glb1l2,chr9,26805917,26806917,-,31.4150206025
Hfe,chr13,23710311,23711311,-,31.3807147405
Mmp19,chr10,128790409,128791409,+,31.3695289599
1700001L19Rik,chr13,68596938,68597938,+,31.2951105213
Cd177,chr7,24759811,24760811,-,31.2823054418
Snai3,chr8,122460192,122461192,-,31.2533048197
Ttc39a,chr4,109406599,109407599,+,31.2363401864
Spata31d1a,chr13,59705697,59706697,-,31.2280790606
Cml1,chr6,85915177,85916177,-,31.2024335159
Herc6,chr6,57580491,57581491,+,31.1695158891
Rsph3a,chr17,7945113,7946113,+,31.15631185
Gpr173,chrX,152367611,152368611,-,31.1232093927
Lrrc8b,chr5,105415274,105416274,+,31.1202211185
Clec4a3,chr6,122952014,122953014,+,31.1178117172
Slamf9,chr1,172474859,172475859,+,31.1167260576
Cyb5r2,chr7,107757532,107758532,-,31.1143076235
Nudt16,chr9,105131305,105132305,-,31.1076670552
2310015A10Rik,chr12,80132344,80133344,-,31.0647212349
Siglecf,chr7,43350840,43351840,+,31.0446923541
2410004I01Rik,chr11,102963654,102964654,-,31.0380743334
Camk2d,chr3,126596450,126597450,+,31.0281537707
Fam84b,chr15,60824580,60825580,-,31.0271714534
Pcsk4,chr10,80328973,80329973,-,30.9656498644
Tmem30b,chr12,73545895,73546895,-,30.9299175389
AW551984,chr9,39603624,39604624,-,30.9298234346
Ltc4s,chr11,50237971,50238971,-,30.9223294264
Dnajb4,chr3,152209583,152210583,-,30.9173637219
Dmkn,chr7,30763255,30764255,+,30.9043472141
Lrtm2,chr6,119330266,119331266,-,30.8915586424
Gm16861,chr16,4939085,4940085,-,30.8750676303
Gm12070,chr11,26784607,26785607,+,30.8603284233
Arhgef5,chr6,43265143,43266143,+,30.8507104087
Wdr95,chr5,149528178,149529178,+,30.8351698559
Hist1h4b,chr13,23756436,23757436,+,30.8347311234
Ak8,chr2,28699660,28700660,+,30.8138402756
Ppp3cc,chr14,70288997,70289997,-,30.7935634819
1700028J19Rik,chr7,44235622,44236622,-,30.7773581161
Sstr2,chr11,113618980,113619980,+,30.7764574746
Zfp558,chr9,18473059,18474059,-,30.7421483235
Gpr153,chr4,152273861,152274861,+,30.7205514011
Rnase1,chr14,51146267,51147267,-,30.7018427319
Cnksr2,chrX,158042610,158043610,-,30.6961258705
1810063I02Rik,chr11,59920998,59921998,+,30.685072169
Dnah2,chr11,69548608,69549608,-,30.667611566
Arap2,chr5,62765677,62766677,-,30.6665307191
Rfx3,chr19,28010666,28011666,-,30.6664339565
1700084E18Rik,chr2,30237131,30238131,-,30.6618016452
Fam57b,chr7,126816384,126817384,+,30.6147997084
Rassf4,chr6,116673336,116674336,-,30.5992463962
Acpp,chr9,104337222,104338222,-,30.5802926384
Eva1c,chr16,90830358,90831358,+,30.5555111112
Grin2d,chr7,45866181,45867181,-,30.5553937738
Gulo,chr14,66008710,66009710,-,30.5418932884
Ftx,chrX,103623254,103624254,-,30.5330536591
4930550C14Rik,chr9,53404785,53405785,+,30.5255212415
Serpinb6b,chr13,32965012,32966012,+,30.4830484467
Gm19345,chr7,19851502,19852502,+,30.4620138732
Atl1,chr12,69892604,69893604,+,30.4204180573
Eno1b,ambiguous,48044834,48045834,+,30.4029864804
Fam184b,chr5,45639001,45640001,-,30.4003115877
Ccdc96,chr5,36484087,36485087,+,30.2760766272
Trim21,chr7,102564982,102565982,-,30.1956172022
Trpc5os,chrX,144456081,144457081,+,30.1917411338
Paqr7,chr4,134496260,134497260,+,30.1852030186
Sez6,chr11,77930338,77931338,+,30.1731693404
Col6a3,chr1,90843471,90844471,-,30.165121751
Smim1,chr4,154025544,154026544,-,30.1419826278
2610035D17Rik,chr11,113201338,113202338,-,30.1397932892
Ptpdc1,chr13,48625172,48626172,-,30.1280612827
Ano10,chr9,122293923,122294923,-,30.0988165741
Apol6,chr15,77044574,77045574,+,30.0682202525
Pdgfb,chr15,80014308,80015308,-,30.0597207773
Carf,chr1,60097746,60098746,+,30.0092315057
Hsd17b3,chr13,64088701,64089701,-,29.9999295782
Ugt8a,chr3,125938050,125939050,-,29.9795399261
Slc25a31,chr3,40708370,40709370,+,29.9702496871
Plxnd1,chr6,115994505,115995505,-,29.9685457389
Trim36,chr18,46212107,46213107,-,29.9646148891
Tmem179,chr12,112510660,112511660,-,29.9619695318
Crygn,chr5,24757343,24758343,-,29.9619487173
C030039L03Rik,chr7,27674160,27675160,+,29.9480367234
Sh3bp5,chr14,31435533,31436533,-,29.9384813399
Klk7,chr7,43810943,43811943,+,29.9311904441
Slc6a12,chr6,121346196,121347196,+,29.9220448224
Clec2f,chr6,129013611,129014611,+,29.9176319792
Ly6g5b,chr17,35114900,35115900,-,29.8732847085
Gm16063,chr5,119625441,119626441,+,29.83001473
Ehf,chr2,103302696,103303696,-,29.8127915492
Nfasc,chr1,132741297,132742297,-,29.806405371
Rhbdl3,chr11,80300411,80301411,+,29.7992534424
Scarna8,chr4,86586070,86587070,-,29.7986360789
Hectd2,chr19,36554138,36555138,+,29.7788604378
Prob1,chr18,35654699,35655699,-,29.7746579452
Nsmf,chr2,25053878,25054878,+,29.7693970035
Mir6991,chr19,7422072,7423072,+,29.7677766768
Col13a1,chr10,61978608,61979608,-,29.7520428708
Clcnka,chr4,141398206,141399206,-,29.7507698849
Gpr83,chr9,14859753,14860753,+,29.6704841797
Bmp1,chr14,70519760,70520760,-,29.6575697819
Tmem108,chr9,103761337,103762337,-,29.5686947887
Scube2,chr7,109865179,109866179,-,29.5606571414
Samd14,chr11,95009378,95010378,+,29.5496122656
Bmp2k,chr5,96997188,96998188,+,29.5432417986
Gm4971,chr7,73686063,73687063,-,29.5054153682
Mir302a,chr3,127544995,127545995,+,29.4838860593
Ccdc184,chr15,98167305,98168305,+,29.4768139145
Pcsk9,chr4,106463825,106464825,-,29.4191606013
1700016D06Rik,chr8,11678250,11679250,-,29.4060691017
1700086O06Rik,chr18,38250065,38251065,-,29.404784854
Asb9,chrX,164497402,164498402,+,29.384581008
Snord11,chr1,59704307,59705307,+,29.3599802582
Pak6,chr2,118663076,118664076,+,29.2964416352
Aqp8,chr7,123461793,123462793,+,29.2921318281
Ltbp1,chr17,75005028,75006028,+,29.2891823621
Tm6sf1,chr7,81858500,81859500,+,29.2718461248
Wipf3,chr6,54452382,54453382,+,29.2639971409
Stx1b,chr7,127824031,127825031,-,29.2450376646
Adam8,chr7,139992062,139993062,-,29.2399382785
Amot,chrX,145487139,145488139,-,29.2361798851
Marveld2,chr13,100616471,100617471,-,29.2281654017
Upk2,chr9,44454267,44455267,-,29.2142948548
Gas1,chr13,60177035,60178035,-,29.2089056411
Gm6083,chr5,29537448,29538448,+,29.183413275
Itgb1bp2,chrX,101448608,101449608,+,29.1656886696
Sox18,chr2,181671140,181672140,-,29.0929865201
Btbd8,chr5,107437496,107438496,+,29.0919621208
Kcnu1,chr8,25849122,25850122,+,29.0908254341
Slc6a13,chr6,121299795,121300795,+,29.0805473837
Flrt2,chr12,95691725,95692725,+,29.0537852676
Fcer1g,chr1,171233849,171234849,-,29.0323356162
Lhx2,chr2,38338780,38339780,+,29.0157012792
Mrc1,chr2,14228913,14229913,+,28.9954355015
Hsf4,chr8,105269300,105270300,+,28.9813032038
Barx1,chr13,48662535,48663535,+,28.9790438089
Mir7651,chr11,6401129,6402129,+,28.9446317816
Aifm3,chr16,17489176,17490176,+,28.9346593848
4930512J16Rik,chr6,89285225,89286225,-,28.9234664034
1500009C09Rik,chr15,82251896,82252896,+,28.9000015382
Dpys,chr15,39856970,39857970,-,28.893553144
4933430I17Rik,chr4,62524868,62525868,+,28.8785054829
Sox8,chr17,25570186,25571186,-,28.8601040167
4930453H23Rik,chrX,21221165,21222165,-,28.8502629139
Gsdma,chr11,98663850,98664850,+,28.8463313293
Tex13,chrX,140812933,140813933,-,28.8436761022
Cntd1,chr11,101278702,101279702,+,28.8332203931
Mir6942,chr13,21396138,21397138,-,28.8282143835
Nbl1,chr4,139092470,139093470,-,28.8057712503
Nr4a2,chr2,57123503,57124503,-,28.7639992201
5330426P16Rik,chr16,50732273,50733273,-,28.7424475612
Snord23,chr7,15938360,15939360,-,28.7386582126
Asphd1,chr7,126949081,126950081,-,28.7085982359
Vwf,chr6,125552447,125553447,+,28.7051812047
Spata45,chr1,191036321,191037321,+,28.702583249
